time,15
1534465197.673,845
1534465197.711,867
1534465197.726,868
1534465197.748,863
1534465197.794,856
1534465197.809,862
1534465197.818,860
1534465197.838,876
1534465197.856,869
1534465197.866,872
1534465197.874,875
1534465197.886,872
1534465197.9,877
1534465197.916,874
1534465197.948,879
1534465197.957,879
1534465197.965,875
1534465197.973,890
1534465198.033,868
1534465198.099,883
1534465198.106,876
1534465198.114,878
1534465198.134,885
1534465198.16,880
1534465198.214,884
1534465198.273,872
1534465198.339,875
1534465198.352,886
1534465198.371,886
1534465198.379,872
1534465198.388,900
1534465198.399,889
1534465198.412,878
1534465198.422,870
1534465198.429,891
1534465198.437,886
1534465198.448,884
1534465198.462,887
1534465198.47,901
1534465198.478,875
1534465198.49,881
1534465198.503,874
1534465198.517,892
1534465198.61,875
1534465198.619,895
1534465198.631,881
1534465198.645,876
1534465198.654,889
1534465198.662,893
1534465198.673,887
1534465198.718,886
1534465198.728,884
1534465198.735,898
1534465198.744,893
1534465198.761,893
1534465198.777,889
1534465198.788,905
1534465198.826,881
1534465198.901,876
1534465198.908,887
1534465198.926,886
1534465198.937,877
1534465198.968,885
1534465198.983,883
1534465198.991,888
1534465199.002,887
1534465199.019,880
1534465199.033,891
1534465199.041,868
1534465199.05,883
1534465199.058,902
1534465199.067,897
1534465199.087,884
1534465199.1,884
1534465199.117,893
1534465199.124,887
1534465199.132,882
1534465199.141,887
1534465199.15,892
1534465199.157,874
1534465199.168,880
1534465199.184,893
1534465199.199,887
1534465199.207,883
1534465199.215,888
1534465199.223,881
1534465199.233,882
1534465199.241,886
1534465199.248,884
1534465199.257,893
1534465199.268,870
1534465199.283,890
1534465199.291,887
1534465199.298,876
1534465199.316,874
1534465199.331,888
1534465199.349,876
1534465199.364,888
1534465199.387,877
1534465199.397,886
1534465199.405,881
1534465199.415,898
1534465199.432,891
1534465199.439,884
1534465199.448,889
1534465199.484,870
1534465199.498,897
1534465199.505,884
1534465199.522,882
1534465199.531,881
1534465199.537,888
1534465199.554,885
1534465199.564,894
1534465199.58,891
1534465199.596,895
1534465199.606,892
1534465199.62,893
1534465199.629,878
1534465199.646,880
1534465199.663,874
1534465199.77,892
1534465199.799,899
1534465199.814,883
1534465199.828,888
1534465199.836,879
1534465199.845,892
1534465199.853,902
1534465199.861,879
1534465199.87,890
1534465199.878,890
1534465199.887,889
1534465199.896,880
1534465199.919,903
1534465199.928,892
1534465199.943,892
1534465199.965,883
1534465200.002,893
1534465200.035,890
1534465200.052,878
1534465200.061,887
1534465200.076,899
1534465200.092,891
1534465200.101,889
1534465200.118,880
1534465200.128,888
1534465200.163,889
1534465200.187,897
1534465200.2,892
1534465200.214,884
1534465200.243,887
1534465200.299,889
1534465200.317,891
1534465200.324,883
1534465200.332,880
1534465200.342,880
1534465200.349,888
1534465200.358,883
1534465200.365,891
1534465200.375,885
1534465200.382,883
1534465200.393,886
1534465200.418,882
1534465200.432,883
1534465200.44,878
1534465200.448,886
1534465200.457,870
1534465200.473,892
1534465200.482,883
1534465200.498,887
1534465200.506,893
1534465200.516,886
1534465200.523,890
1534465200.539,880
1534465200.556,898
1534465200.564,908
1534465200.573,928
1534465200.646,903
1534465200.715,929
1534465200.778,914
1534465200.871,920
1534465200.884,912
1534465200.899,906
1534465200.93,915
1534465200.945,907
1534465200.983,915
1534465201.0,901
1534465201.03,920
1534465201.046,908
1534465201.072,914
1534465201.086,906
1534465201.152,904
1534465201.162,898
1534465201.198,925
1534465201.22,914
1534465201.235,905
1534465201.254,924
1534465201.27,899
1534465201.286,915
1534465201.303,913
1534465201.319,910
1534465201.338,920
1534465201.366,895
1534465201.415,910
1534465201.427,912
1534465201.474,910
1534465201.497,909
1534465201.532,904
1534465201.612,912
1534465201.651,916
1534465201.667,918
1534465201.715,915
1534465201.798,905
1534465201.824,905
1534465201.867,901
1534465201.931,906
1534465201.976,909
1534465202.022,905
1534465202.048,917
1534465202.101,892
1534465202.163,892
1534465202.23,911
1534465202.296,909
1534465202.345,920
1534465202.422,902
1534465202.444,891
1534465202.492,897
1534465202.503,912
1534465202.524,906
1534465202.536,900
1534465202.572,909
1534465202.585,904
1534465202.625,897
1534465202.684,919
1534465202.7,908
1534465202.72,899
1534465202.734,910
1534465202.76,918
1534465202.785,935
1534465202.829,909
1534465202.842,900
1534465202.862,915
1534465202.879,910
1534465202.901,924
1534465202.927,897
1534465202.959,917
1534465202.974,899
1534465203.012,912
1534465203.031,911
1534465203.041,897
1534465203.074,919
1534465203.097,924
1534465203.108,914
1534465203.123,906
1534465203.147,905
1534465203.173,899
1534465203.188,909
1534465203.216,905
1534465203.251,911
1534465203.264,927
1534465203.312,912
1534465203.351,897
1534465203.45,914
1534465203.491,908
1534465203.505,899
1534465203.522,902
1534465203.545,900
1534465203.573,899
1534465203.588,893
1534465203.602,894
1534465203.634,896
1534465203.685,884
1534465203.85,825
1534465203.872,815
1534465203.91,823
1534465203.951,823
1534465203.99,802
1534465204.016,756
1534465204.048,664
1534465204.062,663
