time,15
1534465430.722,666
1534465430.746,680
1534465430.763,707
1534465430.836,714
1534465430.844,698
1534465430.851,718
1534465430.86,697
1534465430.868,711
1534465430.878,689
1534465430.885,689
1534465430.893,698
1534465430.901,680
1534465430.917,694
1534465430.951,694
1534465430.96,693
1534465430.967,714
1534465430.977,698
1534465430.987,696
1534465431.036,697
1534465431.046,703
1534465431.062,697
1534465431.076,695
1534465431.083,713
1534465431.092,699
1534465431.099,701
1534465431.123,700
1534465431.15,710
1534465431.16,708
1534465431.177,694
1534465431.208,691
1534465431.232,712
1534465431.24,696
1534465431.252,693
1534465431.266,703
1534465431.276,698
1534465431.29,708
1534465431.302,693
1534465431.316,700
1534465431.326,698
1534465431.421,688
1534465431.457,693
1534465431.523,705
1534465431.55,707
1534465431.58,702
1534465431.597,701
1534465431.606,708
1534465431.613,709
1534465431.621,703
1534465431.65,717
1534465431.675,699
1534465431.686,692
1534465431.696,696
1534465431.706,703
1534465431.712,698
1534465431.728,703
1534465431.737,697
1534465431.803,695
1534465431.857,696
1534465431.874,703
1534465431.902,692
1534465431.913,706
1534465431.93,694
1534465431.939,704
1534465431.959,700
1534465431.981,704
1534465432.005,702
1534465432.012,686
1534465432.03,701
1534465432.062,692
1534465432.071,694
1534465432.087,685
1534465432.1,703
1534465432.126,700
1534465432.135,700
1534465432.147,699
1534465432.166,694
1534465432.192,706
1534465432.209,707
1534465432.234,701
1534465432.251,701
1534465432.258,708
1534465432.267,699
1534465432.284,692
1534465432.303,687
1534465432.318,703
1534465432.335,702
1534465432.343,703
1534465432.352,711
1534465432.415,697
1534465432.423,703
1534465432.443,706
1534465432.483,679
1534465432.493,716
1534465432.517,699
1534465432.527,705
1534465432.542,699
1534465432.549,698
1534465432.557,702
1534465432.575,699
1534465432.602,707
1534465432.624,703
1534465432.637,705
1534465432.654,697
1534465432.665,696
1534465432.672,693
1534465432.69,686
1534465432.702,692
1534465432.716,700
1534465432.741,702
1534465432.755,780
1534465432.763,778
1534465432.772,769
1534465432.78,785
1534465432.788,767
1534465432.799,782
1534465432.813,773
1534465432.824,772
1534465432.856,773
1534465432.874,781
1534465432.888,774
1534465432.895,774
1534465432.913,779
1534465432.92,768
1534465432.931,772
1534465432.948,784
1534465432.965,779
1534465432.979,772
1534465432.998,787
1534465433.007,786
1534465433.021,772
1534465433.037,778
1534465433.129,782
1534465433.136,793
1534465433.146,784
1534465433.169,777
1534465433.181,775
1534465433.209,774
1534465433.22,780
1534465433.247,779
1534465433.268,770
1534465433.345,785
1534465433.351,787
1534465433.409,779
1534465433.475,777
1534465433.485,780
1534465433.493,782
1534465433.519,772
1534465433.533,783
1534465433.555,764
1534465433.591,781
1534465433.609,770
1534465433.63,774
1534465433.65,777
1534465433.677,771
1534465433.69,784
1534465433.7,781
1534465433.719,771
1534465433.728,775
1534465433.748,783
1534465433.764,769
1534465433.773,790
1534465433.791,782
1534465433.798,778
1534465433.81,766
1534465433.823,784
1534465433.836,782
1534465433.849,780
1534465433.864,786
1534465433.873,775
1534465433.89,777
1534465433.906,787
1534465433.926,774
1534465433.941,786
1534465433.952,782
1534465433.973,770
1534465433.983,778
1534465434.003,779
1534465434.022,775
1534465434.031,777
1534465434.041,771
1534465434.063,779
1534465434.076,791
1534465434.095,772
1534465434.108,774
1534465434.135,789
1534465434.153,776
1534465434.163,788
1534465434.171,785
1534465434.215,762
1534465434.228,783
1534465434.248,776
1534465434.269,765
1534465434.28,779
1534465434.288,785
1534465434.294,780
1534465434.311,767
1534465434.327,778
1534465434.34,773
1534465434.353,773
1534465434.37,770
1534465434.377,769
1534465434.393,769
1534465434.402,765
1534465434.419,774
1534465434.427,757
1534465434.437,759
1534465434.444,766
1534465434.454,766
1534465434.461,756
1534465434.47,783
1534465434.477,777
1534465434.489,788
1534465434.504,769
1534465434.512,764
1534465434.52,790
1534465434.527,788
1534465434.543,782
1534465434.559,775
1534465434.575,780
1534465434.601,761
1534465434.608,759
1534465434.617,768
1534465434.628,769
1534465434.661,788
1534465434.676,778
1534465434.691,774
1534465434.708,777
1534465434.723,764
1534465434.734,779
1534465434.742,787
1534465434.751,770
1534465434.795,765
1534465434.825,765
1534465435.055,755
1534465435.066,749
1534465435.074,738
1534465435.093,744
1534465435.109,748
1534465435.119,723
1534465435.133,737
1534465435.151,736
1534465435.175,741
1534465435.189,714
1534465435.208,726
1534465435.222,717
1534465435.239,737
1534465435.248,714
1534465435.273,716
1534465435.294,734
1534465435.305,730
1534465435.32,740
1534465435.333,729
1534465435.37,730
1534465435.396,745
1534465435.404,744
1534465435.412,740
1534465435.421,733
1534465435.428,745
1534465435.437,748
1534465435.445,735
1534465435.453,751
1534465435.462,732
1534465435.469,739
1534465435.478,738
1534465435.487,736
1534465435.496,731
1534465435.503,739
1534465435.512,724
1534465435.521,736
1534465435.529,729
1534465435.537,735
1534465435.545,727
1534465435.553,738
1534465435.57,740
1534465435.578,721
1534465435.596,734
1534465435.605,721
1534465435.626,730
1534465435.638,734
1534465435.652,730
1534465435.681,720
1534465435.891,728
