time,value
1533061116.548,759,924
1533061116.562,771,930
1533061116.57,783,930
1533061116.58,785,923
1533061116.598,789,942
1533061116.614,797,950
1533061116.629,820,967
1533061116.637,842,974
1533061116.655,862,1006
1533061116.673,894,1028
1533061116.687,888,1040
1533061116.695,896,1039
1533061116.707,895,1035
1533061116.721,897,1031
1533061116.728,902,1033
1533061116.736,909,1031
1533061116.759,908,1048
1533061116.769,908,1048
1533061116.783,909,1043
1533061116.795,920,1042
1533061116.803,915,1037
1533061116.812,912,1046
1533061116.823,902,1042
1533061116.836,911,1057
1533061116.843,924,1046
1533061116.857,922,1035
1533061116.869,918,1055
1533061116.883,919,1044
1533061116.894,916,1047
1533061116.903,925,1053
1533061116.911,918,1040
1533061116.928,911,1042
1533061116.936,915,1055
1533061116.943,914,1048
1533061116.961,916,1032
1533061116.969,910,1050
1533061116.987,913,1047
1533061117.003,917,1045
1533061117.01,913,1044
1533061117.027,928,1058
1533061117.048,921,1057
1533061117.06,926,1054
1533061117.078,933,1043
1533061117.09,924,1055
1533061117.102,911,1051
1533061117.109,928,1053
1533061117.122,917,1051
1533061117.136,911,1045
1533061117.156,922,1044
1533061117.169,933,1040
1533061117.176,907,1047
1533061117.189,916,1035
1533061117.204,917,1048
1533061117.251,916,1035
1533061117.259,903,1046
1533061117.274,905,1036
1533061117.36,896,1042
1533061117.384,902,1030
1533061117.392,896,1024
1533061117.406,905,1039
1533061117.422,911,1048
1533061117.436,911,1030
1533061117.454,898,1038
1533061117.467,895,1041
1533061117.476,904,1029
1533061117.502,898,1038
1533061117.558,890,1033
1533061117.591,876,1016
1533061117.603,894,1022
1533061117.652,896,1024
1533061117.684,888,1040
1533061117.691,912,1028
1533061117.699,893,1030
1533061117.723,882,1040
1533061117.734,894,1034
1533061117.752,894,1034
1533061117.767,895,1032
1533061117.775,889,1017
1533061117.782,901,1026
1533061117.798,902,1030
1533061117.808,906,1025
1533061117.829,911,1039
1533061117.842,907,1008
1533061117.858,907,1023
1533061117.867,890,1018
1533061117.875,907,1029
1533061117.882,889,1023
1533061117.894,891,1025
1533061117.908,897,1028
1533061117.916,899,1030
1533061117.926,899,1027
1533061117.941,898,1020
1533061117.95,894,1028
1533061117.96,893,1015
1533061117.973,900,1013
1533061117.983,900,1013
1533061117.992,884,1021
1533061118.008,893,1018
1533061118.03,891,1005
1533061118.041,884,1024
1533061118.048,882,1002
1533061118.062,888,1022
1533061118.106,895,1011
1533061118.148,888,1019
1533061118.183,879,1013
1533061118.242,897,1013
1533061118.297,887,1030
1533061118.314,899,1033
1533061118.377,890,1012
1533061118.406,902,1030
1533061118.432,889,1023
1533061118.506,886,997
1533061118.547,876,999
1533061118.583,896,1015
1533061118.614,885,1005
1533061118.66,879,984
1533061118.672,873,996
1533061118.69,872,1003
1533061118.738,865,982
1533061118.748,866,1004
1533061118.77,873,996
1533061118.779,876,999
1533061118.787,873,993
1533061118.806,870,978
1533061118.824,870,969
1533061118.837,852,966
1533061118.87,834,972
1533061118.912,856,970
1533061118.978,844,962
1533061119.047,847,967
1533061119.067,840,964
1533061119.088,863,968
1533061119.144,849,966
1533061119.212,849,966
1533061119.227,848,974
1533061119.277,840,966
1533061119.335,847,970
1533061119.408,835,964
1533061119.46,841,970
1533061119.468,840,966
1533061119.5,835,962
1533061119.509,845,974
1533061119.518,837,958
1533061119.527,841,967
1533061119.534,829,944
1533061119.549,830,954
1533061119.56,818,951
1533061119.567,809,941
1533061119.576,816,949
1533061119.59,815,957
1533061119.601,817,941
1533061119.611,807,939
1533061119.627,823,953
1533061119.643,832,962
1533061119.652,832,947
1533061119.708,833,968
1533061119.74,843,975
1533061119.769,832,970
1533061119.784,838,970
1533061119.795,832,967
1533061119.812,830,965
1533061119.829,827,971
1533061119.843,832,973
1533061119.911,840,969
1533061119.938,842,971
1533061119.95,838,956
1533061119.975,824,939
1533061119.982,813,943
1533061119.993,810,922
1533061120.01,773,891
1533061120.032,766,890
1533061120.108,805,922
1533061120.115,807,930
1533061120.133,801,924
1533061120.149,804,915
1533061120.175,804,933
1533061120.191,789,924
1533061120.199,801,936
1533061120.214,801,939
1533061120.257,797,914
1533061120.3,791,932
1533061120.367,798,904
1533061120.398,783,918
1533061120.406,774,907
1533061120.431,777,910
1533061120.44,771,916
1533061120.458,775,922
1533061120.5,777,904
1533061120.515,773,903
1533061120.543,762,901
1533061120.574,771,916
1533061120.656,774,907
1533061120.68,764,914
1533061120.697,778,914
1533061120.716,781,896
1533061120.751,800,920
1533061120.767,799,940
1533061120.78,808,952
1533061120.792,825,958
1533061120.809,822,963
1533061120.821,831,961
1533061120.83,829,976
1533061120.843,825,966
1533061120.879,844,970
1533061120.889,840,975
1533061120.902,837,972
1533061120.916,835,973
1533061120.954,836,965
1533061120.996,814,950
1533061121.045,795,918
1533061121.119,743,870
1533061121.165,547,654
1533061121.181,680,803
