time,value
1533060958.303,897,993
1533060958.338,887,1000
1533060958.356,910,1005
1533060958.364,893,1003
1533060958.404,880,985
1533060958.414,867,996
1533060958.431,886,997
1533060958.438,863,977
1533060958.448,869,980
1533060958.464,871,976
1533060958.471,869,959
1533060958.484,871,970
1533060958.504,859,958
1533060958.518,850,958
1533060958.53,841,953
1533060958.552,837,931
1533060958.564,848,956
1533060958.584,840,940
1533060958.638,860,950
1533060958.651,868,964
1533060958.672,856,961
1533060958.758,889,1005
1533060958.793,890,989
1533060958.821,895,997
1533060958.912,901,1023
1533060958.969,908,1021
1533060959.029,900,1025
1533060959.07,914,1030
1533060959.161,892,1017
1533060959.227,911,1009
1533060959.253,907,1014
1533060959.309,895,1017
1533060959.384,914,1027
1533060959.402,909,1013
1533060959.411,914,1015
1533060959.419,913,1011
1533060959.436,917,1012
1533060959.45,908,1024
1533060959.458,910,1020
1533060959.469,902,1024
1533060959.485,927,1028
1533060959.492,907,1008
1533060959.562,911,1024
1533060959.627,913,1020
1533060959.691,913,1026
1533060959.726,897,1019
1533060959.733,909,1037
1533060959.741,913,1029
1533060959.752,919,1011
1533060959.825,916,1020
1533060959.89,887,1009
1533060959.965,907,1023
1533060960.032,901,1011
1533060960.099,905,1003
1533060960.132,907,1002
1533060960.157,896,1015
1533060960.168,915,1022
1533060960.191,918,1010
1533060960.225,904,1017
1533060960.28,903,1019
1533060960.289,899,1027
1533060960.301,907,1026
1533060960.315,908,1030
1533060960.34,908,1033
1533060960.355,908,1018
1533060960.367,911,1024
1533060960.392,907,1020
1533060960.43,919,1044
1533060960.438,915,1028
1533060960.447,911,1024
1533060960.473,924,1037
1533060960.497,907,1023
1533060960.519,909,1007
1533060960.55,926,1018
1533060960.616,939,1054
1533060960.703,935,1027
1533060960.783,933,1057
1533060960.845,930,1048
1533060960.853,924,1043
1533060960.88,938,1044
1533060960.905,932,1039
1533060960.923,940,1052
1533060960.94,913,1046
1533060960.971,945,1051
1533060960.995,925,1052
1533060961.004,940,1064
1533060961.012,927,1040
1533060961.053,935,1030
1533060961.104,934,1055
1533060961.11,902,1033
1533060961.119,930,1045
1533060961.136,919,1046
1533060961.161,905,1021
1533060961.171,920,1036
1533060961.211,928,1038
1533060961.285,903,1031
1533060961.294,910,1032
1533060961.303,917,1039
1533060961.312,915,1034
1533060961.352,907,1020
1533060961.401,933,1045
