time,value
1532996591.953,490,1114
1532996591.963,466,1134
1532996591.971,477,1113
1532996591.98,477,1113
1532996591.986,482,1115
1532996591.996,479,1135
1532996592.005,474,1133
1532996592.014,459,1133
1532996592.021,473,1141
1532996592.031,479,1130
1532996592.037,478,1137
1532996592.043,488,1135
1532996592.051,481,1137
1532996592.059,493,1131
1532996592.071,492,1128
1532996592.078,470,1135
1532996592.086,481,1134
1532996592.095,478,1149
1532996592.106,484,1117
1532996592.113,477,1125
1532996592.119,482,1109
1532996592.126,477,1130
1532996592.134,480,1122
1532996592.141,480,1133
1532996592.152,492,1136
1532996592.158,474,1133
1532996592.167,481,1123
1532996592.174,491,1130
1532996592.186,487,1134
1532996592.193,491,1127
1532996592.201,492,1122
1532996592.209,485,1124
1532996592.22,473,1135
1532996592.226,482,1147
1532996592.233,495,1139
1532996592.239,488,1130
1532996592.251,494,1150
1532996592.261,479,1144
1532996592.269,484,1161
1532996592.275,474,1131
1532996592.284,486,1119
1532996592.292,466,1140
1532996592.303,482,1135
1532996592.31,470,1124
1532996592.32,480,1142
1532996592.33,467,1130
1532996592.341,478,1137
1532996592.35,462,1130
1532996592.357,481,1137
1532996592.364,480,1128
1532996592.375,485,1138
1532996592.382,486,1122
1532996592.39,477,1145
1532996592.399,488,1132
1532996592.41,469,1137
1532996592.418,489,1136
1532996592.424,473,1147
1532996592.432,478,1140
1532996592.44,477,1142
1532996592.45,470,1132
1532996592.457,478,1146
1532996592.465,461,1138
1532996592.472,478,1140
1532996592.483,480,1160
1532996592.49,489,1151
1532996592.498,486,1151
1532996592.506,478,1143
1532996592.518,499,1129
1532996592.525,490,1137
1532996592.533,474,1131
1532996592.54,479,1118
1532996592.554,475,1134
1532996592.561,480,1142
1532996592.567,468,1125
1532996592.574,488,1124
1532996592.588,482,1130
1532996592.594,484,1137
1532996592.604,473,1141
1532996592.612,488,1129
1532996592.618,484,1129
1532996592.628,481,1117
1532996592.634,494,1141
1532996592.641,472,1155
1532996592.649,483,1151
1532996592.66,486,1157
1532996592.667,492,1151
1532996592.675,495,1169
1532996592.681,494,1165
1532996592.689,492,1183
1532996592.699,488,1177
1532996592.704,503,1203
1532996592.712,489,1207
1532996592.72,487,1225
1532996592.732,503,1238
1532996592.737,499,1223
1532996592.745,505,1237
1532996592.752,499,1237
1532996592.759,491,1229
1532996592.769,500,1226
1532996592.775,517,1231
1532996592.784,509,1238
1532996592.791,517,1225
1532996592.798,499,1225
1532996592.813,507,1224
1532996592.819,496,1231
1532996592.828,501,1222
1532996592.835,507,1225
1532996592.848,499,1234
1532996592.854,490,1231
1532996592.862,488,1200
1532996592.869,513,1227
1532996592.881,504,1230
1532996592.888,517,1228
1532996592.896,508,1220
1532996592.902,508,1223
1532996592.914,500,1226
1532996592.921,499,1228
1532996592.93,499,1223
1532996592.938,504,1230
1532996592.947,492,1216
1532996592.953,509,1215
1532996592.961,507,1228
1532996592.969,501,1242
1532996592.979,492,1230
1532996592.985,495,1224
1532996592.994,498,1230
1532996593.003,494,1221
1532996593.011,501,1230
1532996593.017,506,1218
1532996593.027,502,1217
1532996593.037,488,1238
1532996593.048,495,1222
1532996593.054,499,1223
1532996593.062,508,1223
1532996593.068,497,1215
1532996593.074,483,1216
1532996593.086,488,1221
1532996593.099,501,1213
1532996593.106,499,1240
1532996593.114,496,1217
1532996593.122,504,1224
1532996593.131,500,1215
1532996593.142,498,1213
1532996593.15,501,1210
1532996593.158,495,1236
1532996593.166,505,1225
1532996593.177,503,1218
1532996593.183,482,1238
1532996593.19,485,1221
1532996593.197,491,1224
1532996593.204,494,1218
1532996593.216,497,1232
1532996593.223,497,1221
1532996593.23,501,1225
1532996593.239,494,1229
1532996593.246,494,1221
1532996593.259,503,1226
1532996593.266,482,1212
1532996593.274,488,1218
1532996593.286,491,1215
1532996593.293,481,1193
1532996593.3,479,1200
1532996593.307,497,1218
1532996593.316,482,1212
1532996593.329,485,1215
1532996593.335,485,1221
1532996593.342,492,1222
1532996593.348,498,1210
1532996593.36,486,1198
1532996593.366,479,1212
1532996593.373,495,1201
1532996593.38,488,1185
1532996593.388,465,1189
1532996593.399,490,1182
1532996593.405,493,1193
1532996593.412,486,1189
1532996593.418,486,1198
1532996593.43,485,1203
1532996593.437,499,1193
1532996593.444,487,1187
1532996593.449,489,1201
1532996593.456,489,1195
1532996593.469,483,1204
1532996593.475,484,1205
1532996593.481,489,1213
1532996593.49,494,1212
1532996593.501,494,1221
1532996593.508,486,1210
1532996593.523,492,1201
1532996593.532,493,1205
1532996593.545,509,1200
1532996593.551,489,1216
1532996593.559,474,1216
1532996593.567,491,1218
1532996593.578,491,1212
1532996593.584,479,1215
1532996593.594,486,1222
1532996593.6,486,1213
1532996593.607,490,1220
1532996593.622,488,1221
1532996593.629,491,1221
1532996593.636,505,1217
1532996593.646,476,1218
1532996593.661,496,1208
1532996593.667,474,1224
1532996593.677,483,1213
1532996593.685,481,1205
1532996593.694,477,1219
1532996593.7,499,1208
1532996593.708,476,1215
1532996593.715,495,1213
1532996593.73,483,1213
1532996593.736,485,1200
1532996593.744,503,1215
1532996593.755,503,1206
1532996593.764,484,1202
1532996593.77,493,1196
1532996593.778,483,1198
1532996593.785,475,1199
1532996593.797,483,1207
1532996593.803,496,1205
1532996593.811,491,1191
1532996593.817,499,1202
1532996593.823,482,1209
1532996593.832,491,1182
1532996593.844,497,1197
1532996593.85,488,1206
1532996593.858,482,1188
1532996593.865,491,1185
1532996593.871,484,1187
1532996593.883,487,1193
1532996593.89,497,1179
1532996593.895,469,1187
1532996593.902,482,1185
1532996593.909,479,1206
1532996593.92,489,1198
1532996593.926,480,1178
1532996593.932,460,1193
1532996593.938,490,1184
1532996593.948,489,1177
1532996593.96,488,1200
1532996593.966,467,1185
1532996593.971,475,1193
1532996593.979,484,1187
1532996593.991,473,1185
1532996593.996,487,1184
1532996594.002,483,1178
1532996594.01,482,1182
1532996594.015,477,1186
1532996594.027,480,1192
1532996594.033,473,1185
1532996594.04,480,1180
1532996594.046,489,1189
1532996594.054,463,1170
1532996594.061,487,1181
1532996594.068,484,1170
1532996594.078,481,1176
1532996594.091,465,1169
1532996594.096,478,1173
1532996594.102,456,1175
1532996594.116,466,1173
1532996594.122,459,1160
1532996594.13,479,1165
1532996594.144,476,1168
1532996594.151,476,1177
1532996594.156,483,1160
1532996594.164,471,1166
1532996594.171,466,1173
1532996594.182,475,1161
1532996594.188,472,1161
1532996594.196,469,1173
1532996594.208,476,1156
1532996594.217,474,1160
1532996594.23,479,1156
1532996594.238,467,1159
1532996594.246,463,1158
1532996594.255,461,1159
1532996594.266,477,1142
1532996594.275,462,1148
1532996594.281,459,1157
1532996594.293,475,1146
1532996594.307,456,1145
1532996594.313,459,1157
1532996594.325,464,1150
1532996594.332,467,1138
1532996594.344,453,1145
1532996594.353,452,1158
1532996594.359,462,1151
1532996594.368,470,1156
1532996594.378,466,1143
1532996594.394,459,1160
1532996594.401,473,1147
1532996594.41,477,1166
1532996594.417,466,1149
1532996594.429,469,1146
1532996594.438,466,1155
1532996594.444,478,1155
1532996594.453,453,1153
1532996594.461,483,1145
1532996594.474,459,1145
1532996594.48,471,1154
1532996594.489,454,1176
1532996594.495,468,1154
1532996594.512,459,1148
1532996594.523,481,1158
1532996594.53,469,1149
1532996594.539,469,1149
1532996594.551,475,1146
1532996594.559,484,1155
