time,value
1532996869.185,495,1095
1532996869.192,478,1099
1532996869.199,485,1112
1532996869.209,483,1107
1532996869.221,500,1106
1532996869.227,476,1106
1532996869.233,487,1102
1532996869.242,484,1102
1532996869.25,498,1110
1532996869.263,483,1089
1532996869.27,478,1114
1532996869.278,471,1107
1532996869.287,493,1102
1532996869.297,494,1100
1532996869.305,484,1105
1532996869.311,500,1103
1532996869.319,493,1102
1532996869.327,486,1089
1532996869.339,485,1100
1532996869.345,487,1108
1532996869.353,480,1095
1532996869.359,479,1103
1532996869.366,482,1109
1532996869.38,479,1100
1532996869.386,494,1094
1532996869.393,478,1111
1532996869.4,475,1120
1532996869.409,480,1092
1532996869.422,479,1106
1532996869.428,482,1106
1532996869.437,489,1107
1532996869.443,480,1101
1532996869.453,488,1100
1532996869.463,501,1110
1532996869.471,487,1105
1532996869.478,486,1107
1532996869.486,484,1102
1532996869.495,481,1093
1532996869.508,484,1117
1532996869.515,478,1096
1532996869.523,485,1118
1532996869.53,482,1115
1532996869.544,481,1099
1532996869.55,477,1098
1532996869.557,479,1115
1532996869.564,480,1092
1532996869.577,493,1114
1532996869.583,501,1098
1532996869.589,492,1098
1532996869.596,490,1093
1532996869.605,483,1104
1532996869.615,483,1092
1532996869.623,490,1093
1532996869.63,475,1099
1532996869.639,495,1104
1532996869.648,483,1101
1532996869.656,490,1114
1532996869.663,478,1102
1532996869.671,491,1106
1532996869.686,493,1120
1532996869.692,499,1099
1532996869.702,477,1092
1532996869.711,503,1112
1532996869.718,476,1109
1532996869.725,482,1100
1532996869.733,491,1097
1532996869.74,492,1104
1532996869.752,474,1107
1532996869.758,481,1105
1532996869.766,484,1090
1532996869.773,467,1097
1532996869.783,474,1113
1532996869.789,470,1097
1532996869.796,480,1107
1532996869.804,484,1114
1532996869.812,498,1092
1532996869.82,499,1105
1532996869.829,497,1109
1532996869.835,490,1105
1532996869.845,484,1093
1532996869.856,483,1107
1532996869.862,489,1110
1532996869.869,484,1114
1532996869.877,494,1091
1532996869.884,475,1111
1532996869.896,490,1096
1532996869.903,491,1115
1532996869.91,490,1093
1532996869.918,474,1107
1532996869.928,484,1087
1532996869.936,484,1099
1532996869.948,492,1104
1532996869.957,487,1108
1532996869.963,493,1099
1532996869.971,495,1101
1532996869.979,477,1116
1532996869.99,485,1106
1532996869.996,490,1102
1532996870.004,488,1106
1532996870.01,492,1092
1532996870.019,484,1099
1532996870.033,493,1102
1532996870.04,495,1107
1532996870.047,502,1120
1532996870.055,486,1083
1532996870.067,495,1101
1532996870.078,486,1101
1532996870.085,489,1101
1532996870.092,485,1100
1532996870.099,483,1113
1532996870.108,501,1095
1532996870.121,497,1103
1532996870.127,481,1102
1532996870.136,487,1102
1532996870.144,495,1107
1532996870.156,476,1106
1532996870.163,484,1099
1532996870.171,480,1107
1532996870.18,490,1102
1532996870.187,498,1110
1532996870.199,496,1105
1532996870.205,479,1115
1532996870.214,469,1111
1532996870.221,488,1091
1532996870.232,497,1082
1532996870.244,481,1096
1532996870.252,493,1105
1532996870.26,489,1092
1532996870.267,492,1095
1532996870.279,483,1089
1532996870.288,498,1107
1532996870.294,479,1091
1532996870.303,491,1100
1532996870.311,495,1107
1532996870.326,481,1096
1532996870.334,480,1098
1532996870.34,497,1106
1532996870.348,501,1104
1532996870.36,462,1107
1532996870.367,497,1103
1532996870.373,490,1096
1532996870.381,481,1099
1532996870.391,491,1091
1532996870.402,486,1101
1532996870.408,495,1098
1532996870.419,505,1093
1532996870.427,487,1096
1532996870.436,482,1097
1532996870.443,486,1089
1532996870.452,479,1094
1532996870.462,488,1103
1532996870.471,504,1098
1532996870.479,489,1104
1532996870.486,481,1087
1532996870.495,480,1092
1532996870.506,484,1093
1532996870.513,483,1089
1532996870.52,490,1090
1532996870.527,497,1091
1532996870.535,490,1096
1532996870.55,485,1100
1532996870.556,496,1096
1532996870.563,491,1103
1532996870.571,478,1081
1532996870.578,484,1081
1532996870.589,485,1088
1532996870.596,494,1106
1532996870.604,469,1099
1532996870.611,484,1096
1532996870.619,493,1093
1532996870.627,476,1091
1532996870.641,486,1098
1532996870.65,477,1089
1532996870.656,478,1099
1532996870.665,474,1083
1532996870.673,489,1098
1532996870.685,478,1084
1532996870.691,480,1089
1532996870.7,489,1086
1532996870.707,480,1095
1532996870.717,474,1086
1532996870.724,481,1075
1532996870.733,466,1087
1532996870.741,476,1085
1532996870.752,478,1081
1532996870.759,473,1080
1532996870.765,483,1086
1532996870.775,493,1087
1532996870.784,465,1098
1532996870.794,488,1082
1532996870.8,490,1084
1532996870.807,478,1078
1532996870.815,497,1074
1532996870.825,487,1084
1532996870.833,478,1081
1532996870.84,473,1085
1532996870.848,485,1077
1532996870.857,476,1085
1532996870.864,479,1071
1532996870.873,470,1074
1532996870.886,481,1067
1532996870.893,479,1082
1532996870.901,482,1077
1532996870.908,479,1074
1532996870.917,477,1069
1532996870.925,469,1064
1532996870.936,485,1074
1532996870.943,478,1049
1532996870.951,464,1077
1532996870.962,477,1063
1532996870.971,469,1078
1532996870.979,469,1061
1532996870.986,480,1054
1532996871.0,468,1054
1532996871.006,461,1065
1532996871.013,464,1056
1532996871.022,463,1064
1532996871.034,475,1061
1532996871.041,462,1054
1532996871.048,467,1047
1532996871.055,456,1048
1532996871.064,462,1048
1532996871.075,464,1044
1532996871.082,470,1047
1532996871.089,456,1054
1532996871.097,464,1044
1532996871.103,463,1046
1532996871.116,458,1050
1532996871.123,456,1042
1532996871.131,448,1052
1532996871.138,458,1044
1532996871.148,451,1046
1532996871.157,459,1054
1532996871.165,451,1046
1532996871.174,454,1058
1532996871.185,459,1048
1532996871.192,464,1050
1532996871.199,474,1039
1532996871.207,455,1056
1532996871.214,459,1048
1532996871.226,461,1050
1532996871.235,465,1045
1532996871.244,450,1039
1532996871.251,458,1038
1532996871.258,438,1041
1532996871.267,468,1045
1532996871.274,464,1044
1532996871.28,454,1055
1532996871.289,453,1048
1532996871.299,461,1047
1532996871.31,449,1044
1532996871.317,458,1047
1532996871.323,464,1030
1532996871.331,445,1037
1532996871.339,458,1044
1532996871.347,461,1047
1532996871.36,455,1038
1532996871.367,456,1025
1532996871.374,444,1041
1532996871.382,437,1026
1532996871.39,447,1032
1532996871.406,458,1041
1532996871.414,446,1021
1532996871.421,449,1038
1532996871.428,440,1023
1532996871.44,453,1019
1532996871.449,449,1018
1532996871.456,444,1015
1532996871.466,438,1012
1532996871.48,441,1018
1532996871.487,439,1010
1532996871.495,449,1021
1532996871.503,443,1020
1532996871.514,441,1015
1532996871.524,436,1007
1532996871.53,446,1015
1532996871.538,458,1021
1532996871.547,446,1015
1532996871.559,434,1011
1532996871.567,443,1023
1532996871.574,438,1021
1532996871.584,451,1017
1532996871.591,466,1017
1532996871.604,443,1011
1532996871.612,452,1024
1532996871.622,452,1021
1532996871.631,460,1028
1532996871.643,456,1025
1532996871.65,450,1025
1532996871.658,440,1028
1532996871.666,455,1038
1532996871.675,452,1027
1532996871.688,449,1032
1532996871.695,448,1031
1532996871.702,462,1031
1532996871.713,462,1031
1532996871.725,442,1033
1532996871.731,451,1026
1532996871.743,445,1022
1532996871.751,448,1026
1532996871.764,451,1017
1532996871.771,465,1028
1532996871.779,440,1023
1532996871.788,447,1022
1532996871.804,431,1020
1532996871.812,448,1017
1532996871.819,458,1026
1532996871.829,448,1022
1532996871.836,443,1020
1532996871.847,447,1019
1532996871.854,452,1030
1532996871.862,451,1023
1532996871.869,463,1017
1532996871.877,455,1030
1532996871.889,455,1030
1532996871.897,453,1036
1532996871.907,453,1028
1532996871.916,449,1047
1532996871.931,445,1034
1532996871.939,450,1039
1532996871.95,459,1036
1532996871.958,458,1050
1532996871.967,466,1029
1532996871.974,458,1035
1532996871.981,457,1029
1532996871.989,455,1035
1532996871.996,448,1037
1532996872.004,464,1035
1532996872.012,444,1035
1532996872.02,452,1029
1532996872.037,455,1035
