time,value
1533060675.581,1399,1534
1533060675.591,1400,1523
1533060675.602,1399,1534
1533060675.617,1379,1541
1533060675.634,1375,1516
1533060675.649,1389,1530
1533060675.674,1385,1514
1533060675.682,1382,1520
1533060675.7,1388,1529
1533060675.717,1384,1525
1533060675.737,1385,1520
1533060675.774,1384,1534
1533060675.782,1365,1506
1533060675.794,1377,1512
1533060675.808,1388,1517
1533060675.825,1384,1513
1533060675.84,1377,1504
1533060675.863,1390,1519
1533060675.881,1388,1520
1533060675.892,1384,1516
1533060675.908,1380,1515
1533060675.926,1364,1497
1533060675.958,1378,1516
1533060675.985,1383,1515
1533060676.015,1387,1519
1533060676.039,1373,1494
1533060676.055,1368,1498
1533060676.067,1385,1514
1533060676.08,1388,1514
1533060676.096,1379,1508
1533060676.132,1387,1510
1533060676.155,1371,1515
1533060676.18,1354,1489
1533060676.204,1384,1513
1533060676.234,1377,1506
1533060676.273,1361,1502
1533060676.297,1364,1488
1533060676.313,1365,1495
1533060676.329,1372,1499
1533060676.351,1373,1497
1533060676.377,1361,1502
1533060676.403,1359,1482
1533060676.411,1373,1508
1533060676.423,1368,1492
1533060676.437,1375,1507
1533060676.455,1392,1521
1533060676.475,1430,1561
1533060676.504,1407,1553
1533060676.53,1391,1535
1533060676.548,1396,1522
1533060676.563,1407,1530
1533060676.58,1406,1544
1533060676.609,1403,1541
1533060676.619,1403,1544
1533060676.628,1394,1526
1533060676.636,1404,1545
1533060676.654,1437,1559
1533060676.663,1418,1561
1533060676.683,1431,1577
1533060676.696,1387,1525
1533060676.717,1415,1544
1533060676.748,1388,1496
1533060676.763,1347,1479
1533060676.788,1367,1494
1533060676.803,1367,1496
1533060676.817,1369,1487
1533060676.83,1386,1530
