time,value
1533060702.812,1367,1496
1533060702.824,1394,1541
1533060702.838,1384,1540
1533060702.85,1374,1536
1533060702.863,1389,1530
1533060702.871,1365,1518
1533060702.879,1389,1530
1533060702.889,1356,1500
1533060702.896,1382,1529
1533060702.904,1373,1526
1533060702.912,1340,1508
1533060702.922,1379,1520
1533060702.929,1385,1517
1533060702.937,1383,1539
1533060702.946,1372,1537
1533060702.963,1366,1507
1533060702.971,1393,1528
1533060702.987,1402,1546
1533060703.013,1411,1569
1533060703.041,1382,1532
1533060703.08,1390,1543
1533060703.112,1393,1557
1533060703.138,1399,1540
1533060703.178,1404,1556
1533060703.205,1368,1509
1533060703.22,1392,1556
1533060703.237,1363,1509
1533060703.247,1394,1552
1533060703.261,1326,1491
1533060703.271,1378,1546
1533060703.287,1365,1542
1533060703.3,1367,1516
1533060703.329,1369,1533
1533060703.336,1356,1511
1533060703.364,1366,1527
1533060703.381,1372,1537
1533060703.396,1395,1524
1533060703.413,1375,1525
1533060703.434,1392,1542
1533060703.444,1385,1517
1533060703.456,1365,1514
1533060703.477,1390,1552
1533060703.487,1373,1532
1533060703.496,1349,1525
1533060703.511,1385,1547
1533060703.521,1369,1519
1533060703.586,1365,1517
1533060703.624,1363,1533
1533060703.661,1363,1527
1533060703.67,1361,1525
1533060703.681,1365,1521
1533060703.695,1356,1503
1533060703.727,1343,1481
1533060703.735,1358,1502
1533060703.749,1343,1490
1533060703.78,1343,1487
1533060703.804,1337,1478
1533060703.818,1335,1491
1533060703.845,1355,1490
1533060703.873,1347,1494
1533060703.902,1359,1500
1533060703.917,1356,1497
1533060703.926,1355,1496
1533060703.934,1351,1506
1533060703.944,1356,1500
1533060703.969,1358,1484
1533060703.984,1345,1512
1533060704.0,1337,1466
1533060704.019,1322,1475
1533060704.078,1341,1462
1533060704.086,1345,1486
1533060704.101,1339,1480
1533060704.118,1356,1491
1533060704.124,1335,1473
1533060704.157,1342,1486
1533060704.183,1343,1469
1533060704.273,1336,1465
1533060704.356,1326,1467
1533060704.374,1320,1461
1533060704.383,1339,1474
1533060704.399,1321,1459
1533060704.408,1323,1467
1533060704.416,1316,1458
1533060704.423,1332,1479
1533060704.432,1336,1480
1533060704.442,1343,1481
1533060704.457,1322,1472
1533060704.464,1323,1467
1533060704.473,1324,1474
1533060704.482,1308,1450
1533060704.489,1336,1456
1533060704.498,1319,1463
1533060704.507,1316,1460
1533060704.516,1339,1474
1533060704.523,1331,1475
1533060704.531,1326,1467
1533060704.549,1344,1482
1533060704.58,1346,1481
1533060704.592,1328,1466
1533060704.62,1341,1491
1533060704.631,1335,1476
1533060704.646,1313,1460
1533060704.658,1320,1455
1533060704.674,1314,1450
1533060704.722,1328,1463
1533060704.735,1317,1461
1533060704.755,1323,1476
1533060704.766,1324,1448
1533060704.78,1317,1453
1533060704.822,1309,1454
1533060704.831,1336,1459
1533060704.847,1334,1484
1533060704.865,1316,1449
1533060704.905,1324,1480
1533060704.913,1315,1465
1533060704.922,1332,1482
1533060704.954,1387,1528
1533060705.012,1374,1524
1533060705.02,1379,1505
1533060705.03,1369,1525
1533060705.038,1372,1522
1533060705.046,1366,1478
1533060705.054,1349,1493
1533060705.072,1359,1497
1533060705.08,1354,1483
1533060705.089,1381,1504
1533060705.102,1352,1484
1533060705.131,1350,1491
1533060705.144,1346,1487
1533060705.154,1313,1448
1533060705.162,1329,1461
1533060705.188,1368,1500
1533060705.196,1361,1493
1533060705.21,1329,1461
1533060705.221,1339,1468
1533060705.23,1345,1486
1533060705.249,1324,1465
1533060705.263,1362,1515
