time,value
1533060580.325,1356,1494
1533060580.357,1315,1462
1533060580.366,1348,1471
1533060580.373,1329,1473
1533060580.404,1341,1488
1533060580.414,1347,1482
1533060580.424,1321,1459
1533060580.44,1355,1504
1533060580.45,1307,1460
1533060580.464,1347,1473
1533060580.48,1313,1475
1533060580.489,1329,1473
1533060580.504,1327,1459
1533060580.524,1347,1497
1533060580.542,1304,1443
1533060580.557,1347,1503
1533060580.565,1348,1483
1533060580.582,1357,1492
1533060580.613,1342,1486
1533060580.621,1311,1464
1533060580.63,1332,1473
1533060580.639,1344,1494
1533060580.666,1316,1475
1533060580.682,1356,1485
1533060580.696,1348,1486
1533060580.71,1334,1472
1533060580.722,1335,1488
1533060580.739,1348,1489
1533060580.754,1333,1471
1533060580.796,1329,1467
1533060580.804,1327,1474
1533060580.838,1326,1461
1533060580.854,1317,1476
1533060580.871,1311,1456
1533060580.882,1324,1465
1533060580.897,1336,1459
1533060580.913,1332,1456
1533060580.927,1321,1462
1533060580.969,1315,1442
1533060580.978,1299,1441
1533060580.991,1312,1454
1533060581.011,1364,1517
1533060581.02,1374,1524
1533060581.062,1370,1514
1533060581.078,1380,1527
1533060581.087,1362,1511
1533060581.098,1391,1541
1533060581.129,1380,1524
1533060581.136,1401,1550
1533060581.18,1367,1510
1533060581.19,1379,1529
1533060581.202,1385,1517
1533060581.226,1397,1538
1533060581.238,1387,1522
1533060581.256,1352,1513
1533060581.283,1373,1526
1533060581.295,1385,1532
1533060581.307,1344,1467
1533060581.342,1372,1513
1533060581.354,1363,1507
1533060581.376,1380,1521
1533060581.387,1384,1543
1533060581.411,1376,1514
1533060581.419,1376,1520
1533060581.429,1382,1523
1533060581.448,1400,1529
1533060581.461,1388,1523
1533060581.487,1379,1514
1533060581.513,1373,1506
1533060581.527,1386,1521
1533060581.551,1371,1506
1533060581.573,1351,1483
1533060581.59,1380,1550
1533060581.601,1355,1504
1533060581.616,1359,1503
1533060581.629,1373,1511
1533060581.661,1377,1521
1533060581.704,1357,1498
1533060581.718,1377,1512
1533060581.75,1372,1522
1533060581.779,1316,1440
1533060581.811,1368,1506
1533060581.836,1363,1510
1533060581.86,1373,1506
1533060581.879,1381,1513
1533060581.892,1362,1508
1533060581.919,1384,1513
1533060581.935,1388,1529
1533060581.954,1386,1518
1533060581.968,1420,1569
1533060581.984,1370,1506
1533060582.001,1356,1491
1533060582.037,1373,1523
1533060582.052,1358,1481
1533060582.069,1344,1479
1533060582.087,1373,1538
1533060582.101,1367,1517
1533060582.117,1401,1533
1533060582.143,1389,1530
1533060582.158,1408,1569
1533060582.182,1379,1550
1533060582.212,1404,1565
1533060582.223,1396,1543
1533060582.237,1429,1584
1533060582.261,1392,1553
1533060582.275,1415,1552
1533060582.297,1379,1541
1533060582.322,1380,1536
1533060582.339,1382,1538
1533060582.352,1431,1580
1533060582.369,1410,1548
1533060582.388,1396,1557
1533060582.409,1397,1547
1533060582.426,1409,1549
1533060582.451,1413,1562
1533060582.473,1419,1556
1533060582.485,1409,1547
1533060582.505,1395,1551
1533060582.533,1422,1559
1533060582.55,1389,1545
1533060582.566,1382,1541
1533060582.59,1374,1530
1533060582.607,1387,1528
1533060582.646,1377,1527
1533060582.659,1373,1520
1533060582.685,1373,1523
1533060582.694,1355,1481
1533060582.706,1382,1523
1533060582.728,1383,1539
1533060582.739,1377,1539
1533060582.748,1370,1505
1533060582.779,1366,1504
1533060582.797,1345,1500
1533060582.812,1349,1499
1533060582.822,1328,1475
1533060582.833,1335,1473
1533060582.856,1323,1476
1533060582.873,1338,1491
1533060582.892,1333,1483
1533060582.906,1333,1492
1533060582.928,1320,1470
1533060582.946,1349,1490
1533060582.956,1337,1490
1533060582.995,1346,1481
1533060583.005,1309,1457
1533060583.02,1327,1492
1533060583.063,1362,1506
1533060583.088,1331,1463
1533060583.162,1331,1475
1533060583.183,1337,1481
1533060583.195,1333,1465
1533060583.207,1322,1472
1533060583.221,1323,1473
1533060583.237,1334,1466
1533060583.247,1335,1491
1533060583.268,1327,1471
1533060583.28,1327,1471
1533060583.312,1335,1473
1533060583.331,1340,1484
1533060583.345,1320,1461
1533060583.356,1334,1493
1533060583.371,1343,1484
1533060583.406,1344,1482
1533060583.439,1281,1423
1533060583.464,1275,1402
1533060583.474,1249,1383
1533060583.491,1295,1434
1533060583.517,1268,1398
1533060583.529,1251,1388
1533060583.544,1296,1435
1533060583.56,1306,1415
1533060583.57,1285,1412
