time,value
1536511939.93,5
1536511939.978,5
1536511940.029,14
1536511940.075,5
1536511940.126,5
1536511940.169,11
1536511940.213,2
1536511940.258,2
1536511940.3,-3
1536511940.34,-5
1536511940.38,-2
1536511940.42,-7
1536511940.459,-5
1536511940.505,6
1536511940.548,-4
1536511940.59,-7
1536511940.638,7
1536511940.684,5
1536511940.728,12
1536511940.769,-1
1536511940.811,-1
1536511940.855,-10
1536511940.9,-7
1536511940.941,3
1536511940.984,3
1536511941.025,3
1536511941.067,3
1536511941.11,3
1536511941.156,3
1536511941.2,3
1536511941.241,3
1536511941.283,3
1536511941.327,3
1536511941.372,3
1536511941.417,3
1536511941.465,3
1536511941.513,3
1536511941.56,3
1536511941.604,3
1536511941.647,3
1536511941.689,3
1536511941.736,3
1536511941.78,3
1536511941.822,3
1536511941.866,3
1536511941.912,3
1536511941.96,85
1536511942.004,85
1536511942.048,85
1536511942.097,85
1536511942.145,1306
1536511942.19,1433
1536511942.233,1474
1536511942.275,1478
1536511942.317,1479
1536511942.361,1483
1536511942.408,1483
1536511942.45,1479
1536511942.496,1489
1536511942.54,1485
1536511942.585,1477
1536511942.627,1481
1536511942.674,1502
1536511942.718,1499
1536511942.762,1499
1536511942.807,1501
1536511942.85,1515
1536511942.896,1501
1536511942.939,1505
1536511942.982,1504
1536511943.029,1502
1536511943.072,1517
1536511943.116,1502
1536511943.16,1509
1536511943.204,1522
1536511943.246,1504
1536511943.289,1495
1536511943.332,1504
1536511943.377,1502
1536511943.425,1503
1536511943.471,1505
1536511943.517,1495
1536511943.561,1512
1536511943.606,1505
1536511943.649,1516
1536511943.694,1512
1536511943.739,1506
1536511943.784,1492
1536511943.826,1506
1536511943.872,1505
1536511943.917,1498
1536511943.962,1513
1536511944.006,1504
1536511944.05,1511
1536511944.108,1500
1536511944.152,1490
1536511944.191,1490
1536511944.234,1502
1536511944.271,1499
1536511944.319,1496
1536511944.364,1508
1536511944.415,1502
1536511944.47,1501
1536511944.512,1501
1536511944.556,1505
1536511944.608,1506
1536511944.653,1491
1536511944.697,1491
1536511944.74,1500
1536511944.784,1497
1536511944.829,1515
1536511944.873,1499
1536511944.917,1498
1536511944.961,1505
1536511945.004,1501
1536511945.049,1507
1536511945.092,1503
1536511945.136,1496
1536511945.18,1511
1536511945.224,1498
1536511945.268,1496
1536511945.311,1516
1536511945.354,1514
1536511945.399,1506
1536511945.443,1508
1536511945.487,1502
1536511945.531,1506
1536511945.58,1497
1536511945.623,1512
1536511945.668,1505
1536511945.711,1504
1536511945.754,1496
1536511945.8,1508
1536511945.848,1507
1536511945.891,1519
1536511945.935,1529
1536511945.982,1544
1536511946.027,1533
1536511946.073,1546
1536511946.124,1536
1536511946.173,1607
1536511946.217,1570
1536511946.261,1508
1536511946.308,1518
1536511946.36,1500
1536511946.404,1515
1536511946.448,1496
1536511946.494,1494
1536511946.538,1492
1536511946.581,1482
1536511946.627,1494
1536511946.671,1499
1536511946.714,1513
1536511946.757,1515
1536511946.807,1530
1536511946.857,1555
1536511946.9,1585
1536511946.944,1534
1536511946.989,1503
1536511947.039,1507
1536511947.085,1518
1536511947.128,1454
1536511947.171,-309
1536511947.217,-368
1536511947.261,-215
1536511947.306,-153
1536511947.35,-116
1536511947.396,-112
