time,8,9
1532996978.489,7,-16
1532996978.5,1,13
1532996978.509,5,17
1532996978.521,18,18
1532996978.531,20,17
1532996978.536,19,13
1532996978.542,25,19
1532996978.549,10,31
1532996978.557,1,28
1532996978.565,15,36
1532996978.573,14,20
1532996978.584,17,26
1532996978.59,-5,25
1532996978.598,8,20
1532996978.607,2,29
1532996978.615,16,16
1532996978.622,22,37
1532996978.633,21,21
1532996978.642,16,10
1532996978.65,8,26
1532996978.656,18,12
1532996978.669,19,28
1532996978.676,16,28
1532996978.684,-2,37
1532996978.691,9,33
1532996978.703,11,20
1532996978.71,22,16
1532996978.717,21,21
1532996978.724,12,30
1532996978.74,10,34
1532996978.749,13,28
1532996978.755,28,28
1532996978.762,16,19
1532996978.774,11,20
1532996978.781,11,20
1532996978.788,13,16
1532996978.796,14,17
1532996978.806,9,24
1532996978.813,21,30
1532996978.819,27,18
1532996978.828,15,41
1532996978.834,12,21
1532996978.839,23,20
1532996978.847,18,21
1532996978.855,-4,11
1532996978.864,19,25
1532996978.871,23,26
1532996978.881,-6,18
1532996978.888,9,30
1532996978.9,13,19
1532996978.906,4,25
1532996978.914,7,16
1532996978.92,8,8
1532996978.931,-5,2
1532996978.936,5,9
1532996978.947,1,4
1532996978.954,3,2
1532996978.964,-1,8
1532996978.969,20,1
1532996978.98,-3,4
1532996978.986,-10,2
1532996979.0,3,9
1532996979.006,1,1
1532996979.013,0,-9
1532996979.022,7,1
1532996979.028,5,1
1532996979.036,2,13
1532996979.045,5,4
1532996979.053,-3,-4
1532996979.062,-4,0
1532996979.068,1,-8
1532996979.079,-1,-2
1532996979.087,-1,-1
1532996979.095,-5,9
1532996979.102,1,0
1532996979.113,-1,-5
1532996979.12,1,10
1532996979.128,0,-10
1532996979.135,-3,-4
1532996979.146,2,1
1532996979.151,-1,2
1532996979.162,2,0
1532996979.169,1,1
1532996979.178,-7,1
1532996979.186,1,-10
1532996979.195,7,-6
1532996979.202,-2,11
1532996979.212,-3,-2
1532996979.223,1,8
1532996979.23,2,3
1532996979.235,3,1
1532996979.245,5,8
1532996979.252,3,-1
1532996979.263,-7,14
1532996979.271,-1,17
1532996979.277,3,3
