time,8,9
1532997011.741,-9,-6
1532997011.756,-1,3
1532997011.768,3,7
1532997011.776,2,0
1532997011.786,-6,1
1532997011.793,-4,9
1532997011.799,0,-2
1532997011.807,4,5
1532997011.817,0,6
1532997011.825,11,12
1532997011.831,9,4
1532997011.842,3,-5
1532997011.848,9,7
1532997011.855,1,-7
1532997011.863,8,3
1532997011.874,10,2
1532997011.882,14,-3
1532997011.888,2,3
1532997011.894,2,3
1532997011.9,11,3
1532997011.911,6,4
1532997011.918,3,7
1532997011.926,3,7
1532997011.935,0,4
1532997011.946,8,-3
1532997011.952,3,7
1532997011.959,-5,8
1532997011.965,-6,10
1532997011.971,3,1
1532997011.983,6,13
1532997011.988,9,4
1532997011.994,-4,0
1532997011.999,4,5
1532997012.01,1,-4
1532997012.02,10,-4
1532997012.027,13,8
1532997012.032,7,2
1532997012.043,7,2
1532997012.052,-9,4
1532997012.059,8,6
1532997012.064,9,-11
1532997012.073,-3,-8
1532997012.085,12,4
1532997012.093,14,3
1532997012.1,-5,20
1532997012.109,0,-2
1532997012.115,-7,-7
1532997012.13,2,9
1532997012.137,1,14
1532997012.147,1,-2
1532997012.153,-2,1
1532997012.166,-4,4
1532997012.175,3,11
1532997012.181,-6,7
1532997012.189,4,4
1532997012.201,3,9
1532997012.208,15,0
1532997012.213,3,6
1532997012.221,-1,-4
1532997012.229,1,8
1532997012.237,3,-4
1532997012.244,6,0
1532997012.25,7,-7
1532997012.257,1,15
1532997012.269,-5,8
1532997012.274,4,0
1532997012.281,0,4
1532997012.289,14,6
1532997012.295,-6,6
1532997012.307,0,0
1532997012.313,5,5
1532997012.322,-1,0
1532997012.33,4,0
1532997012.339,0,14
1532997012.346,5,11
1532997012.352,7,15
1532997012.362,9,11
1532997012.369,9,20
1532997012.381,-2,24
1532997012.387,1,20
1532997012.396,10,23
1532997012.402,6,37
1532997012.411,62,153
1532997012.419,118,269
1532997012.429,125,288
1532997012.435,176,368
1532997012.448,201,428
1532997012.454,240,481
1532997012.462,268,550
1532997012.473,285,575
1532997012.479,284,586
1532997012.487,272,589
1532997012.496,281,609
1532997012.506,304,611
1532997012.512,277,561
1532997012.521,160,332
1532997012.533,176,389
1532997012.538,285,587
1532997012.547,325,638
1532997012.553,319,676
1532997012.563,341,674
1532997012.568,315,690
1532997012.579,331,679
1532997012.586,325,676
1532997012.594,319,670
1532997012.602,304,650
1532997012.611,317,665
1532997012.621,337,673
1532997012.627,333,663
1532997012.634,276,584
1532997012.645,184,397
1532997012.654,278,568
1532997012.662,294,596
1532997012.67,347,693
1532997012.682,374,787
1532997012.687,380,795
1532997012.695,392,819
1532997012.701,394,835
1532997012.714,401,822
1532997012.719,390,805
1532997012.727,395,810
1532997012.734,391,830
1532997012.746,383,816
1532997012.753,401,813
1532997012.759,391,809
1532997012.768,384,832
1532997012.78,395,810
1532997012.786,387,823
1532997012.795,392,825
1532997012.8,384,796
1532997012.813,372,799
1532997012.819,374,825
1532997012.828,384,805
1532997012.834,385,818
1532997012.846,396,843
1532997012.852,389,836
1532997012.861,384,811
1532997012.867,393,814
1532997012.879,390,814
1532997012.885,384,823
1532997012.895,384,823
1532997012.906,379,830
1532997012.911,389,819
1532997012.917,377,834
1532997012.926,381,826
1532997012.934,379,835
1532997012.944,370,836
1532997012.951,375,835
1532997012.963,373,835
1532997012.969,372,837
1532997012.976,376,818
