time,2,4,6,8,10,12,14,16,18,20,22,24,26,28
1535059047.842,963,1004,975,1117,-191,36,-58,-1,-53,-34,-65,-18,13,-120
1535059047.851,958,1005,999,1135,-178,45,-60,12,-40,-28,-56,-4,15,-120
1535059047.889,973,1014,995,1140,-167,59,-56,11,-26,-20,-60,6,28,-112
1535059047.903,977,1006,993,1135,-166,54,-55,27,-31,-16,-62,7,37,-102
1535059047.954,981,1016,985,1152,-174,52,-63,31,-30,-12,-58,5,24,-101
1535059047.987,973,1017,986,1163,-161,53,-59,29,-32,-23,-60,18,25,-118
1535059048.006,979,1014,992,1153,-179,56,-41,29,-38,-11,-60,18,22,-124
1535059048.051,981,1019,994,1161,-159,55,-54,19,-24,-18,-55,14,27,-116
1535059048.063,973,1030,986,1159,-173,53,-67,17,-47,-8,-63,3,28,-112
1535059048.092,986,1021,990,1148,-169,57,-61,24,-37,-16,-56,19,26,-117
1535059048.138,982,1014,983,1138,-170,65,-56,17,-38,-17,-45,6,30,-115
1535059048.15,970,1023,989,1138,-155,59,-62,26,-32,-17,-45,0,27,-130
1535059048.163,972,1013,991,1158,-168,64,-54,16,-42,-18,-49,8,21,-110
1535059048.17,978,1016,1003,1152,-162,67,-57,25,-45,-18,-43,20,41,-116
1535059048.179,985,1005,998,1162,-158,56,-56,26,-35,-26,-60,4,28,-106
1535059048.206,971,1018,993,1145,-163,48,-52,30,-37,-19,-47,10,14,-94
1535059048.22,974,1031,1005,1148,-145,63,-52,21,-25,-10,-68,16,20,-123
1535059048.232,968,1018,1002,1157,-187,60,-49,24,-22,-16,-56,2,23,-114
1535059048.246,965,1021,996,1142,-169,45,-52,21,-34,-10,-50,1,23,-114
1535059048.253,980,1015,993,1158,-163,42,-52,30,-37,-7,-53,4,3,-111
1535059048.282,976,1020,1004,1153,-161,56,-53,23,-32,-26,-57,-2,28,-124
1535059048.307,977,1015,987,1139,-163,48,-49,24,-31,-13,-47,4,17,-117
1535059048.329,971,1012,999,1151,-154,51,-61,42,-34,-10,-50,4,26,-105
1535059048.362,971,1027,984,1148,-151,57,-78,21,-40,-1,-53,13,31,-117
1535059048.393,971,1012,968,1142,-157,42,-46,36,-49,-13,-47,13,34,-105
1535059048.41,980,1012,1011,1157,-178,66,-64,27,-28,-10,-56,13,20,-114
1535059048.419,975,1016,997,1137,-165,64,-54,34,-30,-6,-52,2,18,-125
1535059048.491,966,1013,994,1146,-174,64,-48,28,-48,-4,-49,5,24,-107
1535059048.504,978,1013,1003,1162,-162,61,-54,28,-42,-15,-55,11,29,-125
1535059048.524,985,1020,995,1160,-164,53,-56,17,-38,-17,-63,15,24,-109
1535059048.533,962,1018,999,1148,-148,54,-61,30,-46,-13,-56,16,40,-105
1535059048.543,979,1023,995,1141,-152,53,-62,17,-29,-11,-48,0,27,-92
1535059048.55,969,1019,997,1165,-162,67,-54,25,-30,-3,-49,2,49,-113
1535059048.56,988,1023,995,1160,-155,62,-62,23,-38,-29,-60,9,33,-95
1535059048.566,967,1014,983,1150,-164,71,-70,26,-35,-17,-54,-2,36,-106
1535059048.578,988,1017,976,1156,-167,59,-59,26,-26,-14,-45,3,25,-106
1535059048.597,963,1016,991,1146,-171,55,-71,22,-30,-21,-55,14,35,-107
1535059048.608,982,1027,989,1150,-158,47,-56,35,-38,-17,-51,9,36,-98
1535059048.616,962,1015,984,1148,-175,63,-55,33,-34,-8,-50,10,31,-117
1535059048.625,984,1026,988,1152,-171,52,-74,28,-24,-15,-52,5,35,-119
1535059048.711,986,1009,987,1148,-166,51,-52,12,-34,1,-56,10,25,-100
1535059048.765,977,1025,984,1152,-166,57,-64,36,-25,-19,-53,4,31,-114
1535059048.78,967,1005,989,1163,-150,56,-56,23,-41,-6,-51,14,24,-104
1535059048.79,958,1017,986,1160,-164,59,-65,38,-35,3,-51,18,27,-109
1535059048.808,974,1012,993,1152,-163,48,-67,42,-40,-2,-56,10,14,-114
1535059048.83,986,1006,984,1142,-178,57,-46,36,-34,-11,-59,4,22,-112
1535059048.84,966,1010,988,1149,-165,64,-63,34,-36,-12,-55,11,32,-96
1535059048.876,990,1023,1000,1149,-159,49,-54,34,-39,-27,-52,8,38,-108
1535059048.913,977,1015,984,1155,-166,57,-61,39,-31,-13,-38,12,17,-120
1535059048.954,976,1017,1001,1147,-161,44,-56,20,-26,-8,-57,15,16,-115
1535059048.999,979,1014,983,1144,-158,50,-47,29,-29,-9,-63,17,27,-113
1535059049.022,978,1019,985,1143,-165,61,-51,49,-42,-9,-52,19,32,-131
1535059049.036,970,1027,989,1160,-152,53,-56,26,-44,0,-42,12,24,-109
1535059049.094,974,1021,1008,1142,-157,60,-64,21,-25,-7,-50,-4,43,-108
1535059049.112,960,1032,1000,1159,-153,61,-60,37,-30,-18,-61,22,43,-128
1535059049.127,970,1021,989,1150,-152,56,-50,38,-29,-9,-42,6,24,-104
1535059049.135,976,1008,986,1160,-147,56,-62,29,-38,-3,-51,15,36,-98
1535059049.169,977,1015,999,1161,-160,72,-55,30,-31,-5,-44,7,25,-120
1535059049.209,971,1025,1009,1148,-160,54,-52,33,-37,-13,-50,1,39,-111
1535059049.286,968,1022,999,1158,-151,57,-61,27,-31,-10,-59,24,34,-100
1535059049.302,971,1012,993,1145,-163,60,-49,27,-25,-10,-50,4,34,-91
1535059049.328,973,1015,977,1157,-167,47,-47,32,-23,-15,-48,3,32,-110
1535059049.368,967,1014,995,1163,-173,68,-62,38,-32,-14,-51,14,21,-115
1535059049.41,970,1011,983,1144,-167,74,-59,32,-35,-12,-48,11,24,-107
1535059049.433,980,1015,993,1164,-160,60,-52,21,-34,-8,-53,24,25,-117
1535059049.44,964,1021,992,1154,-164,65,-41,29,-29,-9,-54,9,30,-95
1535059049.449,977,1025,993,1158,-163,72,-64,27,-22,-8,-50,-5,33,-94
1535059049.515,987,1010,997,1140,-156,67,-60,31,-27,2,-52,8,18,-116
1535059049.523,973,1011,983,1151,-167,56,-53,35,-41,-6,-42,14,32,-98
1535059049.531,982,1008,998,1157,-164,59,-53,41,-32,-6,-51,8,21,-113
1535059049.553,975,1007,982,1153,-159,61,-45,40,-21,-21,-43,8,43,-114
1535059049.565,962,1022,993,1161,-157,60,-58,36,-22,-13,-53,15,31,-114
1535059049.573,982,1021,977,1154,-167,59,-47,38,-23,-12,-45,11,27,-127
1535059049.614,976,1021,995,1157,-158,68,-59,38,-32,-6,-60,11,32,-107
1535059049.63,979,1027,992,1166,-155,56,-62,41,-23,0,-51,11,38,-107
1535059049.656,962,1022,996,1167,-169,57,-58,33,-22,-11,-47,12,25,-106
1535059049.672,982,1018,995,1151,-161,53,-59,41,-32,-3,-39,11,21,-118
1535059049.693,986,1022,1002,1136,-157,54,-67,36,-25,-13,-50,4,31,-97
1535059049.713,978,1023,985,1137,-148,67,-48,34,-27,-10,-46,13,26,-108
1535059049.77,963,1013,1000,1140,-164,66,-61,56,-16,16,-36,20,60,-95
1535059049.873,968,1010,994,1146,-164,51,-67,65,-19,1,-42,26,50,-95
1535059049.897,952,1009,996,1129,-182,59,-71,65,-23,-3,-34,22,32,-107
1535059049.929,956,1016,984,1143,-172,45,-73,60,-25,-8,-39,26,53,-103
1535059049.969,957,1004,998,1141,-160,52,-57,67,-12,-4,-35,30,42,-99
1535059050.004,953,997,991,1127,-175,45,-58,60,-22,7,-30,29,41,-101
1535059050.034,965,988,981,1124,-172,42,-61,60,-16,4,-39,23,41,-106
1535059050.042,942,998,991,1141,-174,55,-69,67,-18,-7,-38,19,56,-111
1535059050.052,968,1007,978,1162,-175,48,-58,63,-22,-23,-42,20,50,-112
1535059050.109,958,993,1002,1126,-159,50,-71,59,-14,-9,-40,17,57,-99
1535059050.117,962,1004,1000,1130,-167,48,-64,68,-13,-8,-45,26,41,-103
1535059050.125,972,985,984,1134,-181,54,-73,60,-34,-20,-36,26,47,-89
1535059050.169,966,998,998,1125,-166,55,-84,64,-12,5,-44,16,42,-105
1535059050.245,962,1000,987,1140,-169,48,-58,68,-10,4,-45,29,38,-103
1535059050.257,969,1008,982,1141,-186,43,-54,72,-24,-4,-49,30,37,-97
1535059050.266,961,999,990,1148,-173,38,-71,59,-23,6,-48,28,46,-104
1535059050.275,980,1005,992,1148,-173,44,-83,65,-26,9,-51,2,46,-107
1535059050.282,967,996,983,1154,-165,53,-65,64,-11,6,-46,28,32,-102
1535059050.293,947,1007,978,1140,-175,48,-79,51,-28,16,-42,23,47,-98
1535059050.328,967,996,989,1126,-176,56,-80,67,-26,12,-57,19,40,-96
1535059050.406,951,1001,991,1150,-160,52,-69,55,-12,14,-35,24,45,-105
1535059050.434,959,991,978,1137,-170,36,-70,57,-1,7,-33,17,41,-104
1535059050.482,954,1005,998,1153,-160,46,-69,58,-27,2,-38,27,56,-97
1535059050.496,957,998,979,1131,-160,61,-72,55,-21,2,-35,18,45,-97
1535059050.547,951,1005,982,1138,-166,40,-66,58,-6,2,-32,24,53,-100
1535059050.554,961,1003,986,1132,-176,44,-65,62,-11,18,-46,8,40,-93
1535059050.564,964,1003,999,1132,-179,38,-71,53,-26,9,-46,14,37,-99
1535059050.572,960,1001,992,1147,-177,49,-75,58,-18,-1,-41,21,37,-108
1535059050.579,956,997,984,1149,-161,48,-76,60,-25,4,-33,18,53,-86
1535059050.667,941,997,984,1140,-178,48,-76,51,-28,4,-44,26,39,-98
1535059050.711,958,993,989,1142,-185,44,-53,56,-14,6,-40,34,41,-101
1535059050.719,959,1013,1000,1140,-175,48,-79,65,-7,13,-30,29,30,-103
1535059050.727,972,1001,984,1140,-178,42,-73,60,-10,1,-42,9,35,-95
