time,2,4,6,8,10,12,14,16,18,20,22,24,26,28
1535059012.736,964,1002,980,1141,-154,34,-84,24,-61,-37,-58,19,32,-67
1535059012.758,967,1011,989,1141,-152,59,-73,23,-53,-14,-69,29,19,-78
1535059012.783,958,1020,986,1144,-147,41,-73,23,-38,-26,-51,35,33,-66
1535059012.824,964,1021,983,1138,-135,38,-71,29,-53,-20,-60,34,47,-72
1535059012.854,967,1014,986,1150,-132,56,-74,20,-41,-23,-54,23,30,-72
1535059012.89,966,1016,997,1146,-145,49,-54,13,-60,-21,-67,39,26,-70
1535059012.913,984,1013,981,1136,-146,45,-64,30,-34,-8,-59,26,25,-74
1535059012.92,962,1016,965,1133,-163,48,-58,33,-40,-16,-65,35,33,-68
1535059012.939,972,1010,991,1146,-154,55,-72,31,-42,-15,-73,25,20,-79
1535059012.973,957,1023,982,1146,-145,40,-60,19,-39,-30,-49,33,26,-73
1535059013.003,966,1026,1003,1146,-145,43,-71,25,-42,-1,-46,31,26,-70
1535059013.017,959,1012,984,1142,-157,45,-61,21,-49,-22,-65,27,34,-65
1535059013.042,956,1009,984,1145,-146,63,-64,18,-40,-19,-62,27,34,-68
1535059013.056,973,1021,986,1150,-147,50,-68,23,-38,-20,-72,49,33,-66
1535059013.079,973,1014,1001,1157,-152,62,-65,23,-38,-11,-75,20,27,-66
1535059013.094,966,1004,991,1146,-159,52,-66,28,-39,-30,-67,39,29,-73
1535059013.111,964,1023,1004,1131,-141,53,-88,26,-44,-3,-57,32,30,-52
1535059013.118,968,1006,996,1148,-157,48,-67,24,-43,-16,-56,41,31,-80
1535059013.135,951,1023,994,1134,-151,52,-66,22,-42,-15,-46,28,40,-67
1535059013.144,980,1009,987,1155,-152,45,-70,27,-49,-22,-65,21,22,-71
1535059013.168,970,1014,973,1147,-138,53,-56,20,-56,-20,-60,29,47,-75
1535059013.185,972,1023,994,1137,-151,55,-63,31,-54,-13,-61,33,32,-64
1535059013.204,970,1011,998,1147,-155,38,-71,26,-35,-17,-57,32,36,-66
1535059013.223,961,1014,992,1151,-147,53,-74,29,-50,-23,-54,29,30,-75
1535059013.234,961,1018,983,1154,-150,56,-68,20,-44,-14,-63,31,38,-72
1535059013.263,990,1019,999,1145,-154,60,-78,33,-52,-34,-59,32,22,-62
1535059013.282,979,1020,980,1153,-147,62,-68,32,-59,-14,-63,23,22,-75
1535059013.299,981,1004,994,1150,-142,52,-63,16,-57,-13,-61,30,29,-70
1535059013.319,958,1014,998,1150,-144,47,-62,23,-44,-17,-72,40,39,-60
1535059013.338,977,1022,987,1152,-152,48,-52,39,-61,-22,-59,32,28,-60
1535059013.372,974,1012,978,1142,-143,57,-55,18,-43,-19,-50,21,19,-60
1535059013.44,979,1021,998,1135,-144,56,-74,32,-50,-20,-60,23,33,-63
1535059013.448,982,1017,995,1150,-149,59,-76,20,-50,-11,-60,20,30,-72
1535059013.456,972,1016,991,1143,-150,61,-51,28,-48,-12,-55,22,38,-67
1535059013.464,975,1019,976,1146,-156,49,-51,34,-45,-30,-49,42,23,-58
1535059013.474,967,1017,1001,1144,-138,50,-56,20,-44,-11,-63,35,10,-63
1535059013.481,965,1019,993,1139,-137,51,-61,33,-46,-13,-68,24,39,-74
1535059013.516,980,1025,978,1151,-146,57,-61,18,-46,1,-59,27,23,-77
1535059013.572,973,1017,989,1150,-155,53,-65,44,-38,-17,-51,23,19,-66
1535059013.607,972,1023,997,1146,-142,49,-54,25,-42,-27,-61,22,26,-73
1535059013.639,957,1013,997,1152,-133,58,-60,25,-39,-21,-61,14,40,-73
1535059013.721,977,1021,971,1145,-140,54,-52,33,-43,-16,-73,27,26,-65
1535059013.812,960,1026,985,1149,-148,61,-48,34,-33,-27,-70,19,15,-70
1535059013.876,974,1015,978,1145,-146,60,-72,27,-43,-16,-65,33,34,-71
1535059013.893,968,1012,968,1139,-154,63,-55,15,-46,-13,-68,18,14,-71
