time,2,4,6,8,10,12,14,16,18,20,22,24,26,28
1535059187.684,976,1005,998,1131,-184,55,-40,-27,-46,-19,-61,-52,2,-180
1535059187.697,967,1005,986,1147,-178,57,-57,-6,-58,-13,-50,-58,12,-177
1535059187.708,972,1022,1006,1148,-162,64,-54,-14,-36,-15,-43,-51,19,-165
1535059187.747,956,1025,997,1152,-180,46,-56,-14,-48,-15,-57,-40,22,-171
1535059187.76,974,1005,989,1144,-172,72,-60,-9,-37,-19,-56,-41,23,-172
1535059187.816,971,1019,1003,1148,-168,58,-48,-20,-45,-18,-49,-54,25,-170
1535059187.842,984,1013,994,1158,-162,61,-45,-26,-21,-6,-49,-43,13,-174
1535059187.941,976,1026,985,1143,-170,65,-47,-7,-29,-8,-54,-56,19,-178
1535059187.971,976,999,989,1147,-182,53,-35,-13,-41,3,-48,-42,13,-170
1535059187.982,971,1018,983,1151,-175,57,-52,18,-43,-13,-41,-50,12,-172
1535059187.997,972,1020,994,1168,-161,65,-41,-7,-38,-17,-42,-42,23,-155
1535059188.054,961,1021,996,1160,-163,54,-52,-3,-25,-22,-50,-44,29,-180
1535059188.078,974,1015,1002,1167,-166,63,-58,-9,-40,-13,-47,-47,15,-175
1535059188.112,992,1012,1008,1160,-157,63,-52,9,-28,-13,-50,-52,23,-169
1535059188.128,973,1001,992,1156,-155,59,-53,5,-38,-17,-48,-42,11,-173
1535059188.248,979,1011,1013,1153,-161,62,-58,-1,-35,-20,-51,-53,28,-175
1535059188.267,970,1023,1004,1150,-164,53,-44,2,-38,-5,-42,-48,19,-176
1535059188.276,974,1018,1002,1163,-160,66,-34,3,-22,-10,-35,-58,18,-163
1535059188.3,987,1013,1000,1158,-162,46,-42,-20,-30,-18,-55,-60,21,-171
1535059188.394,982,1017,1019,1175,-155,59,-47,-13,-29,-11,-36,-51,25,-173
1535059188.55,971,1018,1005,1147,-154,57,-60,-6,-22,-16,-44,-47,18,-177
1535059188.606,967,1020,992,1156,-188,68,-41,-7,-32,-8,-57,-42,16,-179
1535059188.654,972,1010,991,1142,-165,58,-48,-8,-36,0,-55,-49,18,-188
1535059188.728,974,1021,987,1157,-166,63,-37,0,-25,-13,-47,-61,12,-166
1535059188.803,978,1019,1000,1161,-165,73,-45,1,-33,-12,-46,-52,13,-168
1535059188.828,982,1011,998,1159,-170,68,-56,5,-47,1,-48,-57,11,-158
1535059188.877,992,1015,999,1163,-175,78,-40,-15,-34,-10,-50,-47,15,-166
1535059188.905,973,1017,1001,1159,-155,68,-41,5,-20,-17,-48,-59,5,-167
1535059188.945,980,1015,999,1166,-169,69,-34,12,-28,-7,-41,-50,9,-172
1535059189.016,970,1017,998,1175,-155,65,-26,-4,-32,-14,-48,-36,11,-176
