time,2,4,6,8,10,12,14,16,18,20,22,24,26,28
1535059115.93,973,1014,991,1140,-167,53,-61,-1,-44,-35,-54,13,25,-146
1535059115.967,974,1018,1002,1157,-157,63,-49,3,-46,-25,-53,5,20,-146
1535059115.993,970,1017,992,1153,-170,65,-47,-4,-38,-29,-36,9,33,-158
1535059116.02,976,1017,998,1144,-158,74,-35,8,-23,-20,-60,9,19,-144
1535059116.031,972,1019,991,1165,-162,58,-33,1,-33,-27,-40,14,38,-145
1535059116.047,978,1013,997,1155,-165,67,-48,4,-36,-18,-52,25,30,-154
1535059116.057,970,1020,1013,1153,-167,68,-35,-1,-38,-5,-36,4,25,-138
1535059116.093,989,1021,999,1154,-166,63,-34,18,-49,-10,-41,5,29,-140
1535059116.13,975,1016,997,1155,-159,61,-39,-5,-45,-9,-46,11,32,-148
1535059116.138,993,1022,1003,1152,-150,67,-45,4,-39,-9,-43,11,30,-153
1535059116.179,980,1024,1002,1167,-154,57,-40,9,-34,-16,-56,10,43,-152
1535059116.205,993,1022,988,1146,-168,64,-48,7,-21,-15,-49,8,27,-151
1535059116.246,973,1011,986,1144,-182,65,-47,8,-32,-11,-45,1,28,-144
1535059116.289,982,1017,998,1163,-170,62,-32,-1,-41,-29,-48,3,39,-141
1535059116.301,981,1010,982,1152,-162,67,-45,1,-27,-18,-46,8,26,-151
1535059116.31,961,1018,1002,1163,-157,78,-52,6,-46,-13,-44,8,37,-149
1535059116.32,974,1024,990,1160,-175,51,-46,18,-43,-19,-47,10,37,-157
1535059116.343,983,1006,987,1157,-169,42,-40,9,-34,-16,-32,4,34,-149
1535059116.37,973,1023,989,1147,-158,65,-53,8,-14,-17,-39,7,48,-152
1535059116.385,982,1017,1013,1162,-170,62,-26,2,-26,-20,-45,12,25,-150
1535059116.392,987,1010,991,1143,-174,55,-27,-5,-30,-30,-55,20,35,-139
1535059116.401,987,1013,1000,1158,-159,67,-48,19,-36,-18,-61,5,32,-142
1535059116.41,985,1020,995,1159,-170,65,-35,5,-32,-8,-51,4,19,-147
1535059116.435,974,1018,987,1151,-157,66,-46,6,-40,-10,-44,7,20,-149
1535059116.443,975,1022,994,1162,-162,67,-36,10,-12,-15,-55,2,41,-159
1535059116.459,982,1008,1010,1141,-161,65,-38,-1,-41,-14,-42,1,36,-144
1535059116.475,979,1017,989,1169,-173,50,-44,-1,-29,-2,-36,6,33,-144
1535059116.486,993,1010,994,1152,-171,67,-45,-5,-33,-21,-49,6,35,-151
1535059116.525,981,1010,988,1171,-183,64,-48,4,-33,-21,-55,26,33,-148
1535059116.547,987,1016,1000,1149,-168,64,-51,10,-39,-30,-40,8,32,-151
1535059116.558,984,1022,991,1168,-162,67,-30,13,-36,-12,-46,11,47,-145
1535059116.577,979,1023,998,1163,-173,80,-44,8,-41,-23,-42,3,39,-150
