time,14,15
1534462576.767,425,981
1534462576.791,431,984
1534462576.817,444,1006
1534462576.824,442,1019
1534462576.831,445,1025
1534462576.85,456,1027
1534462576.857,449,1023
1534462576.867,446,1032
1534462576.874,458,1032
1534462576.882,456,1033
1534462576.898,449,1032
1534462576.906,452,1038
1534462576.914,451,1034
1534462576.923,451,1034
1534462576.931,446,1026
1534462576.941,450,1033
1534462576.948,454,1040
1534462576.956,449,1029
1534462576.964,461,1038
1534462576.974,462,1027
1534462576.981,456,1036
1534462576.99,462,1033
1534462576.997,461,1041
1534462577.006,455,1032
1534462577.013,446,1044
1534462577.072,447,1024
1534462577.084,457,1040
1534462577.097,456,1036
1534462577.108,460,1028
1534462577.122,453,1036
1534462577.13,462,1036
1534462577.139,470,1038
1534462577.146,457,1031
1534462577.155,464,1035
1534462577.163,450,1024
1534462577.171,465,1030
1534462577.179,440,1029
1534462577.188,467,1038
1534462577.196,463,1040
1534462577.204,446,1020
1534462577.212,456,1027
1534462577.221,453,1033
1534462577.229,447,1030
1534462577.238,443,1035
1534462577.245,461,1023
1534462577.254,456,1039
1534462577.262,443,1026
1534462577.27,445,1034
1534462577.279,452,1035
1534462577.287,451,1025
1534462577.295,453,1030
1534462577.305,460,1037
1534462577.312,444,1033
1534462577.321,444,1039
1534462577.328,458,1032
1534462577.338,463,1028
1534462577.345,451,1025
1534462577.353,458,1035
1534462577.362,458,1050
1534462577.37,448,1028
1534462577.378,445,1037
1534462577.387,449,1041
1534462577.395,459,1030
1534462577.403,448,1034
1534462577.413,467,1041
1534462577.42,437,1017
1534462577.429,457,1040
1534462577.444,458,1044
1534462577.511,452,1035
1534462577.527,447,1051
1534462577.536,449,1035
1534462577.627,464,1050
1534462577.767,459,1042
1534462577.795,445,1052
1534462577.821,456,1042
1534462577.832,452,1038
1534462577.85,460,1043
1534462577.861,458,1035
1534462577.875,464,1029
1534462577.884,458,1044
1534462577.892,448,1046
1534462577.91,465,1033
1534462577.925,453,1036
1534462577.943,453,1057
1534462577.982,466,1025
1534462577.989,465,1039
1534462577.999,442,1043
1534462578.008,449,1035
1534462578.016,459,1039
1534462578.023,448,1053
1534462578.033,461,1047
1534462578.041,455,1041
1534462578.049,455,1054
1534462578.068,448,1049
1534462578.082,456,1033
1534462578.132,475,1043
1534462578.193,455,1038
1534462578.207,468,1036
1534462578.223,459,1051
1534462578.23,456,1033
1534462578.243,461,1047
1534462578.27,457,1055
1534462578.28,476,1035
1534462578.322,465,1045
1534462578.33,453,1042
1534462578.371,466,1037
1534462578.379,465,1027
1534462578.393,451,1031
1534462578.405,471,1048
1534462578.416,458,1035
1534462578.436,451,1025
1534462578.445,450,1027
1534462578.457,461,1041
1534462578.482,477,1051
1534462578.505,454,1028
1534462578.527,452,1035
1534462578.587,453,1036
1534462578.596,471,1045
1534462578.604,458,1026
1534462578.613,469,1040
1534462578.621,458,1029
1534462578.648,456,1039
1534462578.661,454,1025
1534462578.682,462,1027
1534462578.695,455,1035
1534462578.705,457,1046
1534462578.72,459,1045
1534462578.732,460,1043
1534462578.744,458,1047
1534462578.751,456,1051
1534462578.762,459,1042
1534462578.777,460,1046
1534462578.803,448,1040
1534462578.835,450,1048
1534462578.856,463,1046
1534462578.886,447,1048
1534462578.895,458,1063
1534462578.934,458,1060
1534462578.959,452,1035
1534462578.967,465,1045
1534462578.976,474,1042
1534462578.984,470,1041
1534462578.993,461,1047
1534462579.0,451,1034
1534462579.012,461,1041
1534462579.025,457,1046
1534462579.035,455,1035
1534462579.042,464,1050
1534462579.052,460,1040
1534462579.116,458,1041
1534462579.165,454,1040
1534462579.191,451,1040
1534462579.217,468,1042
1534462579.224,460,1040
1534462579.241,458,1050
1534462579.251,471,1051
1534462579.275,451,1037
1534462579.307,448,1061
1534462579.34,465,1054
1534462579.349,472,1046
1534462579.359,464,1059
1534462579.374,455,1050
1534462579.403,464,1057
1534462579.43,475,1065
1534462579.439,474,1057
1534462579.451,464,1063
1534462579.472,465,1067
1534462579.482,465,1076
1534462579.488,479,1063
1534462579.496,472,1071
1534462579.507,469,1080
1534462579.524,478,1071
1534462579.547,470,1078
1534462579.58,475,1065
1534462579.596,471,1091
1534462579.631,473,1081
1534462579.637,479,1075
1534462579.656,463,1071
1534462579.665,461,1075
1534462579.681,479,1072
1534462579.689,463,1071
1534462579.714,476,1081
1534462579.732,483,1082
1534462579.746,479,1087
1534462579.756,478,1077
1534462579.772,455,1072
1534462579.778,484,1077
1534462579.795,465,1070
1534462579.808,473,1087
1534462579.822,490,1080
1534462579.837,489,1073
1534462579.846,481,1074
1534462579.854,483,1070
1534462579.871,475,1074
1534462579.878,457,1062
1534462579.885,466,1068
1534462579.896,468,1082
1534462579.911,474,1079
1534462579.918,460,1080
1534462579.929,475,1080
1534462579.937,487,1083
1534462579.945,474,1088
1534462579.96,476,1087
1534462579.968,478,1071
1534462579.98,483,1079
1534462579.993,463,1074
1534462580.002,466,1071
1534462580.013,471,1073
1534462580.035,486,1082
1534462580.042,489,1070
1534462580.051,471,1076
1534462580.068,467,1072
1534462580.084,482,1081
1534462580.1,483,1079
1534462580.108,488,1084
1534462580.117,481,1080
1534462580.126,473,1081
1534462580.135,472,1083
1534462580.142,471,1082
1534462580.15,474,1079
1534462580.159,490,1080
1534462580.167,465,1073
1534462580.185,468,1076
1534462580.192,466,1077
1534462580.276,472,1077
1534462580.316,481,1080
1534462580.323,474,1079
1534462580.433,481,1071
1534462580.439,463,1077
1534462580.451,485,1072
1534462580.49,493,1072
1534462580.498,478,1080
1534462580.509,478,1074
1534462580.597,484,1068
1534462580.638,470,1090
1534462580.663,481,1080
1534462580.674,476,1078
1534462580.681,467,1072
1534462580.69,483,1061
1534462580.696,458,1084
1534462580.718,484,1071
1534462580.73,460,1074
1534462580.742,488,1093
1534462580.756,478,1071
1534462580.784,476,1069
1534462580.796,470,1069
1534462580.814,477,1070
1534462580.822,481,1074
1534462580.84,473,1069
1534462580.855,480,1085
1534462580.871,479,1078
1534462580.892,472,1068
1534462580.915,478,1083
1534462580.929,466,1074
1534462580.94,472,1080
1534462580.957,476,1072
1534462580.97,480,1076
1534462580.979,460,1071
1534462581.003,489,1073
1534462581.03,466,1071
1534462581.036,476,1060
1534462581.045,473,1075
1534462581.054,472,1068
1534462581.062,466,1062
1534462581.069,471,1079
1534462581.08,476,1075
1534462581.095,470,1075
1534462581.135,483,1076
1534462581.144,476,1081
1534462581.152,479,1072
1534462581.161,478,1068
1534462581.169,466,1074
1534462581.177,475,1077
1534462581.187,477,1079
1534462581.193,466,1068
1534462581.206,482,1066
1534462581.219,465,1076
1534462581.235,469,1065
1534462581.244,463,1074
1534462581.261,470,1069
1534462581.267,483,1079
1534462581.279,471,1064
1534462581.288,478,1071
1534462581.313,483,1067
1534462581.335,472,1074
1534462581.36,451,1071
1534462581.369,467,1081
1534462581.386,474,1085
1534462581.397,467,1069
1534462581.431,476,1081
1534462581.441,474,1085
1534462581.45,471,1082
1534462581.46,466,1074
1534462581.478,485,1087
1534462581.508,482,1081
1534462581.516,472,1080
1534462581.524,469,1068
1534462581.532,474,1079
1534462581.541,476,1069
1534462581.554,466,1074
1534462581.591,470,1066
1534462581.599,468,1064
1534462581.607,481,1074
1534462581.615,467,1066
1534462581.625,479,1072
1534462581.633,467,1069
1534462581.642,463,1077
1534462581.648,467,1063
1534462581.659,470,1069
1534462581.677,481,1074
1534462581.696,467,1069
1534462581.707,469,1065
1534462581.714,463,1071
1534462581.729,464,1069
1534462581.758,482,1069
1534462581.764,468,1064
1534462581.772,461,1072
1534462581.823,485,1066
1534462581.832,456,1082
1534462581.858,471,1064
1534462581.883,472,1068
1534462581.897,464,1063
1534462581.908,463,1080
1534462581.925,472,1062
1534462581.94,470,1066
1534462581.948,466,1065
1534462581.961,463,1065
1534462581.972,475,1071
1534462581.983,460,1059
1534462581.996,476,1060
1534462582.004,465,1073
1534462582.013,459,1070
1534462582.021,472,1062
1534462582.031,473,1081
1534462582.039,471,1076
1534462582.047,468,1073
1534462582.057,457,1065
1534462582.071,459,1070
1534462582.079,460,1056
1534462582.09,470,1075
1534462582.104,458,1069
1534462582.121,473,1075
1534462582.13,457,1074
1534462582.138,461,1056
1534462582.148,467,1075
1534462582.162,456,1067
1534462582.172,452,1053
1534462582.181,473,1063
1534462582.204,474,1060
1534462582.21,459,1070
1534462582.222,483,1067
1534462582.23,469,1065
1534462582.236,465,1054
1534462582.255,467,1060
1534462582.269,466,1058
1534462582.285,445,1068
1534462582.296,472,1068
1534462582.303,465,1051
1534462582.325,467,1050
1534462582.347,446,1057
1534462582.369,474,1054
1534462582.385,468,1051
1534462582.394,465,1061
1534462582.411,472,1052
1534462582.427,460,1031
1534462582.436,461,1038
1534462582.446,456,1048
1534462582.476,450,1033
1534462582.484,460,1056
1534462582.495,450,1048
1534462582.501,453,1039
1534462582.514,455,1041
1534462582.529,452,1035
1534462582.55,449,1050
1534462582.587,450,1033
1534462582.604,458,1047
1534462582.636,461,1029
1534462582.677,445,1040
1534462582.683,439,1028
1534462582.692,451,1025
1534462582.701,448,1037
1534462582.722,453,1036
1534462582.743,446,1026
1534462582.776,449,1041
1534462582.801,448,1031
1534462582.816,460,1016
1534462582.833,449,1026
1534462582.84,449,1026
1534462582.853,453,1021
1534462582.878,436,1025
1534462582.901,446,1011
1534462582.915,454,1028
1534462582.924,445,1016
1534462582.936,424,1007
1534462582.959,448,1016
1534462582.975,441,1024
1534462582.987,449,1008
1534462583.0,441,1015
1534462583.032,440,1008
1534462583.039,434,1005
1534462583.05,451,1010
1534462583.083,455,1008
1534462583.098,448,1013
1534462583.114,447,997
1534462583.146,433,989
1534462583.156,426,1003
1534462583.164,437,1014
1534462583.189,436,1001
1534462583.206,437,999
1534462583.222,434,993
1534462583.238,427,989
1534462583.255,431,999
1534462583.266,439,995
1534462583.282,443,1008
1534462583.299,442,1001
1534462583.326,433,1004
1534462583.349,435,991
1534462583.362,418,1001
1534462583.394,439,1004
1534462583.41,425,987
1534462583.43,440,996
1534462583.478,447,1006
1534462583.499,423,991
1534462583.524,437,981
1534462583.537,436,992
1534462583.557,430,1001
1534462583.589,438,991
1534462583.617,423,997
1534462583.646,398,920
1534462583.661,361,825
1534462583.669,352,807
1534462583.678,341,796
1534462583.685,349,804
1534462583.695,351,812
