time,14,15
1534462486.552,455,1032
1534462486.562,468,1036
1534462486.585,446,1053
1534462486.595,467,1057
1534462486.613,473,1059
1534462486.625,477,1067
1534462486.636,452,1059
1534462486.643,464,1060
1534462486.651,478,1074
1534462486.661,473,1069
1534462486.669,468,1070
1534462486.687,477,1073
1534462486.7,468,1061
1534462486.707,477,1073
1534462486.718,471,1070
1534462486.724,474,1070
1534462486.733,468,1067
1534462486.741,478,1074
1534462486.75,475,1083
1534462486.757,461,1066
1534462486.767,482,1084
1534462486.774,468,1073
1534462486.783,477,1076
1534462486.791,479,1075
1534462486.799,462,1058
1534462486.807,484,1074
1534462486.817,472,1080
1534462486.823,479,1072
1534462486.832,472,1064
1534462486.84,471,1067
1534462486.848,471,1076
1534462486.856,471,1064
1534462486.866,484,1068
1534462486.873,466,1068
1534462486.882,483,1076
1534462486.889,484,1062
1534462486.898,478,1080
1534462486.907,477,1076
1534462486.923,469,1095
1534462486.931,477,1079
1534462486.939,483,1067
1534462486.948,466,1068
1534462486.956,469,1062
1534462486.966,466,1062
1534462486.973,477,1079
1534462486.982,485,1063
1534462486.989,482,1078
1534462486.998,468,1061
1534462487.005,491,1066
1534462487.015,467,1078
1534462487.022,467,1072
1534462487.031,474,1076
1534462487.038,467,1075
1534462487.047,477,1079
1534462487.055,485,1069
1534462487.064,484,1080
1534462487.072,481,1065
1534462487.08,471,1067
1534462487.088,469,1080
1534462487.097,454,1068
1534462487.107,478,1083
1534462487.116,486,1067
1534462487.123,471,1070
1534462487.132,476,1078
1534462487.139,471,1073
1534462487.148,464,1075
1534462487.155,469,1071
1534462487.164,456,1076
1534462487.181,468,1070
1534462487.189,475,1080
1534462487.197,463,1058
1534462487.204,471,1067
1534462487.214,464,1075
1534462487.221,458,1075
1534462487.23,472,1074
1534462487.238,473,1069
1534462487.247,466,1077
1534462487.253,471,1079
1534462487.264,475,1071
1534462487.27,473,1078
1534462487.279,468,1061
1534462487.288,484,1074
1534462487.296,460,1086
1534462487.305,477,1064
1534462487.436,476,1075
1534462487.701,478,1071
1534462487.711,478,1062
1534462487.718,470,1069
1534462487.732,472,1074
1534462487.746,484,1077
1534462487.759,465,1067
1534462487.771,461,1069
1534462487.784,482,1072
1534462487.803,475,1062
1534462487.817,468,1082
1534462487.828,474,1076
1534462487.85,467,1072
1534462487.867,471,1076
1534462487.878,470,1075
1534462487.9,470,1081
1534462487.912,462,1064
1534462487.936,472,1062
1534462487.963,474,1070
1534462488.009,462,1076
1534462488.015,490,1069
1534462488.024,491,1072
1534462488.058,458,1066
1534462488.073,465,1064
1534462488.1,473,1060
1534462488.124,459,1061
1534462488.133,467,1069
1534462488.14,461,1078
1534462488.149,449,1069
1534462488.157,470,1059
1534462488.165,471,1067
1534462488.183,461,1075
1534462488.197,475,1068
1534462488.21,471,1076
1534462488.222,457,1062
1534462488.232,454,1071
1534462488.239,457,1061
1534462488.25,464,1069
1534462488.281,465,1067
1534462488.298,466,1074
1534462488.306,478,1086
1534462488.322,453,1070
1534462488.33,457,1074
1534462488.348,470,1063
1534462488.357,488,1075
1534462488.376,461,1075
1534462488.405,452,1066
1534462488.429,459,1079
1534462488.442,476,1066
1534462488.476,450,1061
1534462488.49,475,1077
1534462488.513,470,1069
1534462488.529,462,1079
1534462488.537,479,1072
1534462488.573,473,1069
1534462488.586,474,1064
1534462488.612,455,1066
1534462488.646,465,1076
1534462488.653,473,1072
1534462488.678,456,1061
1534462488.685,473,1063
1534462488.704,473,1078
1534462488.71,468,1067
1534462488.721,460,1080
1534462488.735,482,1066
1534462489.001,478,1083
1534462489.025,471,1085
1534462489.042,484,1086
1534462489.049,467,1059
1534462489.062,460,1065
1534462489.083,479,1084
1534462489.118,459,1070
1534462489.125,470,1087
1534462489.174,461,1072
1534462489.207,476,1078
1534462489.215,467,1053
1534462489.224,484,1095
1534462489.233,483,1079
1534462489.24,464,1090
1534462489.251,471,1070
1534462489.263,465,1082
1534462489.346,459,1070
1534462489.355,481,1077
1534462489.362,458,1072
1534462489.37,463,1089
1534462489.38,472,1083
1534462489.397,476,1069
1534462489.405,467,1066
1534462489.415,475,1062
1534462489.425,478,1098
1534462489.438,465,1061
1534462489.454,472,1071
1534462489.465,471,1070
1534462489.482,462,1061
1534462489.49,470,1069
1534462489.497,480,1067
1534462489.509,473,1072
1534462489.524,476,1072
1534462489.532,465,1085
1534462489.548,470,1075
1534462489.563,455,1084
1534462489.571,474,1073
1534462489.58,463,1074
1534462489.588,468,1070
1534462489.596,457,1071
1534462489.604,479,1084
1534462489.618,474,1070
1534462489.631,454,1068
1534462489.637,474,1067
1534462489.648,471,1070
1534462489.696,468,1079
1534462489.703,477,1064
1534462489.712,453,1064
1534462489.762,477,1079
1534462489.77,458,1066
1534462489.78,455,1084
1534462489.787,454,1083
1534462489.799,454,1074
1534462489.817,463,1092
1534462489.828,472,1089
1534462489.844,486,1079
1534462489.885,467,1087
1534462489.943,469,1083
1534462489.96,473,1084
1534462489.987,484,1104
1534462490.002,481,1104
1534462490.011,479,1096
1534462490.026,470,1102
1534462490.036,487,1084
1534462490.044,473,1087
1534462490.053,488,1096
1534462490.059,478,1089
1534462490.073,457,1095
1534462490.089,464,1090
1534462490.109,481,1095
1534462490.118,480,1097
1534462490.126,479,1099
1534462490.135,475,1083
1534462490.142,483,1091
