time,0,2,4,10,12,14
1533337950.058,254,632,546,724,798,573
1533337950.098,267,636,559,725,814,571
1533337950.108,269,662,561,745,813,591
1533337950.121,288,644,576,751,802,594
1533337950.133,269,655,560,726,818,587
1533337950.14,269,628,572,738,826,575
1533337950.151,294,647,573,730,819,588
1533337950.172,293,652,578,750,818,598
1533337950.19,282,653,570,739,824,591
1533337950.201,262,636,568,731,816,580
1533337950.232,263,632,564,724,821,590
1533337950.266,274,660,580,740,808,589
1533337950.289,286,639,559,737,817,597
1533337950.324,276,647,575,742,824,579
1533337950.366,280,648,571,734,808,580
1533337950.408,289,645,568,734,814,592
1533337950.426,286,645,565,740,817,589
1533337950.457,278,646,566,747,821,587
1533337950.489,274,639,574,731,823,580
1533337950.501,276,653,561,745,807,579
1533337950.532,279,662,579,745,825,597
1533337950.572,285,641,584,739,819,593
1533337950.606,264,635,561,733,804,564
1533337950.63,291,650,579,739,808,576
1533337950.688,278,646,575,726,818,584
1533337950.728,285,638,576,745,819,599
1533337950.754,285,638,582,733,830,599
1533337950.763,261,642,574,740,823,597
1533337950.789,287,631,578,726,824,590
1533337950.803,270,635,573,721,804,585
1533337950.815,276,659,582,751,825,597
1533337950.829,276,644,573,739,796,585
1533337950.847,271,648,573,716,819,583
1533337950.863,295,660,580,743,814,592
1533337950.871,273,620,558,730,810,576
1533337950.881,262,649,560,723,800,581
1533337950.89,279,644,567,745,813,591
1533337950.906,267,638,570,721,807,585
1533337950.92,274,642,565,734,805,597
1533337950.93,286,648,559,731,820,589
1533337950.942,287,643,581,735,821,598
1533337950.958,268,643,575,741,815,590
1533337950.97,278,649,569,741,812,581
1533337950.981,270,650,564,733,807,588
1533337951.02,282,653,576,736,828,588
1533337951.03,274,646,575,744,818,590
1533337951.037,279,638,581,736,816,588
1533337951.063,273,641,561,721,824,582
1533337951.082,274,645,565,728,817,586
1533337951.097,276,659,573,721,813,599
1533337951.116,282,674,576,739,813,594
1533337951.148,260,638,573,733,813,588
1533337951.178,267,659,578,730,804,576
1533337951.219,283,651,582,728,823,592
1533337951.295,273,657,577,740,820,583
1533337951.352,281,637,572,735,826,592
1533337951.411,290,667,572,747,815,598
1533337951.418,274,639,571,728,826,589
1533337951.43,276,653,573,739,827,585
1533337951.444,268,655,572,726,829,601
1533337951.462,279,656,570,736,819,588
1533337951.502,263,656,564,724,810,582
1533337951.51,284,658,581,741,815,590
1533337951.53,279,665,579,739,822,585
1533337951.554,270,641,570,736,816,582
1533337951.57,269,643,563,726,815,584
1533337951.59,288,635,575,736,816,596
1533337951.603,287,649,566,732,821,587
1533337951.622,292,645,577,746,817,603
1533337951.659,266,656,570,736,819,588
1533337951.69,287,655,580,738,821,590
1533337951.741,265,661,566,735,815,604
1533337951.908,262,643,572,732,812,584
1533337951.983,270,650,581,736,815,599
1533337952.124,283,657,579,743,820,594
1533337952.208,315,676,592,759,838,625
1533337952.282,390,696,608,780,876,652
1533337952.357,398,713,607,779,886,657
1533337952.432,405,690,608,792,896,652
1533337952.507,407,719,607,794,878,674
1533337952.582,419,695,619,791,889,671
1533337952.615,442,711,641,780,899,681
1533337952.623,416,713,625,791,892,666
1533337952.641,422,707,625,782,886,674
1533337952.649,433,696,620,798,887,675
1533337952.66,437,721,633,787,888,665
1533337952.682,429,707,625,770,883,674
1533337952.691,427,711,632,798,879,675
1533337952.708,433,702,611,783,884,669
1533337952.723,412,706,621,787,888,659
1533337952.764,422,697,621,790,882,667
1533337952.783,431,703,612,793,888,667
1533337952.809,423,729,635,783,884,675
1533337952.831,441,719,619,779,897,665
1533337952.847,433,708,620,789,882,672
1533337952.857,435,713,607,788,875,668
1533337952.896,420,726,623,777,881,666
1533337952.904,432,707,616,794,889,674
1533337952.924,428,712,630,781,882,673
1533337952.944,418,703,609,787,894,667
1533337952.964,426,686,616,788,895,668
1533337952.978,440,724,633,802,900,685
1533337952.989,416,713,613,803,884,669
