time,2,4,6,8,10,12,14,16,18,20,22,24,26,28
1535059397.388,979,943,983,1156,-176,59,-56,-4,-38,-8,-30,-34,5,-228
1535059397.444,967,943,986,1156,-188,62,-38,-13,-26,-5,-48,-25,-12,-219
1535059397.475,988,949,992,1156,-164,62,-38,-4,-17,-11,-57,-31,2,-225
1535059397.485,987,942,997,1162,-183,55,-30,-14,-36,17,-58,-38,10,-214
1535059397.506,970,934,1001,1150,-173,53,-38,-25,-29,-11,-51,-17,11,-216
1535059397.539,986,941,990,1154,-175,54,-46,-3,-49,4,-44,-30,-3,-227
1535059397.556,979,946,1001,1153,-164,65,-29,-10,-41,-17,-42,-31,-1,-213
1535059397.572,974,963,1002,1151,-163,57,-43,-15,-40,-4,-44,-27,0,-221
1535059397.617,991,949,1004,1150,-158,44,-38,-10,-29,-8,-54,-28,-7,-231
1535059397.634,973,946,995,1153,-191,62,-41,2,-29,1,-57,-25,-6,-219
1535059397.661,979,949,992,1156,-191,53,-44,-7,-38,-14,-45,-11,10,-216
1535059397.703,983,950,1014,1157,-166,69,-31,3,-19,-4,-50,-24,-5,-224
1535059397.721,961,944,1002,1148,-175,57,-46,0,-37,7,-53,-13,15,-227
1535059397.733,968,950,993,1151,-178,66,-34,-6,-34,2,-56,-18,-25,-221
1535059397.751,973,949,1004,1156,-179,62,-41,-4,-38,-11,-51,-22,8,-222
1535059397.78,981,930,982,1153,-183,58,-54,-5,-33,-4,-31,-30,-2,-223
1535059397.793,975,948,997,1143,-183,52,-45,-2,-42,-9,-46,-21,7,-223
1535059397.894,981,948,1006,1146,-183,67,-27,-11,-33,-6,-49,-38,-5,-217
1535059397.916,987,954,994,1155,-171,55,-39,-5,-21,-12,-43,-26,1,-220
1535059397.931,977,947,984,1151,-187,57,-43,-9,-28,-13,-41,-27,0,-227
1535059397.951,966,945,994,1149,-168,58,-36,-8,-27,-12,-58,-23,7,-214
1535059397.984,973,946,998,1150,-191,62,-44,-7,-29,-20,-60,-28,8,-219
1535059398.004,971,935,990,1154,-181,72,-37,-3,-40,-10,-59,-27,-3,-221
1535059398.013,981,942,982,1155,-177,64,-42,-5,-36,-15,-37,-35,7,-223
1535059398.029,979,937,992,1156,-185,50,-38,-10,-23,-14,-42,-17,19,-222
1535059398.055,972,942,978,1146,-186,64,-36,-2,-42,-9,-52,-15,4,-226
1535059398.079,977,941,996,1151,-181,57,-46,-6,-31,-16,-59,-13,20,-215
1535059398.095,974,941,1002,1154,-169,63,-40,-12,-22,-13,-53,-24,-5,-241
1535059398.102,985,937,989,1156,-176,62,-23,-4,-29,-5,-60,-37,-12,-228
1535059398.115,977,932,981,1167,-178,69,-37,-3,-28,-4,-50,-19,-17,-230
1535059398.153,992,941,990,1151,-178,63,-28,-24,-28,-7,-41,-27,8,-224
1535059398.174,978,945,1000,1152,-177,58,-54,-14,-30,-6,-43,-12,18,-235
1535059398.201,979,949,979,1147,-176,53,-50,-16,-26,0,-45,-22,-4,-219
1535059398.23,983,950,987,1151,-169,54,-58,-9,-37,-10,-56,-30,6,-218
1535059398.243,991,943,989,1150,-191,59,-38,-16,-32,-17,-48,-22,5,-222
1535059398.251,971,929,990,1148,-169,54,-49,-6,-16,1,-56,-50,0,-218
1535059398.26,979,927,1001,1153,-170,56,-35,-13,-41,-2,-51,-19,5,-219
1535059398.276,989,941,990,1132,-190,63,-34,-9,-40,-7,-44,-36,6,-212
1535059398.284,971,944,993,1154,-181,60,-31,-9,-34,-16,-44,-41,-3,-221
1535059398.308,979,940,995,1150,-185,53,-26,-13,-35,-8,-51,-17,2,-213
1535059398.327,986,938,983,1154,-172,60,-25,-15,-37,-4,-41,-27,0,-224
1535059398.396,964,940,989,1150,-173,68,-47,-16,-26,-5,-48,-34,5,-228
