time,2,4,6,8,10,12,14,16,18,20,22,24,26,28
1535059272.273,962,935,978,1123,-186,38,-65,-26,-39,-12,-60,-11,-6,-199
1535059272.334,980,928,977,1141,-199,43,-52,-6,-37,-22,-58,-38,-10,-200
1535059272.349,962,932,997,1136,-195,49,-59,-8,-39,-21,-55,-11,-12,-208
1535059272.37,958,928,1002,1144,-175,60,-57,-18,-40,-19,-53,-24,4,-218
1535059272.38,978,926,987,1139,-192,41,-51,1,-57,-15,-49,-23,5,-205
1535059272.421,953,938,984,1145,-198,52,-51,-32,-39,0,-52,-17,8,-202
1535059272.441,963,927,997,1143,-170,68,-64,-22,-35,-14,-62,-33,-5,-198
1535059272.476,975,926,990,1133,-192,46,-56,-14,-51,-18,-49,-20,-1,-214
1535059272.494,972,921,982,1146,-173,50,-58,-10,-41,-23,-62,-7,-11,-219
1535059272.531,956,929,984,1139,-189,43,-56,-14,-42,-18,-55,-23,2,-211
1535059272.639,971,923,990,1133,-177,29,-45,-17,-27,-12,-57,-31,-4,-214
1535059272.651,970,950,980,1132,-169,43,-52,-15,-40,-7,-58,-21,-2,-218
1535059272.665,975,945,984,1120,-174,46,-68,-14,-48,-27,-57,-17,5,-211
1535059272.677,959,935,1000,1145,-177,49,-62,-26,-51,-9,-57,-14,2,-202
1535059272.715,953,935,987,1136,-171,46,-56,-20,-27,-15,-49,-17,13,-214
1535059272.727,959,935,990,1126,-183,41,-51,-11,-45,-21,-57,-11,7,-208
1535059272.742,957,933,979,1127,-188,39,-64,-4,-44,-17,-48,-2,3,-207
1535059272.751,975,923,984,1133,-189,52,-51,-20,-39,-21,-49,-14,5,-211
1535059272.766,972,932,997,1142,-186,49,-59,-23,-39,-9,-55,-26,-4,-220
1535059272.777,967,922,999,1141,-184,54,-66,-9,-28,-25,-58,-18,-2,-209
1535059272.812,969,943,985,1143,-188,50,-58,-19,-41,-20,-51,-25,11,-204
1535059272.826,965,920,972,1145,-186,38,-62,-14,-42,0,-55,-11,13,-208
1535059272.85,980,937,983,1119,-178,45,-72,-15,-19,-4,-47,-18,-8,-209
1535059272.887,975,932,984,1148,-177,41,-71,-8,-33,-9,-63,-17,16,-214
1535059272.908,974,937,992,1147,-181,45,-46,-27,-40,-10,-58,-12,-2,-212
1535059272.968,958,937,989,1141,-178,51,-57,-21,-31,-7,-64,-18,6,-212
1535059273.103,970,933,976,1128,-173,53,-64,-19,-32,-17,-57,-8,8,-204
1535059273.19,965,935,984,1145,-192,55,-65,-23,-24,-27,-49,-20,-1,-208
1535059273.24,966,933,985,1143,-176,44,-55,-10,-38,-23,-51,-22,3,-213
1535059273.254,981,939,984,1139,-186,55,-57,-14,-36,-21,-46,-26,10,-205
1535059273.262,974,934,996,1147,-187,57,-37,-9,-22,-10,-50,-27,-2,-198
1535059273.27,971,934,999,1144,-178,42,-49,-12,-37,-19,-50,-4,6,-221
1535059273.278,974,937,1002,1154,-184,40,-46,0,-46,-10,-47,-10,9,-215
1535059273.291,962,935,978,1145,-174,64,-51,-14,-21,-15,-52,-26,-7,-199
1535059273.318,957,927,988,1143,-179,59,-53,-19,-38,-14,-54,-8,8,-216
1535059273.329,984,929,988,1130,-180,46,-42,-14,-33,5,-66,-20,-4,-205
1535059273.39,974,922,986,1147,-178,57,-52,6,-43,-22,-61,-18,-10,-200
1535059273.476,977,925,983,1141,-187,54,-49,-3,-37,-13,-50,-30,9,-215
1535059273.549,978,945,990,1142,-174,55,-51,7,-27,-21,-46,-14,-4,-208
1535059273.56,971,925,983,1132,-187,60,-58,-3,-37,-19,-59,-18,6,-206
1535059273.567,971,953,980,1144,-175,57,-57,-9,-28,-19,-44,-15,-8,-200
1535059273.601,964,941,974,1135,-184,45,-55,-9,-19,-7,-47,-30,1,-203
1535059273.715,974,931,993,1147,-178,40,-52,-9,-37,-1,-47,-18,-5,-209
1535059273.734,968,928,996,1132,-166,39,-60,6,-31,-10,-59,-24,6,-209
1535059273.773,969,929,981,1139,-195,52,-60,-8,-45,-9,-49,-12,10,-208
1535059273.811,970,936,998,1134,-185,44,-56,-4,-29,-5,-51,-22,0,-199
1535059273.822,979,937,976,1150,-176,38,-53,-10,-35,-11,-60,-14,11,-196
1535059273.831,963,936,982,1150,-182,44,-50,-13,-44,-2,-48,-19,5,-210
1535059273.912,975,939,991,1158,-183,67,-51,-8,-33,-18,-46,-23,4,-211
1535059273.987,970,933,979,1156,-185,53,-56,-1,-38,-8,-57,-22,-9,-207
1535059274.033,976,936,995,1140,-170,39,-67,-16,-17,1,-45,-13,5,-204
1535059274.076,969,920,984,1142,-174,58,-65,-17,-30,-18,-49,-23,19,-223
1535059274.09,973,933,989,1140,-176,41,-61,-4,-23,-20,-51,-5,-6,-216
1535059274.147,974,928,989,1141,-175,57,-54,-3,-25,-10,-50,-18,12,-209
1535059274.216,974,934,983,1154,-178,39,-49,-9,-28,-10,-53,-30,1,-209
1535059274.231,973,936,995,1143,-167,47,-58,-13,-35,-5,-62,-22,11,-216
1535059274.252,967,947,993,1151,-166,45,-49,-9,-37,-22,-56,-27,-2,-203
1535059274.302,977,934,1002,1141,-196,60,-49,0,-43,-10,-47,-21,-8,-201
1535059274.362,970,927,979,1137,-188,53,-47,-13,-32,-20,-39,-22,8,-202
1535059274.376,969,923,997,1139,-180,49,-48,-23,-21,-6,-40,-14,7,-211
1535059274.473,984,936,985,1143,-192,43,-45,7,-42,-12,-52,-12,10,-209
1535059274.492,972,945,975,1136,-168,55,-51,-11,-21,-6,-43,-26,4,-208
1535059274.5,973,937,992,1125,-170,35,-50,-1,-35,3,-51,-19,14,-196
1535059274.522,977,944,987,1139,-181,48,-52,-6,-28,-7,-38,-16,11,-218
1535059274.559,963,933,985,1136,-183,55,-45,-2,-30,-15,-43,-12,10,-211
1535059274.574,970,933,989,1162,-167,53,-53,-1,-32,-8,-48,-22,-3,-202
1535059274.581,977,929,987,1135,-193,51,-43,-9,-37,-19,-47,-1,9,-198
1535059274.591,981,926,988,1146,-165,55,-60,-14,-18,-12,-49,-9,4,-205
1535059274.62,963,939,985,1146,-192,43,-45,-2,-21,-15,-46,-12,10,-214
1535059274.637,982,925,986,1144,-185,50,-62,2,-29,-8,-42,-3,-1,-211
1535059274.654,976,937,995,1153,-194,56,-50,-16,-35,-3,-39,-8,13,-205
1535059274.665,983,929,1005,1145,-181,45,-49,-12,-16,-5,-47,-2,8,-213
1535059274.673,976,940,995,1147,-173,62,-50,8,-17,-14,-42,-14,13,-216
1535059274.681,974,938,987,1145,-178,42,-49,-6,-22,-2,-35,-10,3,-204
1535059274.707,982,924,992,1156,-185,50,-44,-10,-20,3,-45,-17,13,-216
1535059274.768,959,919,984,1151,-184,51,-49,-18,-25,-13,-35,-5,5,-204
1535059274.812,979,931,986,1160,-179,56,-41,-1,-23,-9,-33,-20,4,-196
1535059274.884,976,931,995,1150,-167,47,-53,-4,-23,-5,-42,-11,19,-199
1535059274.899,963,930,985,1159,-186,52,-45,4,-27,-1,-34,-21,6,-209
1535059274.915,963,917,985,1159,-174,52,-42,-5,-15,2,-34,-3,26,-203
1535059274.931,967,925,995,1144,-176,53,-50,-19,-17,-6,-39,-9,21,-214
1535059274.968,959,944,999,1148,-172,60,-58,0,-25,-2,-24,-16,31,-210
1535059275.022,962,944,993,1142,-175,48,-58,3,-31,-2,-32,-10,20,-213
1535059275.117,966,914,994,1137,-183,61,-54,-8,-24,-1,-40,-1,18,-206
1535059275.133,972,933,994,1140,-180,46,-48,4,-33,-1,-34,-26,18,-212
1535059275.206,963,920,994,1155,-189,49,-51,-5,-33,-1,-34,-12,4,-203
1535059275.324,966,909,989,1135,-186,40,-72,28,16,5,-20,10,33,-187
1535059275.377,971,935,990,1139,-191,41,-53,32,17,6,-13,-27,32,-200
1535059275.395,963,933,998,1144,-195,55,-45,28,37,2,-17,-7,45,-180
1535059275.426,951,915,994,1147,-183,52,-39,25,12,-21,-11,-16,51,-189
1535059275.502,955,907,996,1139,-182,41,-41,23,14,-12,-10,-7,34,-194
1535059275.514,943,928,993,1158,-197,53,-59,20,7,-12,-25,11,32,-200
1535059275.522,963,927,1004,1141,-189,49,-60,34,0,2,-23,-11,36,-195
1535059275.532,959,917,981,1143,-184,42,-58,33,11,-2,-21,-8,33,-193
1535059275.549,976,912,983,1151,-180,40,-54,19,3,8,-20,-2,25,-195
1535059275.586,966,915,1001,1135,-186,46,-66,16,22,2,-23,-7,22,-198
1535059275.605,953,914,979,1143,-199,42,-55,30,18,16,-12,-9,21,-214
1535059275.618,969,908,994,1134,-199,39,-64,27,21,27,-24,-9,29,-196
1535059275.64,975,935,1000,1133,-190,48,-52,9,-1,19,-33,-17,33,-196
1535059275.664,962,908,994,1137,-187,33,-61,15,24,10,-21,-17,27,-217
1535059275.68,965,923,997,1140,-190,42,-79,18,8,25,-21,-5,27,-193
1535059275.751,958,916,990,1148,-182,50,-62,17,4,9,-22,-1,17,-197
1535059275.805,955,935,977,1139,-200,35,-68,11,7,29,-31,16,23,-203
1535059275.835,950,933,997,1140,-190,48,-67,24,12,19,-30,8,29,-211
1535059275.869,970,931,998,1132,-186,37,-54,10,10,11,-29,4,25,-204
1535059275.931,945,912,983,1144,-198,46,-69,10,13,26,-20,1,30,-201
1535059275.948,956,917,991,1131,-193,54,-64,33,15,13,-27,-3,21,-199
1535059275.987,967,921,989,1138,-204,43,-51,7,19,31,-26,-2,22,-195
1535059276.008,950,914,997,1143,-187,39,-61,21,15,13,-30,-6,35,-219
1535059276.044,960,918,973,1138,-186,46,-57,16,6,26,-17,-5,22,-201
1535059276.1,970,922,999,1145,-188,59,-59,8,13,27,-34,-6,40,-203
1535059276.124,976,918,992,1154,-183,52,-54,7,9,31,-23,-16,22,-204
1535059276.133,961,916,993,1142,-206,50,-50,17,4,27,-22,-4,20,-200
1535059276.14,957,943,995,1141,-198,49,-63,19,9,29,-29,-2,19,-201
1535059276.163,969,926,997,1137,-184,39,-58,18,8,30,-24,-11,27,-208
1535059276.176,969,929,988,1143,-187,36,-58,15,2,33,-15,-14,32,-208
1535059276.191,954,924,979,1131,-189,46,-57,19,19,34,-26,-5,19,-212
1535059276.199,958,901,987,1123,-179,53,-56,11,7,21,-25,-12,26,-203
1535059276.208,955,931,999,1154,-185,44,-62,20,23,30,-22,-12,29,-200
1535059276.229,956,926,988,1159,-184,48,-46,27,21,7,-33,-14,21,-205
1535059276.243,932,930,1007,1156,-183,37,-60,28,19,20,-17,-2,25,-195
1535059276.28,983,931,983,1145,-188,41,-59,26,13,-15,-10,-9,26,-209
1535059276.295,955,922,993,1129,-185,32,-62,35,7,6,-19,-4,20,-206
1535059276.312,960,924,995,1157,-183,49,-60,19,9,5,-32,7,25,-184
1535059276.326,958,922,999,1145,-176,44,-47,26,4,3,-22,-9,23,-197
1535059276.364,957,918,982,1141,-201,43,-51,31,13,5,-20,-2,19,-195
1535059276.376,946,922,983,1145,-173,38,-71,2,20,18,-19,5,37,-191
1535059276.4,965,911,981,1146,-190,39,-61,21,2,16,-30,-3,30,-193
1535059276.42,961,938,990,1139,-179,44,-62,17,11,27,-28,-10,29,-194
1535059276.443,961,919,987,1130,-203,53,-68,17,1,41,-19,-15,26,-200
1535059276.456,960,924,979,1147,-177,43,-63,19,10,14,-29,-5,13,-192
1535059276.471,942,924,998,1147,-192,40,-51,19,6,20,-26,1,22,-204
1535059276.484,966,912,989,1138,-198,49,-63,28,16,5,-26,-5,34,-192
1535059276.504,949,916,996,1155,-191,53,-68,29,10,6,-19,8,40,-212
1535059276.526,953,926,994,1146,-187,33,-61,21,21,22,-24,-3,35,-202
1535059276.547,964,919,987,1145,-182,44,-56,23,10,18,-22,2,37,-191
1535059276.569,956,920,981,1134,-190,57,-67,18,5,36,-30,20,35,-216
1535059276.579,952,928,1011,1133,-174,59,-71,17,23,12,-22,5,31,-209
1535059276.586,961,910,996,1129,-182,44,-65,-1,14,12,-22,-7,37,-200
1535059276.594,962,914,988,1149,-187,60,-49,18,12,19,-33,3,41,-193
1535059276.602,962,920,982,1131,-187,33,-64,12,-7,19,-18,14,27,-196
1535059276.642,958,919,983,1129,-173,41,-62,14,1,30,-37,11,34,-203
1535059276.682,965,914,991,1146,-184,48,-61,24,8,10,-21,9,35,-205
1535059276.693,963,912,976,1141,-201,40,-63,16,6,5,-26,7,36,-204
1535059276.71,961,919,983,1139,-194,47,-62,11,23,15,-28,8,29,-200
1535059276.746,967,909,989,1132,-192,46,-45,19,16,-1,-20,-8,22,-190
1535059276.844,969,923,988,1134,-173,39,-73,12,5,16,-24,11,41,-196
