time,15
1534461237.117,751
1534461237.14,759
1534461237.148,759
1534461237.183,777
1534461237.201,770
1534461237.209,785
1534461237.236,774
1534461237.247,789
1534461237.257,781
1534461237.269,789
1534461237.286,785
1534461237.302,785
1534461237.323,773
1534461237.361,789
1534461237.369,788
1534461237.393,786
1534461237.402,781
1534461237.409,774
1534461237.422,776
1534461237.435,793
1534461237.451,774
1534461237.467,782
1534461237.478,777
1534461237.483,771
1534461237.498,768
1534461237.509,779
1534461237.517,777
1534461237.528,769
1534461237.541,782
1534461237.549,784
1534461237.565,782
1534461237.577,792
1534461237.583,784
1534461237.596,786
1534461237.643,790
1534461237.668,780
1534461237.686,776
1534461237.716,775
1534461237.783,778
1534461237.8,783
1534461237.826,783
1534461237.847,779
1534461237.856,801
1534461237.931,775
1534461237.939,779
1534461237.988,771
1534461237.996,782
1534461238.071,774
1534461238.081,772
1534461238.099,774
1534461238.117,785
1534461238.129,784
1534461238.139,785
1534461238.146,781
1534461238.154,771
1534461238.165,779
1534461238.172,772
1534461238.18,783
1534461238.197,782
1534461238.214,785
1534461238.238,765
1534461238.247,781
1534461238.27,775
1534461238.282,784
1534461238.322,781
1534461238.329,784
1534461238.34,791
1534461238.357,793
1534461238.373,775
1534461238.392,762
1534461238.402,775
1534461238.41,780
1534461238.418,794
1534461238.429,779
1534461238.452,794
1534461238.463,785
1534461238.478,777
1534461238.487,782
1534461238.504,790
1534461238.527,791
1534461238.535,775
1534461238.576,775
1534461238.584,782
1534461238.602,785
1534461238.616,773
1534461238.645,780
1534461238.679,782
1534461238.695,779
1534461238.709,771
1534461238.718,778
1534461238.728,781
1534461238.753,781
1534461238.768,786
1534461238.778,781
1534461238.804,771
1534461238.826,776
1534461238.833,784
1534461238.866,773
1534461238.881,790
1534461238.895,775
1534461238.919,780
1534461238.942,773
1534461238.962,797
1534461238.976,785
1534461238.993,774
1534461239.016,788
1534461239.04,793
1534461239.064,798
1534461239.098,777
1534461239.106,778
1534461239.132,796
1534461239.142,781
1534461239.157,785
1534461239.166,782
1534461239.19,779
1534461239.198,773
1534461239.214,779
1534461239.225,776
1534461239.241,786
1534461239.272,788
1534461239.289,791
1534461239.296,785
1534461239.306,785
1534461239.333,794
1534461239.364,774
1534461239.372,783
1534461239.38,780
1534461239.39,772
1534461239.405,774
1534461239.414,784
1534461239.422,788
1534461239.431,786
1534461239.443,792
1534461239.457,786
1534461239.487,793
1534461239.495,767
1534461239.512,797
1534461239.524,780
1534461239.545,797
1534461239.602,785
1534461239.61,799
1534461239.623,779
1534461239.643,792
1534461239.66,793
1534461239.672,776
1534461239.684,777
1534461239.695,782
1534461239.703,776
1534461239.71,798
1534461239.723,779
1534461239.745,796
1534461239.794,797
1534461239.867,1028
1534461239.924,1045
1534461240.0,1057
1534461240.073,1056
1534461240.139,1044
1534461240.167,1045
1534461240.189,1032
1534461240.22,1040
1534461240.243,1039
1534461240.261,1043
1534461240.276,1045
1534461240.29,1040
1534461240.347,1040
1534461240.359,1036
1534461240.381,1037
1534461240.396,1030
1534461240.405,1041
1534461240.415,1054
1534461240.441,1048
1534461240.455,1056
1534461240.472,1041
1534461240.486,1035
1534461240.496,1038
1534461240.504,1033
1534461240.514,1055
1534461240.521,1039
1534461240.529,1044
1534461240.57,1054
1534461240.597,1057
1534461240.609,1040
1534461240.631,1045
1534461240.645,1042
1534461240.662,1039
1534461240.672,1061
1534461240.703,1047
1534461240.718,1043
1534461240.734,1053
1534461240.768,1046
1534461240.785,1049
1534461240.794,1044
1534461240.804,1050
1534461240.852,1054
1534461240.861,1054
1534461240.869,1039
1534461240.879,1047
1534461240.895,1043
1534461240.92,1053
1534461240.937,1046
1534461240.951,1053
1534461240.985,1052
1534461241.016,1041
1534461241.026,1031
1534461241.174,1051
1534461241.225,1064
1534461241.232,1040
1534461241.24,1052
1534461241.25,1041
1534461241.259,1044
1534461241.271,1048
1534461241.285,1039
1534461241.307,1045
1534461241.321,1044
