time,15
1534461488.824,20
1534461488.833,22
1534461488.844,16
1534461488.853,17
1534461488.859,22
1534461488.87,11
1534461488.879,20
1534461488.886,28
1534461488.892,11
1534461488.901,17
1534461488.907,23
1534461488.92,20
1534461488.929,27
1534461488.937,17
1534461488.943,20
1534461488.952,29
1534461488.959,32
1534461488.969,20
1534461488.975,32
1534461488.991,18
1534461489.001,10
1534461489.006,25
1534461489.012,18
1534461489.022,14
1534461489.029,22
1534461489.037,18
1534461489.042,22
1534461489.052,21
1534461489.057,23
1534461489.067,23
1534461489.073,12
1534461489.083,18
1534461489.089,18
1534461489.096,40
1534461489.103,27
1534461489.117,29
1534461489.123,30
1534461489.131,25
1534461489.137,28
1534461489.149,23
1534461489.155,33
1534461489.161,20
1534461489.172,13
1534461489.178,26
1534461489.186,25
1534461489.199,20
1534461489.205,8
1534461489.216,9
1534461489.222,13
1534461489.233,18
1534461489.238,12
1534461489.245,12
1534461489.252,12
1534461489.264,11
1534461489.269,5
1534461489.278,5
1534461489.286,-2
1534461489.294,11
1534461489.302,-13
1534461489.311,3
1534461489.32,-1
1534461489.332,-3
1534461489.338,0
1534461489.349,2
1534461489.358,1
1534461489.369,-4
1534461489.374,1
1534461489.382,7
1534461489.389,-4
1534461489.399,-1
1534461489.405,-14
1534461489.418,10
1534461489.431,4
1534461489.437,7
1534461489.444,12
1534461489.451,16
1534461489.461,1
1534461489.467,2
1534461489.481,-2
1534461489.491,10
1534461489.502,1
1534461489.513,5
1534461489.519,-5
1534461489.525,2
1534461489.534,-8
1534461489.545,8
1534461489.563,3
1534461489.581,0
1534461489.586,-2
1534461489.593,-1
1534461489.601,3
1534461489.609,-2
1534461489.616,-1
1534461489.625,2
1534461489.642,6
1534461489.65,-1
1534461489.658,3
1534461489.667,-2
1534461489.675,8
1534461489.682,-1
1534461489.699,-1
1534461489.707,-7
1534461489.715,1
1534461489.725,2
1534461489.733,2
1534461489.741,5
1534461489.756,-1
1534461489.765,-11
1534461489.776,-2
1534461489.785,7
1534461489.791,9
1534461489.798,1
1534461489.81,9
1534461489.816,0
1534461489.825,1
1534461489.831,0
1534461489.84,1
1534461489.857,-14
1534461489.865,1
1534461489.874,-1
1534461489.887,5
1534461489.895,-10
1534461489.902,1
1534461489.91,-2
