time,14,15
1534462788.782,345,833
1534462788.811,352,858
1534462788.843,358,855
1534462788.866,364,867
1534462788.889,361,867
1534462788.913,365,866
1534462788.93,363,869
1534462788.946,366,872
1534462788.984,359,881
1534462789.051,363,860
1534462789.063,364,861
1534462789.091,351,882
1534462789.121,358,861
1534462789.145,357,866
1534462789.161,365,862
1534462789.176,354,867
1534462789.193,354,860
1534462789.205,354,870
1534462789.257,354,872
1534462789.285,368,878
1534462789.324,360,876
1534462789.368,361,874
1534462789.408,349,877
1534462789.417,362,865
1534462789.426,373,877
1534462789.443,352,867
1534462789.463,368,871
1534462789.496,358,867
1534462789.566,353,878
1534462789.582,356,875
1534462789.599,367,871
1534462789.624,370,864
1534462789.637,353,875
1534462789.659,367,883
1534462789.682,359,866
1534462789.715,358,871
1534462789.723,351,876
1534462789.748,362,881
1534462789.774,357,873
1534462789.807,360,869
1534462789.823,363,876
1534462789.899,347,890
1534462789.938,360,860
1534462789.963,359,862
1534462789.997,355,877
1534462790.031,359,868
1534462790.063,360,869
1534462790.078,368,878
1534462790.087,357,882
1534462790.17,351,876
1534462790.236,360,885
1534462790.271,352,864
1534462790.302,366,876
1534462790.377,363,870
1534462790.435,352,874
1534462790.47,348,873
1534462790.501,355,867
1534462790.536,370,867
1534462790.562,359,869
1534462790.593,350,875
1534462790.63,363,873
1534462790.682,356,875
1534462790.732,359,878
1534462790.762,362,865
1534462790.777,358,880
1534462790.795,356,884
1534462790.809,366,882
1534462790.829,358,868
1534462790.841,374,881
1534462790.849,373,874
1534462790.857,367,874
1534462790.874,377,878
1534462790.883,352,886
1534462790.901,360,876
1534462790.916,362,868
1534462790.94,355,889
1534462790.949,363,869
1534462790.955,356,859
1534462790.969,356,878
1534462790.983,365,881
1534462791.001,368,875
1534462791.047,366,875
1534462791.112,350,881
1534462791.121,350,872
1534462791.131,353,884
1534462791.171,356,878
1534462791.18,361,883
1534462791.215,353,871
1534462791.238,358,880
1534462791.254,361,886
1534462791.271,359,890
1534462791.281,364,880
1534462791.318,355,880
1534462791.353,358,883
1534462791.361,370,889
1534462791.387,363,888
1534462791.405,371,878
1534462791.42,365,878
1534462791.436,367,877
1534462791.451,365,881
1534462791.464,367,895
1534462791.484,351,885
1534462791.527,356,887
1534462791.535,349,880
1534462791.543,362,875
1534462791.562,373,886
1534462791.576,354,879
1534462791.589,372,882
1534462791.626,374,893
1534462791.655,363,885
1534462791.669,363,888
1534462791.677,362,875
1534462791.694,374,878
1534462791.702,354,888
1534462791.711,375,879
1534462791.728,367,883
1534462791.743,353,875
1534462791.777,364,889
1534462791.791,372,888
1534462791.83,362,920
1534462791.884,405,994
1534462791.9,414,1006
1534462791.91,421,1013
1534462791.944,430,1016
1534462791.963,423,1006
1534462791.997,429,1018
1534462792.007,426,1027
1534462792.015,428,1026
1534462792.033,431,1023
1534462792.042,433,1019
1534462792.067,427,1025
1534462792.113,428,1029
1534462792.131,427,1031
1534462792.142,428,1014
1534462792.157,424,1016
1534462792.165,432,1033
1534462792.173,422,1038
1534462792.2,431,1026
1534462792.23,424,1040
1534462792.239,441,1045
1534462792.26,430,1034
1534462792.274,435,1033
1534462792.313,424,1016
1534462792.326,438,1021
1534462792.346,424,1037
1534462792.361,434,1032
1534462792.396,424,1037
1534462792.429,428,1032
1534462792.47,430,1019
1534462792.528,420,1024
1534462792.544,433,1025
1534462792.594,437,1035
1534462792.602,433,1037
1534462792.669,435,1036
1534462792.679,436,1028
1534462792.695,432,1036
1534462792.717,433,1040
1534462792.728,438,1030
1534462792.741,448,1016
1534462792.755,433,1025
1534462792.776,425,1023
1534462792.79,436,1031
1534462792.82,425,1032
1534462792.834,439,1031
1534462792.842,416,1038
1534462792.858,426,1036
1534462792.869,418,1025
1534462792.89,433,1046
1534462792.901,442,1025
1534462792.908,422,1032
