time,14,15
1534463098.671,-6,13
1534463098.68,6,-6
1534463098.689,0,13
1534463098.706,-1,12
1534463098.711,10,20
1534463098.717,0,25
1534463098.725,-18,3
1534463098.734,1,2
1534463098.744,-8,23
1534463098.75,11,9
1534463098.759,1,2
1534463098.767,9,7
1534463098.773,-1,24
1534463098.783,-10,11
1534463098.8,-9,10
1534463098.82,-2,5
1534463098.83,-1,18
1534463098.839,15,22
1534463098.848,-24,24
1534463098.862,4,20
1534463098.87,3,10
1534463098.881,11,15
1534463098.899,-5,5
1534463098.912,2,18
1534463098.921,-8,11
1534463098.93,1,8
1534463098.938,4,5
1534463098.948,-8,23
1534463098.955,8,18
1534463098.964,4,17
1534463098.974,-1,15
1534463098.987,-2,17
1534463098.995,9,7
1534463099.005,5,21
1534463099.014,4,8
1534463099.027,-8,26
1534463099.035,9,13
1534463099.044,-3,10
1534463099.051,1,17
1534463099.059,-2,8
1534463099.072,11,6
1534463099.079,-2,11
1534463099.087,-3,16
1534463099.095,-3,25
1534463099.103,-2,20
1534463099.11,0,19
1534463099.118,-6,7
1534463099.129,-1,6
1534463099.136,-1,-6
1534463099.144,-8,13
1534463099.151,2,2
1534463099.161,-5,0
1534463099.168,-1,7
1534463099.176,-1,2
1534463099.186,-6,-5
1534463099.194,-1,-1
1534463099.201,-7,4
1534463099.21,4,-2
1534463099.218,10,0
1534463099.225,-3,-7
1534463099.233,0,-1
1534463099.244,0,-4
1534463099.252,-7,11
1534463099.26,-1,-5
1534463099.268,-5,5
1534463099.279,-6,1
1534463099.287,2,7
1534463099.298,-1,-3
1534463099.307,6,-4
1534463099.318,1,9
1534463099.327,-3,10
1534463099.334,-7,-3
1534463099.341,-7,10
1534463099.353,2,-3
1534463099.36,-7,-3
1534463099.367,10,8
1534463099.376,-1,-3
1534463099.385,1,1
1534463099.396,-3,-10
1534463099.402,3,2
1534463099.409,-4,-1
1534463099.417,13,4
1534463099.43,1,0
1534463099.437,1,0
1534463099.443,-11,-1
1534463099.451,4,12
1534463099.461,1,5
1534463099.474,4,5
1534463099.483,0,-5
1534463099.49,4,1
1534463099.497,-4,-1
1534463099.508,-1,10
1534463099.523,-1,-4
1534463099.532,-5,3
1534463099.545,5,4
1534463099.556,0,3
1534463099.562,-2,2
1534463099.569,-8,-13
