time,0,2,4,10,12,14
1533338093.814,245,647,543,727,799,570
1533338093.829,247,646,560,729,798,563
1533338093.88,243,663,565,728,817,577
1533338093.902,238,649,574,732,815,592
1533338093.916,242,635,555,736,816,579
1533338093.928,240,651,570,737,805,583
1533338093.95,235,637,557,738,817,584
1533338093.959,244,652,545,735,815,572
1533338093.966,233,632,555,733,816,573
1533338093.999,240,648,571,737,819,588
1533338094.009,260,659,561,742,813,582
1533338094.016,251,635,555,745,807,585
1533338094.029,258,663,559,743,817,586
1533338094.042,243,657,559,743,811,589
1533338094.049,242,638,555,748,813,579
1533338094.061,248,662,567,751,816,588
1533338094.082,236,653,552,733,810,590
1533338094.099,252,642,568,734,808,574
1533338094.118,245,641,552,730,810,567
1533338094.132,255,657,571,734,817,574
1533338094.143,243,660,562,752,820,580
1533338094.158,241,646,566,741,801,581
1533338094.165,244,643,563,744,812,572
1533338094.177,228,657,556,731,802,574
1533338094.191,233,653,567,730,816,576
1533338094.201,237,633,573,746,817,571
1533338094.215,241,637,569,732,818,587
1533338094.227,247,667,566,735,821,587
1533338094.241,242,650,558,736,804,582
1533338094.248,248,638,573,739,805,582
1533338094.261,241,655,566,726,804,578
1533338094.283,241,649,557,744,809,575
1533338094.293,246,657,559,737,808,586
1533338094.308,229,646,560,744,823,581
1533338094.315,255,642,565,737,823,586
1533338094.324,234,642,553,746,820,583
1533338094.341,239,647,573,733,816,590
1533338094.348,200,627,544,710,799,559
1533338094.361,250,649,554,726,806,572
1533338094.375,239,638,575,742,827,573
1533338094.394,224,641,558,733,818,582
1533338094.408,240,663,556,734,805,574
1533338094.414,238,640,563,735,818,578
1533338094.425,245,650,567,730,810,582
1533338094.441,247,658,563,738,806,581
1533338094.447,250,631,557,732,818,566
1533338094.461,251,659,561,736,804,582
1533338094.498,238,640,551,732,806,575
1533338094.507,237,642,556,737,828,577
1533338094.528,229,640,572,723,798,584
1533338094.543,244,649,560,735,815,581
1533338094.557,236,653,558,730,804,585
1533338094.564,258,639,562,731,825,574
1533338094.573,229,649,566,738,806,584
1533338094.583,247,625,560,726,809,581
1533338094.598,239,635,552,733,816,582
1533338094.65,230,629,561,745,810,573
1533338094.664,252,642,577,740,820,577
1533338094.681,187,620,549,703,803,552
1533338094.709,238,652,557,726,818,575
1533338094.723,245,647,564,727,813,579
1533338094.741,261,660,574,731,820,580
1533338094.765,235,646,551,732,817,575
1533338094.774,208,622,551,723,785,557
1533338094.79,233,641,555,727,798,576
1533338094.797,240,630,553,737,811,574
1533338094.804,246,648,565,734,817,580
1533338094.813,226,622,563,726,800,566
1533338094.824,243,645,553,731,811,580
1533338094.839,243,642,565,734,817,577
1533338094.857,231,657,565,749,822,586
1533338094.89,223,644,570,739,819,582
1533338094.905,203,624,553,716,790,562
1533338094.93,226,647,570,739,810,582
1533338094.938,229,637,580,723,809,578
1533338094.946,238,628,560,729,812,584
1533338094.958,220,644,552,727,804,588
1533338094.972,234,651,550,737,817,583
1533338094.98,246,636,559,743,811,583
1533338094.995,233,638,561,736,819,576
1533338095.004,242,653,561,745,824,579
1533338095.012,226,634,551,735,815,581
1533338095.022,230,647,558,742,819,579
1533338095.037,232,646,560,732,812,584
1533338095.046,232,634,554,741,812,581
1533338095.055,237,663,559,731,811,586
1533338095.062,250,628,566,729,818,587
1533338095.071,236,659,564,742,813,579
1533338095.078,239,626,558,733,810,576
1533338095.089,238,661,566,738,812,595
1533338095.096,237,639,574,740,808,583
1533338095.128,233,647,564,739,822,576
1533338095.162,254,632,570,745,807,582
1533338095.171,227,647,564,727,804,567
1533338095.189,255,654,562,743,814,586
1533338095.204,223,662,561,730,804,585
1533338095.212,239,641,558,739,816,582
1533338095.223,242,665,558,742,819,593
1533338095.237,232,643,557,738,806,584
1533338095.246,252,630,562,731,819,583
1533338095.263,251,653,561,745,816,585
1533338095.278,243,633,562,740,820,580
1533338095.291,254,647,552,730,813,570
1533338095.336,243,651,571,740,817,583
1533338095.361,240,630,559,740,811,586
1533338095.386,236,644,570,730,813,585
1533338095.402,246,654,565,749,800,580
1533338095.444,247,640,569,726,815,575
1533338095.511,254,635,570,745,816,579
1533338095.544,234,648,576,752,814,591
1533338095.553,230,644,564,733,813,585
1533338095.561,239,641,558,733,813,579
1533338095.569,227,632,561,736,813,579
1533338095.576,236,641,572,739,821,570
1533338095.589,258,645,559,743,817,583
