time,15
1534460918.864,904
1534460918.876,930
1534460918.893,924
1534460918.902,942
1534460918.92,950
1534460918.974,986
1534460918.983,957
1534460918.992,979
1534460919.026,981
1534460919.051,981
1534460919.067,965
1534460919.074,973
1534460919.083,961
1534460919.092,979
1534460919.109,975
1534460919.124,967
1534460919.15,963
1534460919.174,970
1534460919.206,953
1534460919.215,953
1534460919.223,971
1534460919.231,967
1534460919.239,972
1534460919.248,954
1534460919.257,974
1534460919.28,962
1534460919.297,952
1534460919.322,972
1534460919.33,971
1534460919.338,953
1534460919.347,966
1534460919.365,972
1534460919.382,954
1534460919.413,971
1534460919.48,949
1534460919.496,958
1534460919.503,958
1534460919.512,965
1534460919.521,967
1534460919.528,955
1534460919.539,952
1534460919.554,961
1534460919.563,955
1534460919.57,949
1534460919.579,960
1534460919.587,967
1534460919.595,972
1534460919.604,969
1534460919.612,958
1534460919.62,968
1534460919.629,975
1534460919.646,957
1534460919.66,957
1534460919.673,972
1534460919.685,979
1534460919.696,980
1534460919.703,949
1534460919.711,949
1534460919.72,961
1534460919.728,973
1534460919.735,955
1534460919.746,958
1534460919.753,973
1534460919.761,977
1534460919.779,973
1534460919.794,972
1534460919.81,958
1534460919.819,952
1534460919.828,971
1534460919.835,992
1534460919.845,961
1534460919.852,957
1534460919.86,965
1534460919.869,978
1534460919.878,981
1534460919.885,951
1534460919.895,964
1534460919.91,965
1534460919.918,961
1534460919.928,957
1534460919.944,956
1534460919.951,971
1534460919.968,976
1534460919.983,958
1534460919.993,948
1534460920.001,974
1534460920.008,965
1534460920.018,972
1534460920.027,963
1534460920.051,962
1534460920.058,979
1534460920.067,947
1534460920.093,963
1534460920.111,971
1534460920.125,975
1534460920.158,968
1534460920.169,950
1534460920.183,949
1534460920.191,956
1534460920.225,966
1534460920.245,975
1534460920.267,973
1534460920.291,977
1534460920.298,965
1534460920.309,971
1534460920.332,985
1534460920.364,965
1534460920.413,964
1534460920.44,970
1534460920.537,957
1534460920.603,971
1534460920.678,974
1534460920.777,976
1534460920.795,964
1534460920.81,958
1534460920.845,971
1534460920.862,964
1534460920.87,963
1534460920.883,959
1534460920.895,957
1534460920.928,969
1534460920.937,974
1534460920.97,979
1534460920.993,977
1534460921.051,973
1534460921.093,974
1534460921.113,949
1534460921.131,969
1534460921.157,979
1534460921.169,957
1534460921.195,967
1534460921.209,967
1534460921.219,954
1534460921.226,958
1534460921.243,959
1534460921.257,989
1534460921.269,985
1534460921.284,979
1534460921.301,962
1534460921.318,954
1534460921.342,974
1534460921.35,963
1534460921.357,963
1534460921.367,958
1534460921.378,975
1534460921.399,985
1534460921.407,970
1534460921.422,973
1534460921.447,1033
1534460921.465,1019
1534460921.473,1034
1534460921.482,1033
1534460921.489,1023
1534460921.512,1032
1534460921.526,1041
1534460921.541,1020
1534460921.547,1035
