2018/09/09-09:03:43.461,0, 2 6 13 4 11 -3 -3 2 -5 -6 -35 8 -9 -6 6 11 8 7 2 -7 8 3 4 12 -3 -9 -4 1 -6 -15 -3 -12 -13 -4 6 2 13 7 4 -14 -6 -12 7 7 3 -10 16 -11 6 2 -8 -8 6 14 3 -8 -1 2 -10 -3 -3 -3 10 11 -1 -2 9 3 -6 -6 -11 5 3 -2 4 -6 -6 6 13 -7 10 5 -6 -3 -4 -3 -4 -11 -2 -6 -3 -1 4 -10 9 13 13 6 2 13 1 -30 -11 0 -1 4 -7 -5 3 11 -6 -4 10 6 0 -11 6 3 8 -25 -4 -4 -2 0 6 10 1 -4 -3 3 1 7 -7 3 2 5 -10 -12 -9 -6 2 6 3 1 1 -4 -6 -4 12 9 6 1 -4 -18 3 2 -5 -4 -7 3 2 5 5 5 -11 -12 6 -2 -1 2 7 -13 -3 2 0 3 -2 5 -3 3 4 1 -4 1 -9 -2 -8 6 -3 -8 -7 16 -1 -4 -2 -6 1 -1 -3 2 -1 -4 -5 -2 -1 12 11 3 -4 -10 8 -7 -1 9 -7 8 15 -4 9 -8 7 -3 -11 -1 8 3 -5 11 -1 -6 -3 -11 -1 11 -16 -3 6 2 -1 -7 -1 6 -5 -2 10 0 -2 2 10 -3 -2 -10 9 -4 -11 6 14 -12 -1 -7 -4 6 0 -10 10 9 8 -2 -7 12 -4 -7 -3 3 13 6 4 -1 -4 1 3 -5 -6 3 -1 -9 7 -2 -8 -8 -5 5 -9 3 4 4 -4 2 9 4 8 1 2 -3 -1 -2 2 4 0 -7 -15 -3 1 4 7 3 -4 5 5 2 -18 -6 -11 8 0 -1 -4 10 14 8 -2 22 12 1 -17 -5 13 -3 -7 2 -6 4 11 12 -5 8 2 2 1 -1 -8 -12 -2 -5 4 0 -10 -1 12 1 3 9 8 -7 2 -10 -9 19 -15 -3 -1 0 -14 9 -5 -3 6 13 -4 11 8 6 4 -11 2 0 -10 -1 -1 -5 3 11 4 12 7 0 -7 1 -6 -8 3 -4 -19 0 1 -2 4 -2 -4 4 8 8 1 -4 0 7 -11 7 5 7 -13 3 -4 5 -2 -7 12 -20 -4 11 4 2 -11 -6 13 -10 4 1 6 -2 -9 9 10 6 -1 -8 3 -6
2018/09/09-09:03:43.505,0, -9 11 20 -1 17 1 3 -2 -6 -29 -22 -22 -4 -4 18 15 2 8 8 -6 -8 4 10 0 -9 9 -12 4 -8 -11 4 -1 -2 -6 8 4 -4 11 9 -2 -7 2 -2 2 -3 -12 8 -8 1 -8 -14 13 6 -6 -3 -5 14 7 6 -7 -2 -10 -8 10 -11 1 0 -4 3 -3 -3 6 2 3 7 5 -15 -3 5 -5 2 11 6 -3 -20 1 5 -9 -3 -10 -3 -6 8 -4 10 8 -9 4 6 5 1 -19 -2 9 -5 10 3 1 -4 0 -1 -12 6 4 -6 -2 -4 7 4 -14 1 10 -5 -11 -8 2 2 -1 -14 4 -1 -8 -1 -11 14 -4 -1 6 1 -1 19 1 2 8 -12 -4 -1 4 7 12 10 -1 0 -11 -5 5 -11 11 -9 -8 -7 2 -1 5 -12 -5 -1 0 7 6 4 -8 7 3 -7 -3 14 3 -9 0 7 1 -17 1 2 0 4 11 4 -1 -6 -1 -12 -8 -5 -5 -2 3 4 8 2 -2 -4 1 7 5 -1 -1 2 -7 -2 1 10 5 0 -6 1 0 2 2 -2 -7 -8 -6 6 -12 2 0 2 1 -2 4 -1 -8 -2 -1 7 6 2 -11 -13 -10 -3 7 3 0 1 4 0 -5 7 -8 0 9 -7 15 29 -3 4 -5 -9 -7 -5 9 8 3 7 -2 -7 8 -19 -6 -17 -9 19 7 8 15 -3 -12 -8 2 -5 5 -1 6 4 -4 -7 -5 2 1 -13 4 -12 -3 -4 -2 6 16 -9 -1 12 8 4 8 5 3 8 -1 -9 -4 -13 3 -5 1 0 -4 12 -5 4 0 -12 0 8 -2 0 5 0 -3 3 7 11 9 -8 -12 1 7 0 -7 0 2 -7 3 -5 -2 3 1 3 3 -3 -14 12 -9 -2 -5 -13 -3 -1 1 5 5 -3 4 -2 -2 -5 22 -3 -3 -5 7 -4 -10 2 -8 3 11 -2 -1 8 5 -2 0 17 3 -17 -2 8 -4 -4 13 2 -11 1 10 -6 -5 1 -10 3 1 -11 5 2 0 -7 5 2 4 -3 5 -6 -8 -17 15 10 -1 5 -6 -1 7 7 1 3 -9 -10 -12 -3 5 10 9 28 -2 -6 -10 -6 0 -7 -7 -4 -8 9 2 13 6 -3 -12
2018/09/09-09:03:43.554,0, -7 10 -1 -4 9 16 -10 -5 9 -15 12 -6 -1 -2 -6 7 -11 -5 4 0 1 3 6 -5 2 -4 1 8 2 -4 10 1 14 1 8 6 1 -4 9 -3 -9 -1 -3 1 -4 -10 -2 3 5 17 2 1 5 11 10 -5 -9 -4 -7 -7 2 -10 -3 1 -7 -8 -6 2 1 5 -11 -2 0 1 -6 -2 4 6 5 3 11 8 -2 -4 1 -14 2 -15 17 -12 6 -9 8 -7 1 -3 0 -11 2 -3 -4 18 -8 -1 2 13 1 3 -5 2 3 -1 4 1 -2 3 -2 5 5 26 -4 -4 -5 -5 -8 1 -7 -3 -2 8 0 -8 2 3 0 -12 5 -7 -1 3 5 8 -3 -10 -8 -6 -3 1 -2 -1 -1 -3 3 22 6 -6 -4 0 3 4 -5 -5 -1 3 7 -5 -17 8 -5 -6 15 12 0 -5 2 11 9 -7 -9 -5 1 -2 -11 12 -1 3 0 10 0 7 -1 -2 4 -5 0 -5 1 2 5 0 4 0 -9 -1 8 15 -1 -3 2 -4 1 0 -10 -3 4 6 8 1 11 -5 13 -10 3 -14 2 -1 1 4 6 1 -6 3 -13 8 -10 8 3 2 0 0 -12 -3 3 5 4 0 -3 0 7 1 2 0 2 -5 0 -5 -7 -2 10 2 1 -1 -5 -1 8 3 -4 -3 1 16 -3 -8 -10 5 1 -7 -7 2 1 -4 5 -6 9 -2 -8 8 -4 6 9 2 1 2 3 0 -3 -11 4 -2 0 -1 -7 6 6 -5 16 -6 -3 3 -5 -2 -2 -6 -1 2 5 5 -2 0 1 0 2 7 5 -5 -5 -18 -8 3 11 2 -9 8 3 1 -8 5 -3 -6 5 3 12 -2 1 -8 -3 3 0 -1 4 -5 -3 -1 -4 -3 2 -6 -7 1 3 4 1 -3 9 -2 1 -8 10 -6 4 0 4 -9 -2 -6 -4 4 2 2 -8 5 -1 2 -3 4 -1 12 -7 1 3 -3 -7 4 -8 6 7 -5 -3 -2 -2 2 10 0 -6 3 6 -6 11 -5 -15 1 -4 -15 -4 3 7 3 -3 11 1 0 -14 -3 3 5 -1 -4 -6 -2 -2 3 -1 -2 -3 -8 2 8 -6 -5 6 -5 -5 4 -1 9 -8 2 5 7
2018/09/09-09:03:43.597,0, 8 16 -15 1 9 -8 9 1 1 -10 5 -21 13 -4 -8 12 -7 -4 8 -8 -3 5 -6 -4 3 5 2 -6 7 -6 6 9 17 0 9 7 -1 4 0 -15 -8 8 4 -4 -8 8 3 -9 -8 -2 6 -5 16 7 20 -1 -2 -8 -6 -9 -9 -1 2 7 16 -4 10 6 0 -5 -10 -2 5 -3 -5 -7 14 0 -2 -12 -3 13 3 -9 0 -11 4 -11 -5 -5 18 3 1 -9 10 2 -9 -2 -4 6 3 7 -9 2 5 8 -11 -3 1 -4 4 -3 -4 -7 -1 -5 -4 10 6 30 -3 2 -4 -10 -7 5 1 3 -6 12 -8 6 -3 11 11 0 3 -11 3 -2 10 -7 -7 2 -4 -4 6 3 3 8 1 -7 2 19 -2 5 -14 -2 0 0 -12 0 -11 5 1 -2 6 4 0 -6 -1 14 -4 3 -1 -7 11 -4 -9 1 5 -4 4 5 0 4 -9 -6 0 -6 -9 15 2 -10 -9 -11 -1 0 -7 3 7 2 18 -4 2 5 6 -5 4 -10 2 3 -3 1 -2 -3 2 -7 -2 8 1 -8 7 3 9 -9 3 8 5 0 8 -5 7 -8 -6 -4 5 -1 5 -8 -11 -9 5 -8 -3 3 -1 -2 3 11 14 -1 -1 3 0 -4 -13 -7 10 -7 -8 4 -5 2 8 -7 -1 7 -1 6 4 -6 -3 -1 -6 0 -5 -5 -2 -1 -1 -1 13 7 -4 5 0 -3 6 8 -6 -1 -5 11 3 -8 4 -7 -9 2 2 -7 4 3 6 -6 0 10 -1 -7 -2 0 -7 6 -8 -1 -2 5 2 -2 -4 15 8 0 2 -5 -1 3 -4 -6 -9 11 3 -3 -10 -5 -10 1 3 0 -2 -3 2 -4 1 2 -5 6 -4 1 5 -1 9 -7 1 5 -2 -14 -7 -4 6 -2 1 0 1 -1 -2 4 -4 1 -1 -5 2 -4 0 -1 -3 8 -4 3 3 -1 -1 -3 6 6 -4 -5 1 -2 0 -2 -8 4 4 7 4 0 -10 5 -1 2 9 -11 -1 13 -5 2 -1 5 -5 -7 -1 1 -1 4 -9 2 5 3 1 9 2 4 1 -3 8 -9 -3 4 -4 -8 23 -5 -2 -11 -13 -8 -3 -6 0 2 -8 -3 3 0 8 11
2018/09/09-09:03:43.640,0, 5 4 8 4 1 5 5 -2 -11 -9 -37 9 -19 -14 23 18 13 4 -3 -8 2 0 8 0 0 2 7 0 -6 1 -7 1 -28 -3 4 -2 4 2 5 2 -2 -1 3 5 -3 -6 10 10 -2 -7 -22 -7 9 12 16 -11 8 3 -12 4 -6 1 -1 9 4 -12 9 -6 2 -2 -12 9 2 4 7 6 -11 -5 5 -15 -5 6 -7 -7 -12 4 10 -17 -4 -1 -1 1 11 -1 9 16 0 10 -1 7 9 -28 -9 7 0 10 5 -11 -2 4 -6 -9 -6 1 5 -3 -3 6 6 -22 -1 4 3 4 -6 5 7 -2 -1 7 1 7 -9 4 -5 -3 -5 0 3 -1 10 -2 1 4 -7 -3 5 4 6 4 13 -8 -3 -13 1 3 -1 -3 -4 5 8 -2 9 3 1 -6 -16 0 1 5 14 -21 6 5 -10 -12 -4 -2 0 0 0 2 -11 3 -2 -3 -5 18 -8 9 -6 15 13 -2 -5 -5 -3 1 1 2 2 2 5 -4 7 9 -13 0 -5 -9 9 3 -1 8 8 11 2 0 0 -4 0 0 -4 -7 -6 -2 11 0 4 -1 -3 6 4 -4 -3 4 2 5 1 -18 -8 -3 -6 -5 8 -2 -2 3 9 8 4 -1 7 -2 -8 12 15 1 -1 -1 -6 -2 -1 0 14 2 1 -3 -12 7 -12 11 1 2 12 -8 1 2 6 -7 -15 -3 -2 8 5 -6 6 -1 8 1 1 4 1 -9 -6 -7 -2 -7 5 -2 7 -4 -1 7 0 7 15 8 2 -2 1 -1 -9 -1 5 -6 -5 -2 12 -19 1 12 -12 1 1 -1 -9 7 8 0 6 8 9 5 -12 -11 8 12 -5 1 -3 7 -6 9 -11 0 -2 6 8 -1 4 -27 3 0 0 0 -2 0 -5 2 -2 -1 2 -2 1 -11 6 21 -2 -3 -6 -15 0 -1 4 2 8 4 -3 -1 7 8 5 -12 2 6 -6 4 6 5 1 5 -2 1 -10 4 0 -8 -6 -6 5 4 -12 13 -12 0 -14 3 -2 -5 -4 2 9 8 -4 15 -19 -5 0 -1 2 9 -1 5 4 6 10 -13 -1 1 -1 11 4 -14 4 -4 -7 2 17 -9 -5 -1 5 7 2 7 -6 -13
2018/09/09-09:03:43.688,0, -8 14 13 16 9 18 3 -4 -11 -30 -28 -13 4 1 12 0 -11 -2 -3 -10 -5 10 14 11 1 2 -2 1 -5 -4 1 3 -21 -1 -4 4 -1 7 12 -1 -8 1 11 -5 -6 -2 11 -12 9 -10 -11 2 4 2 9 -14 2 2 5 -2 -6 1 -1 17 -2 -4 -1 -6 1 8 -12 4 6 10 6 3 -7 0 1 -1 6 -1 -6 8 -2 -6 5 -8 -2 -11 -2 3 8 -9 10 -7 -9 0 11 -3 6 -27 -18 15 11 5 5 5 4 0 -3 -5 12 3 1 1 -10 7 -4 -23 0 4 6 -2 2 6 6 1 3 6 2 -6 -2 -9 15 0 1 -1 -1 -4 1 5 -4 9 -2 2 0 4 4 15 17 8 -6 -23 -12 3 -7 -2 0 -6 9 1 2 -8 -6 -9 -4 5 2 5 11 -21 -2 10 4 -10 5 1 -1 1 -1 9 -14 1 2 10 1 -3 0 -7 -4 5 -1 0 -4 -5 11 -3 -1 5 -2 -7 -5 4 2 7 2 1 2 -11 7 3 9 2 -3 -1 5 -4 2 7 1 -3 -8 1 -6 -1 -1 2 1 -12 -11 3 0 4 4 -1 8 7 -1 -4 -9 2 -9 2 7 2 9 -8 -2 2 0 5 0 -6 -3 11 15 -3 0 -13 -5 -12 -2 4 8 8 12 3 -2 8 -5 -8 -3 7 25 3 9 11 -4 -10 -6 -7 -13 4 -4 0 1 -15 0 5 -5 -13 -8 -4 10 -8 -16 6 5 -4 6 1 10 14 7 5 12 6 8 3 -14 1 2 0 6 -7 -5 -5 7 -11 -10 -3 -5 1 5 -2 -5 10 5 3 1 1 6 2 -11 0 14 -2 0 1 -10 -1 -6 -1 2 9 3 -2 -3 10 -9 -9 -3 -1 3 -2 -6 0 -8 -3 8 2 -5 8 2 -3 -4 7 9 -5 0 -1 -3 -8 -2 -5 -5 6 -5 7 1 2 -1 0 6 -3 -19 5 2 -10 -6 16 -4 -2 5 14 -5 -3 -7 -2 2 -6 -9 9 -15 2 -8 2 -3 5 3 0 9 -11 5 14 11 1 -7 -13 7 6 15 -3 4 -4 -12 -7 3 3 -2 6 -1 -9 5 10 3 0 1 -2 -3 -2 3 -3 0 -7 -2 -2
2018/09/09-09:03:43.733,0, -7 12 -2 3 8 5 -7 8 -10 -10 -11 -26 17 -2 3 14 11 1 12 -4 -12 8 -2 -5 5 -4 6 -1 -13 -2 15 0 3 -3 8 5 2 4 -5 -12 3 6 -1 4 5 -3 -7 -6 -3 4 -1 2 7 0 6 1 0 3 -1 -4 -2 -3 -6 10 2 -2 -1 -4 12 2 -1 6 0 0 -4 3 11 1 4 -14 8 4 4 -6 2 0 -2 -9 -4 -3 12 -3 1 -8 1 8 -7 -4 -6 0 2 17 -2 3 3 2 2 4 4 -4 1 -12 2 -6 -5 3 -5 -2 2 24 7 7 -5 -1 -5 -2 -6 4 0 3 -3 -3 1 11 -1 3 -1 -4 -2 0 7 7 0 -7 -11 2 1 7 3 8 -7 -5 1 11 -1 -2 -10 5 13 -5 -3 -4 1 5 -3 3 0 -1 -2 0 8 9 -4 -3 3 -1 6 -2 2 0 -6 -9 10 -3 3 3 -4 10 -5 2 -4 12 -6 -4 -7 -3 -6 1 -2 0 -1 -2 11 -2 4 13 2 0 1 0 -8 5 -8 -4 -3 -5 15 4 1 -5 3 -2 20 0 -2 -3 10 3 14 -6 -4 -6 -7 5 -4 1 -4 1 9 -2 -6 5 -2 -4 -12 3 -3 4 2 2 6 4 -1 -2 -10 10 -2 0 7 2 1 5 -5 -6 10 2 -4 1 -2 0 -7 -4 -14 10 3 11 0 1 8 0 -3 -5 3 -9 -10 10 -4 -6 9 5 -3 10 -10 8 -5 -4 2 -8 0 2 -7 1 0 0 7 -4 -11 3 10 -5 4 4 -6 3 8 3 -2 -4 -1 -7 1 1 3 -2 -1 -11 -3 -1 4 1 -11 -6 10 2 -9 10 -2 0 -3 6 4 -7 -1 0 -1 2 -1 1 -4 -4 -1 -3 1 1 2 -4 -6 -6 8 4 -8 -3 8 4 0 -7 -2 -2 5 0 -3 7 2 -2 3 0 -5 -1 -10 1 6 8 -4 -9 5 12 1 -1 1 -2 1 3 3 -1 -4 6 -8 -2 -6 -8 2 1 -6 -5 -8 -1 -8 -2 -3 1 5 0 -5 5 7 5 4 -2 4 -6 -4 5 6 10 4 1 13 -1 -1 2 -12 -8 -6 -4 5 -14 -9 -11 10 2 -6 6 -3 4 15 -7 8 -4
2018/09/09-09:03:43.776,0, -10 -1 -6 -9 6 18 0 0 7 8 -9 9 -17 -3 -5 6 -4 6 9 -11 -4 -2 0 -3 -7 4 2 -4 7 1 10 -7 12 -5 8 8 -4 4 4 3 0 8 -16 2 -5 -11 -1 1 3 -1 -5 5 8 9 2 -9 -1 -9 10 -7 -4 6 -2 3 2 13 -3 1 -3 1 -9 1 1 -3 0 -4 3 9 9 -7 12 -6 1 -2 -4 -5 1 0 -4 -3 -3 -2 -5 -7 14 6 -14 -2 5 2 -3 17 0 5 2 -3 7 -3 -9 -4 1 4 0 2 -4 8 -5 3 -1 25 -17 4 0 -2 -1 9 -1 -7 -6 -7 -1 -6 2 -8 7 -4 7 7 1 0 6 4 0 2 -12 -2 -4 3 1 10 6 0 -1 11 4 -3 3 -5 0 -5 -8 -2 5 -4 0 -3 0 -10 -2 0 -1 16 -4 19 -5 -3 10 2 0 -3 -10 1 -6 -6 9 -1 9 14 -4 -6 -6 6 1 1 -3 0 -1 5 -2 0 -1 0 3 -10 -3 8 1 5 7 -13 7 -1 -11 0 0 7 2 -3 -2 -7 6 2 13 -5 -1 -5 -5 1 11 -2 2 0 8 -5 -1 -7 -1 -4 -7 1 -10 6 -2 11 0 -9 0 1 -7 5 6 -5 8 -7 2 1 10 -12 10 -4 6 -6 1 -3 3 4 -3 -7 -8 5 0 -6 -7 7 -14 9 -4 -1 10 6 -2 7 7 6 -5 -12 -6 -2 5 3 -6 -8 1 -7 -1 5 -4 -3 3 3 -2 -4 8 2 -2 3 9 0 3 0 -3 0 -4 -11 -2 6 9 -6 -1 9 13 -1 -3 11 -1 -7 -3 5 4 -3 -7 4 4 -3 -11 -3 -4 2 -5 -1 7 10 -3 -11 3 6 0 0 3 13 2 -10 1 -11 4 -1 2 -3 -2 0 0 -1 10 -2 8 -7 4 7 -7 -3 -5 3 -1 0 1 -2 2 -1 -5 -6 4 10 -1 9 10 -7 1 -4 4 1 -9 0 -3 1 2 -8 7 9 -10 2 3 0 0 8 -2 -3 -2 -5 -3 1 -1 1 5 3 -3 11 -4 10 7 1 4 -15 3 -9 -2 -9 4 -6 7 9 -2 -3 18 1 -2 -2 -3 -5 0 5 8 -6 -7 18 -1 -11 3 -2
2018/09/09-09:03:43.819,0, 9 -2 3 15 8 0 5 -3 1 -13 -5 -11 -26 -4 15 1 -1 5 -1 -24 -3 9 1 0 -9 5 14 1 -13 -2 -1 6 -8 -5 7 7 -4 3 14 -6 -17 -3 -2 1 -6 -1 11 -2 4 -3 -8 -1 -2 -1 -6 -8 8 3 4 2 -3 8 -4 6 2 -4 0 1 5 -3 -5 2 -8 9 6 -7 9 -2 1 -8 5 5 -9 -12 -3 6 11 -3 -12 11 2 -8 9 -13 5 4 6 4 -1 2 2 -29 1 6 2 0 10 -2 -6 0 -1 -9 -5 1 3 -7 -5 6 2 -6 -1 1 -2 -10 0 9 1 3 -5 -3 -9 -2 2 2 1 -11 -4 4 1 -2 10 3 2 6 6 3 6 4 -9 13 -1 5 -12 -22 5 2 -2 1 5 -9 -2 9 0 0 -1 4 -13 10 8 0 -3 -7 -6 4 -9 6 1 0 -3 4 1 -3 -2 4 12 -14 2 14 -4 -1 -11 9 13 -1 -3 -6 10 -2 -1 -10 1 3 -1 0 -5 1 4 -3 -2 -15 1 12 -1 -1 1 2 8 0 1 -9 3 0 -4 -10 0 -2 -6 15 8 5 -7 3 -2 -6 -5 -4 5 -1 -5 6 -11 8 -1 -12 -7 4 15 -3 3 5 4 0 0 2 -8 -2 15 -7 12 -5 -5 -11 -5 3 8 6 -1 -1 0 2 -6 0 -12 0 21 -5 1 7 1 -2 -1 -7 9 -2 1 -3 7 -8 7 7 -5 -1 4 -10 -5 -6 -10 4 1 1 2 -5 9 6 3 1 0 12 -4 -9 -7 7 -7 -5 1 9 9 -11 6 -3 -12 -3 6 -2 -1 3 15 2 3 5 -11 13 9 0 -19 -5 5 -4 2 12 7 -5 -13 6 10 0 -5 -8 7 6 0 -7 -9 -4 -2 -1 -2 8 -7 7 9 -8 10 -2 2 -5 -4 5 -1 3 -2 0 -8 2 3 -4 5 2 -5 -3 -2 0 5 9 -1 2 3 4 -8 -16 1 6 -1 -7 -2 13 0 -3 -2 11 13 -3 -4 -2 -4 -5 4 4 -1 15 -2 4 1 -3 0 -9 -2 4 -5 -2 6 9 7 2 3 3 -2 -6 -11 2 -1 -3 0 -2 8 -1 -4 -5 -2 -2 9 -10 1 13 1 -2 1 3
2018/09/09-09:03:43.865,0, -9 -3 -7 -2 5 5 -2 9 -2 11 -5 -17 12 4 -8 4 -9 0 4 6 11 -3 2 6 3 -2 -1 -7 -2 9 -2 -14 8 0 2 1 2 -5 5 -2 -6 -5 12 -2 -6 -3 0 5 1 -1 1 3 10 6 -10 5 -10 -5 6 -9 12 -1 2 1 2 -6 7 10 -2 3 -4 -4 4 1 -13 4 11 8 0 -9 -1 -1 2 -2 -5 -7 -4 4 12 -3 8 -4 0 -4 3 6 -1 -5 -4 0 -6 17 7 -6 4 1 -3 1 -2 -1 -3 1 0 6 1 -7 -3 3 -1 24 -3 8 -1 -2 0 -2 1 -12 8 -4 5 -9 2 -3 -6 -4 3 -4 -1 0 -3 8 -2 4 9 4 0 0 -2 -2 -7 -6 0 25 9 9 -4 -13 1 -17 10 0 3 -4 2 -3 -5 -6 -7 1 -9 29 -10 1 -2 -11 -6 0 0 1 0 0 3 -5 8 4 -1 5 -2 -2 -4 -9 18 -1 -2 -9 0 -12 1 1 -3 3 10 -5 -4 7 -4 4 -3 0 1 -2 -15 10 -5 8 7 -7 -4 -4 -3 -1 8 4 9 -6 3 0 3 -3 5 1 4 1 -2 -6 -3 -7 -3 2 -2 1 2 4 7 -2 3 1 -6 -6 -6 0 -5 7 -3 5 -11 -4 3 -1 18 0 1 0 -3 -3 3 4 -6 -9 5 2 -5 1 -16 8 -10 2 -3 6 8 7 6 3 -6 -9 1 -6 -10 0 -4 -1 6 -6 4 5 8 -1 -6 8 -1 14 -10 6 3 -3 2 -2 -7 2 1 -5 0 1 3 2 6 13 -8 1 13 3 -1 13 -11 -3 1 -4 -7 -6 5 5 4 -8 -5 -1 -8 2 -8 -3 13 5 6 -11 -4 2 -1 -3 -2 3 6 -2 -1 -4 -1 -5 2 -1 -3 -6 -6 0 0 -5 11 -3 5 17 10 1 -2 2 -3 0 2 4 11 5 1 -2 -10 -7 1 2 -6 0 -5 4 -1 4 5 -3 5 -4 -1 -2 11 -5 2 -7 3 0 1 3 -2 1 -1 -6 1 -7 4 1 -11 -1 13 7 -8 7 4 6 -2 -2 1 -2 -11 -9 1 -1 6 5 -3 6 3 0 -13 -4 1 7 7 -4 -4 -2 -5 0 5 0 8 -12
