time,2,4,12,14
1533663098.791,428,548,698,694
1533663098.811,448,573,728,716
1533663098.821,460,596,754,730
1533663098.857,468,607,747,753
1533663098.875,475,602,763,736
1533663098.904,452,612,752,737
1533663098.912,463,620,771,751
1533663098.924,475,602,757,736
1533663098.939,482,603,763,731
1533663098.948,472,611,765,748
1533663098.989,475,620,760,742
1533663099.005,471,607,765,744
1533663099.016,452,621,755,746
1533663099.029,451,617,754,736
1533663099.04,468,634,765,730
1533663099.055,473,609,758,746
1533663099.064,461,621,752,749
1533663099.092,474,616,764,741
1533663099.107,476,630,752,737
1533663099.14,474,607,759,744
1533663099.147,460,605,765,736
1533663099.173,475,617,779,745
1533663099.188,457,614,763,742
1533663099.208,472,614,783,733
1533663099.223,481,620,751,757
1533663099.245,469,608,760,736
1533663099.285,476,621,769,752
1533663099.295,474,616,759,729
1533663099.345,470,609,758,734
1533663099.354,483,616,770,747
1533663099.369,481,617,757,745
1533663099.386,475,620,757,733
1533663099.409,487,605,757,733
1533663099.422,477,628,762,744
1533663099.436,487,617,769,760
1533663099.446,456,607,759,750
1533663099.464,449,615,755,734
1533663099.481,467,618,772,746
1533663099.502,469,608,763,748
1533663099.536,479,612,761,734
1533663099.546,469,611,774,736
1533663099.57,486,607,765,738
1533663099.603,480,622,756,747
1533663099.629,467,621,766,743
1533663099.646,441,599,757,730
1533663099.669,472,614,746,745
1533663099.676,462,616,773,732
1533663099.687,469,617,768,728
1533663099.726,460,623,768,745
1533663099.748,469,617,768,742
1533663099.769,470,615,761,731
1533663099.777,480,619,750,738
1533663099.785,485,618,744,734
1533663099.819,483,607,750,738
1533663099.834,474,631,762,741
1533663099.892,466,608,763,745
1533663099.909,461,618,764,734
1533663099.958,469,608,768,730
1533663099.983,484,626,766,745
1533663100.025,472,602,771,754
1533663100.037,476,606,755,746
1533663100.09,481,614,754,739
1533663100.099,465,601,753,732
1533663100.107,487,611,774,745
1533663100.117,485,618,764,755
1533663100.126,464,615,758,737
1533663100.151,465,625,773,756
1533663100.2,452,600,755,755
1533663100.207,451,608,762,730
1533663100.261,469,614,760,736
1533663100.339,461,609,764,743
1533663100.356,459,619,767,744
1533663100.374,458,609,769,746
1533663100.382,483,613,748,750
1533663100.406,472,617,774,751
1533663100.415,486,604,750,733
1533663100.475,456,607,765,738
1533663100.5,484,623,763,751
1533663100.507,471,604,762,738
1533663100.516,472,620,760,751
1533663100.523,462,622,765,750
1533663100.533,483,619,765,741
1533663100.567,531,615,772,752
1533663100.591,511,643,776,808
1533663100.599,537,633,772,816
1533663100.623,530,638,785,806
1533663100.64,534,633,778,810
1533663100.649,533,650,788,824
1533663100.661,532,634,773,823
1533663100.684,531,639,781,822
1533663100.698,539,626,777,821
1533663100.71,518,632,774,800
1533663100.723,527,623,783,812
1533663100.733,538,640,776,811
1533663100.74,527,632,774,821
1533663100.748,560,632,785,809
1533663100.758,531,624,781,825
1533663100.773,534,633,784,796
1533663100.781,555,630,769,816
1533663100.834,533,626,771,803
1533663100.848,548,635,774,824
1533663100.87,551,629,783,821
1533663100.881,542,632,777,815
1533663100.897,542,626,783,824
1533663100.963,531,630,769,810
1533663101.029,542,623,788,806
1533663101.051,551,632,780,824
1533663101.065,548,632,780,806
1533663101.08,549,624,786,816
1533663101.088,540,639,777,801
1533663101.17,534,624,789,822
1533663101.179,541,631,773,826
1533663101.19,533,623,791,821
1533663101.204,530,617,768,809
1533663101.215,540,645,783,807
1533663101.229,546,642,772,822
1533663101.237,533,638,777,818
1533663101.263,541,655,776,826
1533663101.28,549,639,781,819
1533663101.287,532,637,779,832
1533663101.295,539,644,780,821
1533663101.304,530,626,780,815
1533663101.312,552,642,778,825
1533663101.32,508,658,787,823
1533663101.33,542,635,783,803
1533663101.337,519,639,786,813
1533663101.347,536,638,788,806
1533663101.354,536,638,791,812
1533663101.363,545,641,777,815
1533663101.386,533,620,777,818
1533663101.4,546,636,772,810
1533663101.436,533,632,777,806
1533663101.446,541,631,779,808
1533663101.48,539,626,788,818
1533663101.511,555,645,778,822
1533663101.603,529,625,770,808
1533663101.611,530,626,780,818
1533663101.62,523,640,779,817
1533663101.63,550,643,770,811
1533663101.653,532,637,790,808
1533663101.665,544,637,779,811
1533663101.728,538,631,776,808
1533663101.736,526,637,785,808
1533663101.778,535,631,773,829
1533663101.794,542,626,783,833
1533663101.824,529,643,781,805
1533663101.837,537,633,783,813
1533663101.853,537,639,786,822
1533663101.862,542,638,783,815
1533663101.871,542,635,783,827
1533663101.887,530,629,780,809
1533663101.915,539,626,785,824
1533663101.927,548,623,786,830
1533663101.941,527,635,788,821
1533663101.952,533,641,788,818
1533663101.978,546,630,784,810
1533663102.011,538,640,793,823
1533663102.045,552,639,778,819
1533663102.076,555,642,789,828
1533663102.093,564,642,795,813
1533663102.11,560,632,780,812
1533663102.117,535,631,776,823
1533663102.127,557,635,788,818
1533663102.135,536,641,780,812
1533663102.144,542,641,771,818
1533663102.151,535,640,790,826
1533663102.16,553,646,776,817
1533663102.168,522,633,769,828
1533663102.176,546,642,778,825
1533663102.194,542,641,780,815
1533663102.217,533,638,768,824
1533663102.226,555,636,781,810
1533663102.239,533,650,788,824
1533663102.259,532,631,770,823
1533663102.269,538,625,782,808
1533663102.276,547,634,790,817
1533663102.283,536,635,777,803
1533663102.293,555,636,783,819
1533663102.301,527,635,785,812
1533663102.308,545,644,785,815
1533663102.318,528,630,786,810
1533663102.326,536,632,788,824
1533663102.369,482,627,775,831
1533663102.408,495,622,767,797
1533663102.42,477,628,764,756
1533663102.442,481,617,768,748
1533663102.449,482,618,772,752
1533663102.458,488,627,764,755
1533663102.467,486,619,781,747
1533663102.474,490,617,757,754
1533663102.485,472,626,774,739
1533663102.493,473,600,764,743
1533663102.51,472,605,765,739
1533663102.517,487,614,771,754
1533663102.525,479,603,763,755
1533663102.533,481,620,771,742
1533663102.542,484,602,749,748
1533663102.549,484,623,768,757
1533663102.559,483,613,762,741
1533663102.567,478,617,777,742
1533663102.574,487,614,769,751
1533663102.584,458,612,758,740
1533663102.592,482,621,763,749
1533663102.599,475,617,768,742
1533663102.609,488,615,763,749
1533663102.616,460,611,757,731
1533663102.625,474,619,762,738
1533663102.659,470,609,769,737
1533663102.692,484,620,766,748
1533663102.716,456,613,765,744
1533663102.773,475,614,754,736
1533663102.808,477,607,770,721
1533663102.815,464,618,767,740
1533663102.828,485,624,752,755
1533663102.843,478,614,763,745
1533663102.866,467,618,763,749
1533663102.874,479,612,755,723
1533663102.883,467,609,769,734
1533663102.893,474,595,756,732
1533663102.912,482,606,769,743
1533663102.933,459,613,762,750
1533663103.041,483,610,764,744
1533663103.057,474,601,773,730
1533663103.065,469,626,780,748
1533663103.073,481,617,763,760
1533663103.087,461,603,769,746
1533663103.122,480,604,762,735
1533663103.13,456,610,765,732
1533663103.157,477,616,756,744
1533663103.167,468,625,773,750
1533663103.247,469,617,768,751
1533663103.275,467,615,764,755
1533663103.288,479,612,764,734
1533663103.297,462,613,762,738
1533663103.314,483,619,776,747
1533663103.321,489,610,762,756
1533663103.334,477,625,767,735
1533663103.347,476,618,772,743
1533663103.355,472,620,771,730
1533663103.372,486,631,762,753
1533663103.385,458,627,766,746
1533663103.398,457,611,763,728
1533663103.406,474,622,762,741
1533663103.421,477,610,762,738
1533663103.431,473,612,764,761
1533663103.439,483,613,776,750
1533663103.446,461,615,767,764
1533663103.456,500,624,772,752
1533663103.473,462,622,767,762
1533663103.48,459,619,776,753
1533663103.504,479,624,758,752
1533663103.513,478,626,771,745
1533663103.548,466,614,768,745
1533663103.614,467,618,775,758
1533663103.686,490,626,760,754
1533663103.694,459,622,759,732
1533663103.72,481,632,754,760
1533663103.728,450,610,770,735
1533663103.737,479,624,761,749
1533663103.787,472,620,768,739
1533663103.82,550,655,776,814
1533663103.827,532,646,781,823
1533663103.845,545,647,794,812
1533663103.866,529,631,790,808
1533663103.878,533,650,797,818
1533663103.895,515,629,780,818
1533663103.921,557,635,774,821
1533663103.986,534,627,778,819
1533663104.012,541,634,784,829
1533663104.053,549,627,784,807
1533663104.06,539,641,785,812
1533663104.069,550,640,776,823
1533663104.078,535,622,793,826
1533663104.104,530,644,771,818
1533663104.12,555,633,772,819
1533663104.136,536,638,771,821
1533663104.153,544,652,787,838
1533663104.161,539,629,797,836
1533663104.171,546,645,789,831
1533663104.177,535,628,784,820
1533663104.185,529,637,793,823
1533663104.194,531,636,792,822
1533663104.204,552,639,783,828
1533663104.228,546,624,781,816
1533663104.243,533,641,782,818
1533663104.252,541,637,784,817
1533663104.259,529,646,787,826
1533663104.269,545,647,777,818
1533663104.311,533,623,783,809
1533663104.326,541,643,787,835
1533663104.335,551,626,783,815
1533663104.343,529,634,787,814
1533663104.35,541,643,788,826
1533663104.36,544,637,785,823
1533663104.369,535,646,782,820
1533663104.376,532,631,779,826
1533663104.387,546,627,775,837
1533663104.401,544,640,784,832
1533663104.417,541,640,776,823
1533663104.425,534,636,781,813
1533663104.434,541,643,784,829
1533663104.443,545,638,785,809
1533663104.45,549,639,789,816
1533663104.459,525,636,778,825
1533663104.468,552,621,778,813
1533663104.476,530,635,786,812
1533663104.486,547,649,779,832
1533663104.534,553,634,782,829
1533663104.542,533,632,788,833
1533663104.549,539,641,783,809
1533663104.558,533,632,782,827
1533663104.567,543,651,783,813
1533663104.624,529,643,787,820
1533663104.633,534,636,783,819
1533663104.707,536,629,782,818
1533663104.725,533,626,777,818
1533663104.759,525,639,778,819
1533663104.766,540,639,775,816
1533663104.785,539,632,783,812
1533663104.818,544,646,782,820
1533663104.834,532,634,779,814
1533663104.841,543,630,783,807
1533663104.849,538,640,773,829
1533663104.86,541,634,796,811
1533663104.874,521,644,783,827
1533663104.885,554,641,786,821
1533663104.899,537,633,784,828
1533663104.907,521,629,788,821
1533663104.916,538,625,767,797
1533663104.923,529,628,796,823
1533663104.933,554,635,788,798
1533663104.94,528,642,786,825
1533663104.949,545,635,788,821
1533663104.963,530,629,785,809
1533663104.975,532,643,787,811
1533663104.994,521,632,779,830
1533663105.01,539,638,780,827
1533663105.02,557,638,771,800
1533663105.033,538,628,776,817
