time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511
1532995142.373,6,0,-7,-14,0,7,0,0,0,0,10,-3,-1,-10,11,12,-7,-3,18,8,13,7,2,3,-16,-24,-8,11,-1,-8,7,7,5,6,15,15,22,9,28,3,-13,4,7,4,4,7,-6,-7,6,-21,5,-5,-4,10,12,7,7,3,11,1,7,2,5,-10,13,-8,8,13,7,0,-1,3,5,1,4,13,5,-5,-2,-3,-7,-7,8,6,17,2,3,0,2,-3,-4,-5,2,-3,1,8,-3,-14,-2,4,2,0,-14,-1,13,-8,2,-10,-1,-8,-8,-7,8,-1,8,8,3,4,-9,-4,-1,-3,-1,4,0,6,10,1,-4,-17,9,4,5,1,16,11,-1,-6,1,4,-4,2,-6,-3,0,-13,-4,10,-10,-3,-5,-9,1,-9,5,7,8,7,1,3,-4,-5,-1,-11,10,7,8,3,-19,0,-6,0,-9,2,3,-6,-10,-15,-15,-6,-5,6,-5,-5,-2,2,6,-10,-3,-5,8,-12,-6,-1,2,-18,-1,-3,11,19,-4,-3,0,8,-9,-4,-2,2,-1,-28,-10,-5,-14,-7,-10,-22,1,14,1,5,7,6,-13,0,4,-20,7,-6,-2,4,5,1,4,-2,-7,2,-5,-10,3,0,-8,-22,6,1,6,5,-14,3,3,0,9,1,-3,4,0,8,1,-14,-3,-17,-3,-11,-1,2,1,17,4,-11,8,-11,-11,15,38,22,2,-1,-4,4,8,-14,7,12,6,-15,2,-1,8,6,164,33,1,-3,-12,7,-5,-12,7,10,-6,-6,-5,-2,2,-6,878,231,13,-20,4,-9,0,5,-8,-4,6,-5,-9,17,-9,-2,245,60,7,13,11,1,-4,-3,-19,15,-10,-10,-7,-4,6,2,25,-17,4,-2,-8,-18,-2,3,5,-5,-20,-2,-3,11,-7,-4,6,-7,-11,-8,-1,-7,-3,7,10,2,-1,13,5,6,-4,-3,3,-28,-8,7,-9,-9,11,-4,7,-6,-7,-8,2,-12,-4,7,-13,-15,-3,5,2,5,5,-1,2,6,1,0,-4,10,-4,-5,8,-14,-5,-5,-2,6,-1,1,2,-4,-7,1,6,2,4,7,-5,-13,-8,14,4,3,3,8,-5,6,-2,-1,-4,19,2,0,-1,-11,-3,5,-5,-2,-9,-4,-9,-17,-1,-10,-1,-3,5,-2,-9,-10,-17,-5,-7,-2,-13,-8,-3,-6,5,-6,2,-12,8,-3,2,-14,-1,-1,-2,2,10,1,4,6,-10,3,-1,-6,0,10,-2,-12,4,11,-4,4,3,-14,3,0,2,-2,-2,7,-23,-8,1,-15,12,11,5,-4,8,0,7,-11,-22,-13,4,-14,-2,1
1532995142.381,19,-7,2,11,-4,2,7,0,0,0,-1,-9,10,-10,11,-3,1,2,23,10,22,12,16,2,-5,-4,-3,14,7,-2,16,19,1,-7,10,1,3,7,6,-4,9,10,-1,-6,-4,4,-3,-1,-13,-22,-3,16,9,-2,3,6,-7,26,3,4,-11,-18,-1,1,9,-12,12,2,23,8,9,15,-5,7,-3,3,-16,20,1,15,1,1,6,8,11,7,3,24,7,1,-2,-8,0,-4,5,-12,-20,-9,0,3,-4,-5,11,-12,-10,1,-6,3,-3,-5,-14,1,-11,-12,-16,-6,-9,-11,-15,-14,4,-3,-3,10,-5,3,-5,-3,-1,-11,-5,9,2,-1,4,7,-11,-9,-10,11,-2,-7,-12,-17,9,1,-6,0,0,-5,-14,9,4,4,4,-8,3,1,4,12,1,-18,-3,-15,3,-8,-1,-14,-1,-16,-14,-6,10,-10,3,5,12,2,-4,-10,1,10,-12,-3,3,-14,-4,-1,-8,-21,-17,-7,14,-14,1,-4,-13,2,-2,-7,4,0,11,2,-5,2,-5,-2,-8,-23,3,12,5,-2,0,-11,-9,8,9,5,8,3,17,-7,-7,-30,-1,14,-2,2,5,18,-3,-5,8,-5,5,2,3,8,-6,-23,4,-3,-3,-6,8,-1,-7,0,2,-2,-8,-8,9,1,16,-9,4,-6,3,5,2,-11,-6,-7,3,7,0,-2,2,-1,52,9,-3,-8,-19,-16,5,0,0,18,5,-3,12,-1,11,5,169,53,14,11,9,8,-11,3,-3,-9,-4,3,14,7,-1,5,871,227,11,-12,7,-8,0,7,-9,5,5,-5,-8,-4,6,-9,241,56,8,2,2,-15,2,-4,-2,-3,-8,8,9,-7,-17,-5,12,-3,-1,-2,-8,7,4,-1,-2,10,-6,-14,-8,8,-2,-5,-4,-17,-7,3,-7,0,6,9,-15,-14,-17,-2,1,12,-9,8,8,-10,-1,6,3,4,-4,4,6,-3,10,-8,-3,-3,-1,-6,-8,-16,-14,-13,5,-6,-4,4,13,-3,17,8,9,5,2,0,-5,-21,-2,3,-4,10,2,0,6,4,-2,1,4,2,2,-9,0,-14,-13,8,10,1,8,1,3,0,-3,-10,5,8,-3,-4,-2,-18,4,13,-7,5,2,18,2,-14,-5,-4,-3,0,5,0,-8,-20,-13,-17,-1,4,-10,-9,-1,-4,-2,-17,-9,11,19,8,-8,-18,3,8,1,0,-9,-8,9,9,-2,0,0,-3,-9,3,-8,-13,-1,-4,-13,-6,-6,-3,2,-3,15,-2,-1,1,-14,-6,-4,-16,-1,10,2,5,23,5,0,4,4,-10,-7,9,1,2
1532995142.389,16,0,8,-11,-13,-14,8,0,0,0,-7,3,18,-1,-6,3,1,-12,13,21,6,3,5,9,-20,-9,-9,-5,-4,3,-6,8,-2,-6,6,22,-16,11,8,9,-4,2,6,7,11,6,0,4,-7,-28,16,2,15,-1,11,22,3,5,-6,-8,0,10,-5,-3,5,-5,9,13,14,-5,1,-1,1,-8,-9,9,-14,1,4,11,-2,-4,-10,6,11,1,-2,-1,-9,-1,-15,-5,-4,-8,-17,-10,-11,-14,3,-9,-17,12,4,7,2,6,1,3,2,-3,-23,-12,1,-4,-4,-8,6,-13,3,1,11,8,-3,0,-4,2,1,6,-1,-26,-2,-3,15,10,2,10,5,-2,3,-8,-1,-2,-9,-27,-1,-13,4,-5,0,2,-12,-3,7,5,1,4,-1,-7,4,-5,4,-8,3,-1,-6,-1,-6,-11,-1,-8,-14,-6,3,-2,15,-5,6,-12,-4,-6,-5,1,-20,-12,-6,-3,-1,5,-3,3,8,-14,-4,-19,-6,-6,-4,9,10,2,1,1,2,8,7,-5,1,12,-8,-22,-12,-2,-1,-5,2,5,-3,6,16,-2,1,11,2,4,-10,-23,-10,-3,8,6,4,12,6,2,8,-1,4,4,6,4,0,-10,7,-2,6,1,1,-8,-10,1,-4,4,-6,-9,-3,-6,7,-14,-5,-17,-3,-6,-12,-20,3,-6,0,1,-1,0,-2,-14,34,13,3,-13,2,-12,4,-3,9,7,2,3,17,1,-7,4,160,42,17,-6,-3,0,7,-13,-3,8,8,-10,7,-3,5,12,880,225,14,4,1,-1,5,-2,-12,-9,-4,-14,6,-2,0,-10,232,66,14,0,-1,17,-5,2,-5,-8,4,8,-13,-2,-9,3,21,-5,5,4,-2,-7,0,-4,4,-10,0,10,-6,-1,-10,-3,5,-4,-10,-8,-4,7,-1,-9,-6,-6,4,-2,3,2,-1,-8,-4,-18,-22,1,3,-4,4,-2,-3,-2,-5,1,8,-7,-4,8,-11,-15,3,8,4,-2,7,-19,13,-2,6,0,-1,-2,12,11,10,-25,-2,1,-2,-1,-2,0,-5,2,-2,3,-3,-8,9,-1,-8,-7,-1,11,-2,8,7,7,6,1,11,-12,-4,6,0,4,-2,-2,6,2,-2,-11,-7,4,2,-7,-2,-4,8,-13,3,8,0,-10,-19,-2,-4,0,-8,-3,7,-11,-10,0,-1,13,11,9,7,-15,0,-1,1,1,6,-5,-3,7,-11,-8,-7,-4,-3,-1,-3,-3,-4,0,-1,6,-7,0,-7,7,-5,-2,-8,3,3,-5,-10,-12,-4,-3,-4,6,16,5,9,-10,-2,-2,7,5,-5,-4
1532995142.397,2,-2,20,-3,6,3,0,0,0,0,1,6,0,-6,-1,0,-5,-14,37,19,12,6,16,9,-10,-3,-10,-3,-12,-7,1,0,4,-5,21,1,6,11,9,11,4,5,-2,-4,9,2,1,5,2,-14,2,12,15,3,19,5,20,11,15,3,2,3,3,1,6,-7,4,14,3,9,6,8,2,2,12,-1,-10,3,-4,-13,1,-9,1,7,14,11,-4,4,-1,18,-3,7,10,4,-7,0,2,-7,-5,2,12,-17,2,-6,-6,-4,3,8,-6,2,-7,-8,1,-25,-8,-4,9,-10,-6,-6,6,-11,3,3,-2,-2,-7,-6,2,-13,0,-2,-4,7,-9,9,12,-14,-4,-3,-21,-6,-8,-7,9,-15,-4,2,0,5,-2,-7,2,8,-13,0,9,14,12,8,-8,-16,2,-19,-9,-7,2,4,-9,1,-2,-4,-2,3,4,5,0,-14,-12,-11,14,2,-5,-4,-2,3,1,4,11,8,-7,-7,-10,-18,-4,-11,-13,9,24,-5,-7,-8,-12,-2,-1,-9,5,1,4,-12,-13,-7,-1,8,-19,-24,1,-9,-1,10,-1,16,6,2,-13,-13,-2,-8,-2,4,-5,-1,4,8,13,-9,-10,-3,-2,-1,-21,-9,6,-10,-6,-11,-13,-2,-6,-11,1,6,-5,-4,1,1,4,2,6,8,-15,3,5,6,7,9,5,-6,6,-4,-10,-7,40,14,2,9,2,-9,8,12,7,4,-2,-10,-3,0,-6,-4,160,37,10,1,-3,6,-5,2,7,17,4,2,5,11,9,16,865,232,13,-1,-2,-10,-3,6,-21,-3,-2,-3,-2,0,1,13,238,64,4,26,8,-1,-4,-5,5,4,6,4,3,-3,7,-2,18,-1,1,8,7,-10,1,-8,-1,-1,-7,0,-5,3,2,7,15,-15,-5,-12,-1,1,-3,17,1,-9,-3,0,1,19,-6,5,7,-14,1,-10,0,5,2,-9,10,-5,-3,6,-6,4,-6,18,-8,-31,-6,6,7,4,8,-3,5,10,-4,10,12,3,3,-6,4,-19,3,-4,-10,-1,-1,8,1,8,0,2,4,-12,-3,-3,-3,-15,-11,9,-7,-4,0,6,1,4,-4,7,11,-6,6,-4,7,-13,3,6,-4,-6,5,6,-9,-13,-6,-14,-3,-8,-13,-12,-11,-12,-11,-15,-1,5,-16,-7,-6,-11,3,-1,-3,3,1,-4,-2,-22,-12,-3,-1,11,4,2,-5,-2,6,-1,-6,-14,-5,3,-6,-8,-8,-2,-4,3,0,-1,-9,-5,-12,-6,4,2,3,-15,-13,-8,-7,6,-4,-3,5,7,10,-13,-6,0,-1,7,-4,-13
1532995142.408,34,-11,7,-10,-13,-13,0,0,0,2,-6,-16,17,-6,-10,-14,6,-11,24,16,22,23,11,-4,-8,4,-11,-11,-2,-1,-7,17,3,-11,5,19,6,5,11,3,6,2,10,0,-6,-7,5,-4,-8,1,5,2,-4,-7,-2,10,-10,11,11,-8,0,3,-9,2,8,-13,4,-3,4,9,14,12,-2,-8,1,0,1,0,-19,0,0,-16,-8,-3,8,-7,-2,12,1,-5,5,-2,8,-2,0,-8,16,-4,-5,11,-4,-13,10,1,6,-7,5,3,11,-4,1,15,12,12,1,-7,6,-12,2,-11,1,-2,-5,-6,-7,1,9,8,7,-3,16,26,2,11,2,7,2,-2,-5,-5,-4,3,2,-9,-1,-28,-1,2,3,3,-13,6,-2,5,-1,4,-8,5,-6,-3,-3,-10,-1,-10,4,-9,4,-10,8,-8,3,3,17,0,2,3,-4,-8,10,-8,2,6,3,4,7,0,-6,8,2,5,-6,0,-5,-9,-13,-11,-7,3,9,3,-2,-2,0,8,-10,-12,6,-1,-6,-12,-4,-20,-1,-7,-11,-8,-15,6,17,5,6,10,13,-12,-11,-7,-5,-2,-5,14,10,0,6,5,6,8,6,6,8,6,-10,-12,-15,8,6,15,20,17,-4,4,-3,7,2,2,-4,-7,-4,-7,3,-1,0,4,4,-2,9,-6,1,1,-2,-7,-4,0,39,-1,2,0,-7,-8,-5,-21,12,1,-6,-9,13,-12,7,0,165,49,7,4,0,1,0,-3,0,14,-6,-3,0,-1,-14,9,864,226,10,-1,7,-3,-4,-2,-9,-3,-12,-11,-7,-12,2,-11,242,64,10,10,-1,-1,10,14,4,-8,11,-1,-11,-18,-1,8,17,-7,-2,-6,4,-15,-6,-4,-2,-19,-11,-2,-10,9,-11,-1,5,-29,-2,2,-4,2,5,0,-6,3,8,10,1,4,1,12,-2,-21,4,2,-6,-9,-5,13,3,7,8,1,-5,1,3,-5,-6,-17,8,-3,1,5,-5,10,4,4,12,0,1,6,11,-5,11,-22,3,-4,-8,21,-11,0,1,8,-1,3,-4,-6,5,-10,-10,-15,-19,10,1,0,-1,4,-6,1,-5,10,-8,5,1,-6,-3,-16,-3,4,-13,-13,-16,-2,-1,-10,-18,-7,10,6,-4,-11,-7,-15,-14,-15,-5,1,-8,-17,1,0,2,-6,-2,6,7,11,0,-19,2,5,-7,-7,-1,-3,-6,-2,-4,-8,-11,-2,-7,-4,-5,-11,4,-10,-4,7,-4,-1,-1,-8,-10,3,0,2,4,-8,-11,-28,4,7,5,7,7,2,9,2,-4,-4,-9,-5,-3,-2
1532995142.414,9,4,5,4,-8,-2,0,0,0,0,10,-2,7,-8,-12,-2,7,4,13,14,12,2,3,-4,-10,-10,-11,-4,-6,3,0,1,1,-2,3,14,-1,7,16,0,8,5,7,11,15,-6,3,-3,-7,-8,10,10,21,8,23,10,-5,4,14,5,5,-12,2,-1,15,-13,0,18,19,-6,10,20,13,14,14,11,-7,-3,-5,1,1,-6,-7,1,0,0,-3,0,-13,5,-1,-4,-3,-8,-2,-2,-7,-10,-3,-7,-8,-15,3,-8,-8,12,8,1,6,3,-5,-10,-14,-25,-16,6,5,-8,-11,-7,0,-15,12,8,-5,-1,-5,-8,11,-9,-5,-1,4,12,4,8,4,-5,5,9,-2,-5,19,3,3,-9,-9,-3,14,1,-4,-9,-13,5,-1,-1,12,9,-2,7,-5,-19,-6,-15,-1,-11,-4,-6,1,-2,3,-11,-5,1,6,0,21,4,-7,-7,-9,-6,-24,-8,-17,-6,0,9,-2,0,17,-6,5,-15,-9,0,-14,5,-5,0,13,-2,-3,6,2,-11,-5,-1,-8,-21,-12,-3,-12,-9,1,-4,2,6,11,6,-4,-1,2,3,-19,-13,11,2,7,-1,2,10,17,-4,-4,-7,-10,1,9,3,3,-9,-11,-9,-1,-3,-6,-19,-2,1,-9,-7,-8,-15,-3,-1,7,-19,13,-3,-7,2,3,-1,-7,0,-11,-7,-6,0,-6,-3,28,11,0,-5,-8,-4,0,-8,17,7,3,7,18,4,-1,6,175,37,8,11,-4,-4,2,-9,-8,5,-12,1,2,6,-4,3,862,232,21,-9,6,1,-5,2,2,-9,6,-7,15,7,-6,-11,241,69,23,12,4,4,3,0,-3,16,8,-12,-6,-2,6,5,15,-4,-1,-17,-9,-2,-4,0,-3,2,-2,2,5,1,13,12,-1,-20,5,-11,-5,3,1,16,-1,-7,-1,8,-2,2,-7,18,7,-22,8,6,14,13,3,2,-4,-8,-10,-13,-18,8,-2,1,-23,-17,-3,-2,8,-6,12,-1,-9,-5,-2,0,11,14,2,4,-2,-7,-7,-9,0,4,-9,7,5,2,4,13,-11,1,-4,-2,-6,-3,7,-1,-11,10,4,10,2,-2,-2,6,2,-2,11,-9,4,-16,3,16,-6,-12,-5,-1,1,-7,-7,-15,-3,5,0,1,-3,-18,-11,-3,3,10,-12,1,0,-5,-4,-2,16,13,5,8,-11,-28,5,-2,-3,13,4,-7,-1,4,-10,-7,-3,-13,-12,-7,2,-22,-4,8,2,-6,1,-8,10,-5,4,1,7,0,0,-23,-7,-17,4,-4,4,11,9,3,14,11,-10,-1,-4,-1,-8,-21
1532995142.422,15,-6,4,-15,-7,-3,1,0,0,0,11,-7,-4,-14,-4,3,-9,-22,18,11,15,10,19,2,-8,-7,2,0,-7,-9,-2,8,9,12,-1,-2,2,22,25,5,-10,13,11,-1,8,-9,-9,1,10,-27,6,1,-11,-3,9,3,-7,16,6,-13,10,-9,12,4,1,-11,11,5,6,3,9,2,-5,14,9,2,8,1,12,-2,-3,-4,2,8,7,-10,-10,-11,17,1,-6,3,6,-4,6,9,4,-14,-2,-3,2,-3,5,-9,-1,11,0,-2,2,3,-19,-3,12,5,-2,-12,-13,-6,-3,-8,1,-3,0,-7,-3,8,11,6,-2,-23,16,9,23,17,16,4,14,0,18,6,9,-2,-2,-8,2,2,-7,0,-1,-16,-8,-3,-6,10,0,0,-4,-7,-1,-20,8,-20,11,7,-1,3,5,-4,8,6,-2,-4,3,-8,7,1,11,-9,-12,-13,-3,6,-2,-12,-3,-1,4,4,7,-6,0,4,7,-25,-10,-3,-17,0,-9,-10,1,-6,-11,7,10,-18,-13,-6,-6,-7,-16,-3,-8,6,-10,-11,-6,-4,12,-6,-20,5,-3,7,-11,-23,10,-1,1,11,-2,0,0,-5,13,1,-2,16,-2,4,-7,-22,6,6,-4,2,2,8,-1,-3,-5,6,3,-3,-14,-6,3,-14,3,-3,2,13,5,10,-18,2,2,-6,8,-12,-2,-5,30,16,-1,-11,1,-14,14,-6,15,15,7,-1,2,7,-6,-8,190,39,22,5,-10,1,-8,0,-3,-2,1,-4,-17,15,9,-5,858,237,4,-15,3,6,0,4,-6,2,1,-3,-3,-2,4,-4,228,68,19,21,4,2,5,2,-2,6,0,4,-16,-2,-2,-3,25,-11,-5,6,6,0,-5,2,-2,-11,-1,0,7,1,8,-6,6,-7,-8,-3,7,-10,-6,12,-6,-14,-9,-6,8,5,-3,-2,-2,-28,10,-3,-1,0,-4,1,-3,-6,-9,3,-7,-13,-3,8,-9,5,-12,4,-5,2,5,1,7,-6,-7,4,8,4,8,17,-14,-17,-8,6,3,-2,-7,3,3,4,-3,5,-3,-2,3,-7,-15,-13,-5,13,-3,6,-3,1,0,-6,-10,-8,1,-8,-2,-8,3,-2,6,7,6,-4,-6,7,-7,-20,-15,-5,-1,7,6,13,-4,-8,-11,-6,0,-5,-1,-14,-2,5,9,-7,-1,13,1,-11,8,-26,-15,5,0,-4,-9,1,6,3,3,8,-4,7,-16,2,-9,-26,-11,-7,-11,-16,-17,-9,-4,6,0,0,-5,3,4,-2,-17,-21,1,2,-11,1,2,-4,-3,-2,0,6,-11,-1,2,-4
1532995142.43,1,-4,7,5,4,-9,0,0,0,0,3,9,-1,-8,6,3,-5,-17,2,15,26,10,20,6,-9,4,7,-9,-1,6,5,8,10,8,8,15,4,2,20,9,-11,-1,6,-10,1,0,-15,-15,2,-13,9,17,16,0,-3,-4,-4,2,4,6,-2,-3,3,0,5,-3,11,9,-6,0,0,-4,7,-11,3,2,2,7,2,2,-2,-18,5,5,8,2,-12,5,0,-1,4,3,6,-14,3,-1,-1,-12,-18,7,3,13,3,-2,-14,9,7,2,-4,-13,-10,-6,1,-2,-14,1,-2,0,1,-2,7,8,-6,3,6,-13,-4,-1,-17,-15,-6,3,-6,8,4,10,-5,-11,-9,6,-7,-5,-5,-8,-7,-5,3,-5,1,0,-1,3,9,-1,4,0,-1,6,-25,-5,4,-9,-4,-8,-11,-12,0,-10,4,7,5,6,0,-11,-5,7,21,-7,4,-15,-4,-17,-11,7,-7,0,-4,4,0,0,-3,-2,-4,-14,-13,1,-6,0,5,-1,10,5,8,4,-2,-8,5,-9,4,-14,-19,4,3,-4,-12,-8,11,18,6,4,-2,11,-3,-14,1,-30,4,-6,2,8,2,-3,2,2,-2,-9,7,10,4,13,-6,-14,9,-11,-2,-1,3,2,-11,-11,-4,-9,-12,-3,4,-3,7,0,3,-17,-5,-8,-7,1,8,-6,6,9,-1,-9,-3,4,43,3,-7,5,-6,-2,9,-6,17,4,8,-10,11,10,-3,7,172,32,19,12,-14,10,2,-3,2,5,5,2,-5,-9,9,14,871,224,16,-2,2,12,10,1,-7,9,-7,6,5,-2,-2,-1,252,70,16,16,6,-1,6,14,3,4,4,-5,-10,-2,1,6,15,-9,1,1,2,3,-10,11,3,2,6,0,-2,7,2,-12,-13,-11,-5,-13,6,-7,4,3,2,-6,-11,6,-9,11,6,1,-4,-18,-14,7,7,-6,6,-17,2,-8,-8,9,-4,8,14,8,-5,-19,11,11,-6,13,-12,-2,-3,1,-9,7,2,17,3,-1,1,-12,-2,-16,8,-5,-6,-9,2,5,0,0,9,1,-9,-17,-5,-5,-8,-8,2,3,15,-2,10,4,3,4,1,-8,-3,-8,-5,-12,6,0,-1,7,-5,-8,-11,1,-11,1,13,7,17,-1,-3,-14,-6,-8,-3,-2,0,5,-3,-17,-2,-10,-1,4,-2,11,-5,-18,-1,-9,2,-10,-8,3,-4,4,1,-9,-10,-13,2,2,-2,-18,-8,9,-6,-4,-13,2,-8,-17,-17,5,-2,-6,-2,-5,-7,-4,-10,-3,3,4,15,8,-1,2,1,0,-14,-7,4,-17
1532995142.437,21,-8,-10,-10,-8,-7,0,0,0,0,8,1,1,-21,1,-16,3,-2,21,16,18,9,4,-16,-8,-6,-10,-1,1,-1,0,11,6,1,1,4,5,5,10,-1,2,-5,-2,-5,0,-1,9,1,16,-11,8,-1,14,9,10,3,22,-5,2,-1,-16,-7,-1,-6,17,-7,23,14,2,12,10,5,-2,8,-4,1,0,9,4,-8,6,-9,-2,0,19,5,-9,15,-5,8,-9,-10,4,-12,-2,-4,1,-10,-12,-11,8,-7,6,1,-4,-4,12,7,10,-14,2,13,6,9,7,2,-1,-13,2,-2,-5,-2,-4,1,-1,14,4,-10,-9,-9,-4,-8,7,0,11,10,2,-5,-1,-4,-11,-3,-6,1,17,-6,2,2,-11,-17,-7,-10,-2,1,3,2,-2,-1,7,-2,-9,-25,7,3,12,-4,6,-20,-7,-2,-5,-2,5,-6,6,-5,-4,-11,0,-8,-9,-5,-7,4,-6,-9,10,6,-4,-10,-11,-14,10,-12,-14,-5,-26,6,-1,-7,-2,-11,7,9,-7,12,7,-3,-3,-9,-14,14,10,8,11,-8,9,15,11,2,6,7,-4,-5,-17,-19,-6,1,0,13,12,9,-3,-1,-6,0,-3,-3,-3,7,-7,-18,-4,5,-7,8,3,5,3,7,7,11,8,8,0,-9,6,-1,14,-1,-13,-6,0,1,9,-6,-1,2,-2,5,2,-2,22,2,-2,3,-2,-6,9,7,3,1,10,-2,16,0,-19,1,156,22,15,19,14,6,15,9,-16,-8,-8,-9,6,-13,-1,15,870,220,3,-1,3,8,-14,4,0,15,-5,-1,2,-18,3,-4,260,67,24,7,1,-5,6,2,4,7,-6,-6,-11,-9,3,6,23,-4,3,-12,3,-4,-7,8,-5,8,5,-1,3,3,1,-12,-5,-12,-3,5,4,-2,-2,9,-3,0,-6,2,-1,13,-1,-2,-12,-27,-9,-10,-7,-4,3,-5,0,-5,-6,-7,1,7,-16,-4,-23,-23,-10,-3,-14,-2,-12,-11,4,1,5,-5,10,6,2,2,15,-13,-12,-7,-11,-6,0,-6,-2,8,2,-1,2,3,-1,-1,-4,-12,-3,-5,-2,-1,3,-2,3,7,-1,-9,1,-6,8,10,-3,-10,-4,15,3,3,-6,-10,-18,7,-6,-9,1,1,5,2,-6,-18,-10,-4,6,11,-15,-9,4,-26,12,9,-8,3,3,14,-3,-19,-2,-6,-2,1,3,3,9,-2,-9,-1,-2,-2,-3,2,1,-16,-9,-7,-8,6,-16,0,-10,-2,3,10,-12,12,-9,-2,-22,-22,-6,-2,-8,3,3,14,-3,-4,-3,-12,-12,1,-2,4
1532995142.45,17,-14,18,-2,3,5,0,0,0,0,-3,10,3,-7,7,-5,-7,-11,13,10,9,18,6,6,-16,-6,-21,8,10,7,6,11,17,4,19,5,3,-3,19,3,2,14,-3,-6,6,4,-1,-16,9,-8,0,16,12,1,9,-9,9,11,11,-5,18,-5,7,-1,13,-4,12,5,0,4,9,0,-5,2,-2,6,0,17,3,1,-7,-12,9,11,4,7,15,6,4,-5,2,-11,13,3,-9,-2,9,-10,-10,6,9,-9,2,2,3,9,-5,3,6,-2,-15,-13,-13,-22,-4,6,-12,-8,4,-4,1,4,5,0,8,0,-13,-14,0,-19,7,-4,8,9,3,5,-8,-8,-9,4,4,-1,-1,-9,4,-9,-6,-3,-16,-6,1,7,7,-2,-11,1,0,1,0,7,-10,-16,0,-2,-3,1,8,-10,8,7,3,-3,7,-13,14,-3,4,-8,-4,-13,-5,7,-2,-11,7,-12,-3,-7,1,-2,-2,-3,-9,-12,-6,-10,-13,-5,-9,-6,7,5,6,8,2,-4,3,-7,5,-24,-12,9,-11,7,-3,-7,0,9,7,14,-10,9,7,3,-9,-13,-10,-10,5,12,1,10,0,-7,-7,-8,5,-7,-4,6,-11,-12,7,0,6,6,-1,-10,-10,1,0,-2,-14,1,-1,-1,17,-10,7,-3,0,11,2,-1,9,6,-2,-2,0,-2,-2,6,27,14,3,-5,-7,-4,2,8,6,-2,0,-3,15,-1,-2,-9,167,49,14,2,3,5,-5,-3,-13,5,-3,-6,-19,13,10,11,875,223,11,0,13,1,-6,-7,3,6,6,-11,3,-4,-1,2,236,61,11,5,14,0,8,3,-5,1,-1,-1,-3,2,5,-10,13,-4,-7,0,4,-2,-8,3,-8,-4,1,7,-1,5,12,-1,-3,-17,2,-6,8,9,0,-5,3,-3,-19,10,-5,0,1,-3,8,-24,-4,-6,-3,-5,-10,-4,0,-8,2,1,0,-3,-8,13,-16,0,-5,-7,-1,6,-4,8,-2,-11,4,2,9,8,6,1,-1,-30,-7,-6,-2,-7,-10,-2,6,2,-7,-5,-2,2,-13,-2,-5,-23,-4,11,7,-11,17,2,0,-2,18,-10,-6,-7,-4,9,-1,-7,7,10,-4,-4,-4,11,-10,-10,8,-7,-6,-6,-4,12,-5,-26,-2,-20,-4,-7,-7,1,1,0,5,0,3,-6,2,0,5,-19,-11,1,1,-9,-12,-10,-3,-8,8,3,-18,-3,-7,-2,-7,-11,-7,5,-1,2,0,-2,-1,-5,2,-2,-7,-5,-4,-14,-18,-11,-4,-4,2,23,2,3,-3,2,2,1,2,3,-3,-8
