time,value
1532995548.815,355,1021
1532995548.824,351,1020
1532995548.838,373,1030
1532995548.844,378,1064
1532995548.855,374,1066
1532995548.869,398,1090
1532995548.874,393,1085
1532995548.885,388,1092
1532995548.891,390,1099
1532995548.902,382,1100
1532995548.908,392,1104
1532995548.92,396,1093
1532995548.93,384,1111
1532995548.937,391,1097
1532995548.944,400,1115
1532995548.954,401,1098
1532995548.961,410,1119
1532995548.969,396,1114
1532995548.98,416,1098
1532995548.989,397,1115
1532995548.999,396,1117
1532995549.009,391,1106
1532995549.018,424,1127
1532995549.028,399,1120
1532995549.038,387,1105
1532995549.046,401,1116
1532995549.055,404,1116
1532995549.065,401,1119
1532995549.072,392,1116
1532995549.088,406,1115
1532995549.099,399,1120
1532995549.107,399,1126
1532995549.117,403,1130
1532995549.125,392,1116
1532995549.133,400,1118
1532995549.14,394,1109
1532995549.153,416,1122
1532995549.162,406,1124
1532995549.172,395,1131
1532995549.182,416,1119
1532995549.189,405,1117
1532995549.196,407,1125
1532995549.207,408,1117
1532995549.214,393,1114
1532995549.221,405,1120
1532995549.232,409,1121
1532995549.239,404,1122
1532995549.246,408,1111
1532995549.258,403,1121
1532995549.264,405,1120
1532995549.272,393,1132
1532995549.283,406,1112
1532995549.29,398,1122
1532995549.297,395,1119
1532995549.308,406,1109
1532995549.314,415,1121
1532995549.321,407,1119
1532995549.328,417,1117
1532995549.339,407,1119
1532995549.346,408,1117
1532995549.353,411,1123
1532995549.363,396,1132
1532995549.371,402,1123
1532995549.378,397,1121
1532995549.389,399,1132
1532995549.395,402,1123
1532995549.403,411,1129
1532995549.409,410,1116
1532995549.421,400,1112
1532995549.427,409,1112
1532995549.436,412,1109
1532995549.446,401,1122
1532995549.454,411,1132
1532995549.46,402,1102
1532995549.471,421,1124
1532995549.478,402,1120
1532995549.486,394,1127
1532995549.492,398,1110
1532995549.505,415,1121
1532995549.511,401,1116
1532995549.519,402,1117
1532995549.53,396,1114
1532995549.538,401,1116
1532995549.544,402,1117
1532995549.554,398,1125
1532995549.56,423,1138
1532995549.568,409,1127
1532995549.579,409,1115
1532995549.587,401,1125
1532995549.593,412,1115
1532995549.602,411,1108
1532995549.613,408,1105
1532995549.622,399,1123
1532995549.63,398,1119
1532995549.639,410,1128
1532995549.653,419,1119
1532995549.662,423,1111
1532995549.675,412,1115
1532995549.684,396,1108
1532995549.693,391,1118
