time,value
1532995624.781,400,1148
1532995624.789,392,1119
1532995624.796,400,1130
1532995624.804,402,1143
1532995624.811,410,1146
1532995624.821,398,1134
1532995624.827,396,1132
1532995624.835,393,1129
1532995624.843,398,1143
1532995624.854,408,1132
1532995624.861,401,1125
1532995624.869,410,1140
1532995624.876,398,1140
1532995624.886,411,1141
1532995624.893,408,1126
1532995624.901,389,1137
1532995624.907,390,1129
1532995624.918,408,1129
1532995624.924,411,1126
1532995624.933,406,1136
1532995624.939,406,1136
1532995624.947,394,1112
1532995624.954,398,1119
1532995624.961,409,1121
1532995624.968,414,1138
1532995624.98,385,1118
1532995624.988,410,1137
1532995624.995,405,1135
1532995625.006,411,1138
1532995625.017,394,1130
1532995625.03,406,1130
1532995625.043,406,1141
1532995625.06,411,1117
1532995625.068,404,1122
1532995625.077,405,1144
1532995625.085,398,1134
1532995625.091,403,1124
1532995625.101,403,1124
1532995625.108,401,1148
1532995625.121,401,1128
1532995625.128,383,1107
1532995625.135,409,1130
1532995625.142,396,1135
1532995625.149,410,1142
1532995625.164,404,1154
1532995625.17,398,1131
1532995625.179,403,1144
1532995625.189,381,1105
1532995625.197,407,1157
1532995625.206,404,1143
1532995625.214,396,1132
1532995625.221,405,1126
1532995625.231,407,1145
1532995625.239,421,1139
1532995625.248,404,1116
1532995625.254,408,1132
1532995625.262,399,1120
1532995625.27,411,1135
1532995625.284,410,1125
1532995625.29,394,1139
1532995625.297,402,1138
1532995625.303,390,1120
1532995625.31,404,1128
1532995625.317,396,1141
1532995625.328,400,1136
1532995625.335,418,1147
1532995625.343,396,1143
1532995625.351,406,1127
1532995625.363,408,1117
1532995625.369,395,1113
1532995625.376,400,1136
1532995625.384,394,1106
1532995625.39,389,1113
1532995625.402,393,1123
1532995625.408,395,1107
1532995625.416,387,1058
1532995625.424,396,1105
1532995625.435,389,1110
1532995625.441,388,1083
1532995625.449,395,1093
1532995625.455,401,1101
1532995625.467,391,1095
1532995625.473,380,1101
1532995625.481,364,1086
1532995625.488,391,1095
1532995625.494,393,1088
1532995625.504,386,1087
1532995625.511,373,1080
1532995625.518,377,1066
1532995625.525,385,1100
1532995625.537,394,1080
1532995625.543,379,1056
1532995625.551,364,1068
1532995625.558,384,1052
1532995625.568,370,1062
1532995625.574,381,1067
1532995625.583,385,1050
1532995625.596,365,1043
1532995625.604,387,1076
1532995625.616,380,1054
1532995625.625,383,1051
1532995625.631,369,1052
1532995625.637,377,1049
1532995625.646,369,1055
1532995625.658,377,1057
1532995625.665,361,1045
1532995625.672,376,1048
1532995625.682,358,1062
1532995625.689,375,1050
1532995625.7,359,1040
1532995625.707,367,1036
1532995625.715,368,1040
1532995625.724,360,1026
1532995625.736,345,1005
1532995625.744,360,1032
1532995625.751,360,1020
1532995625.759,353,1016
1532995625.769,367,1012
1532995625.776,361,1001
1532995625.783,357,1005
1532995625.789,343,997
1532995625.8,340,1000
1532995625.806,351,1014
1532995625.812,347,993
1532995625.819,360,1000
1532995625.83,350,993
1532995625.836,348,982
1532995625.843,343,998
1532995625.849,359,978
1532995625.855,349,995
1532995625.865,344,998
1532995625.871,344,998
1532995625.879,338,987
1532995625.885,341,1002
1532995625.896,348,994
1532995625.902,352,998
1532995625.91,351,999
1532995625.917,345,1002
1532995625.924,351,997
1532995625.931,348,1014
1532995625.937,362,1013
1532995625.944,362,1010
1532995625.955,354,1008
1532995625.96,348,988
1532995625.967,367,1021
1532995625.977,361,1033
1532995625.985,351,1011
1532995625.991,352,1000
1532995625.998,363,1029
1532995626.004,366,1020
1532995626.015,366,1023
1532995626.021,369,1003
1532995626.029,342,1011
1532995626.035,356,1016
1532995626.043,346,1009
1532995626.053,350,987
1532995626.061,346,1001
1532995626.067,355,1001
1532995626.073,355,1006
1532995626.085,343,1003
1532995626.093,339,967
1532995626.1,349,998
1532995626.107,365,999
1532995626.117,351,991
1532995626.124,357,994
1532995626.137,344,978
1532995626.151,364,1015
1532995626.157,343,1000
1532995626.164,351,997
1532995626.173,353,987
1532995626.182,352,992
1532995626.188,330,973
1532995626.195,362,978
1532995626.201,346,980
1532995626.212,343,995
1532995626.218,349,977
1532995626.226,344,981
1532995626.232,340,974
1532995626.24,344,998
1532995626.255,348,997
1532995626.261,354,994
1532995626.269,350,993
1532995626.283,347,981
1532995626.289,358,983
1532995626.3,343,1000
1532995626.309,345,991
1532995626.316,350,998
1532995626.326,337,995
1532995626.333,359,1007
1532995626.339,330,985
1532995626.347,352,998
1532995626.36,350,1022
1532995626.367,365,1007
1532995626.375,343,1009
1532995626.381,365,1025
1532995626.393,364,1024
1532995626.4,357,1008
1532995626.408,357,1011
1532995626.416,356,1001
1532995626.424,359,996
1532995626.431,370,1018
1532995626.439,341,987
1532995626.448,361,1006
1532995626.454,360,991
1532995626.46,341,993
1532995626.469,340,1003
1532995626.475,326,960
1532995626.482,324,935
1532995626.49,253,738
1532995626.5,238,715
1532995626.507,227,695
1532995626.516,218,663
1532995626.525,197,642
1532995626.542,195,637
1532995626.555,192,629
1532995626.562,182,598
1532995626.571,188,592
1532995626.581,200,601
1532995626.589,189,596
1532995626.599,193,591
1532995626.611,187,574
1532995626.624,177,555
1532995626.631,172,583
1532995626.639,186,593
1532995626.647,177,549
1532995626.659,186,578
