time,value
1533062898.565,320,757,681
1533062898.575,349,845,764
1533062898.602,375,883,801
1533062898.617,385,896,835
1533062898.631,396,904,842
1533062898.641,393,918,851
1533062898.655,400,931,855
1533062898.664,404,938,859
1533062898.673,408,945,875
1533062898.681,411,939,881
1533062898.692,424,949,879
1533062898.7,412,949,870
1533062898.709,422,956,891
1533062898.72,424,970,890
1533062898.731,417,960,889
1533062898.738,423,966,895
1533062898.747,434,962,897
1533062898.759,419,971,897
1533062898.766,420,963,904
1533062898.774,418,961,890
1533062898.782,425,980,903
1533062898.792,413,968,897
1533062898.798,421,970,905
1533062898.807,431,989,912
1533062898.816,428,983,900
1533062898.825,412,985,908
1533062898.832,418,979,911
1533062898.841,417,972,904
1533062898.849,428,977,915
1533062898.859,412,973,905
1533062898.866,403,985,899
1533062898.874,437,965,903
1533062898.886,425,965,909
1533062898.892,425,974,909
1533062898.9,432,978,904
1533062898.908,420,978,910
1533062898.915,426,963,907
1533062898.925,436,991,899
1533062898.932,429,972,904
1533062898.94,404,977,912
1533062898.946,423,999,919
1533062898.957,426,984,910
1533062898.964,435,984,916
1533062898.972,429,990,919
1533062898.98,426,978,910
1533062898.99,437,983,912
1533062898.997,417,972,913
1533062899.003,440,983,912
1533062899.01,428,995,912
1533062899.022,435,987,913
1533062899.028,418,979,917
1533062899.036,442,984,913
1533062899.045,425,992,918
1533062899.056,429,987,910
1533062899.063,429,1005,916
1533062899.071,420,999,913
1533062899.081,432,1002,913
1533062899.09,438,999,916
1533062899.097,426,984,919
1533062899.105,443,988,931
1533062899.114,428,995,915
1533062899.123,421,988,920
1533062899.13,428,986,918
1533062899.138,426,987,913
1533062899.147,422,998,915
1533062899.155,422,995,918
1533062899.162,422,998,912
1533062899.171,429,1011,907
1533062899.18,434,992,915
1533062899.188,425,977,912
1533062899.196,443,997,911
1533062899.205,428,980,915
1533062899.214,424,997,914
1533062899.222,423,999,925
1533062899.229,432,1005,916
1533062899.239,426,996,919
1533062899.25,421,1009,905
1533062899.257,444,989,921
1533062899.264,431,989,929
1533062899.274,451,999,925
1533062899.284,432,996,913
1533062899.291,436,1003,926
1533062899.299,447,995,918
1533062899.31,429,990,922
1533062899.319,441,996,922
1533062899.325,428,995,933
1533062899.331,439,997,923
1533062899.343,429,996,916
1533062899.349,441,986,929
1533062899.357,447,1004,927
1533062899.363,427,1000,931
1533062899.376,423,1005,919
1533062899.382,435,993,913
1533062899.39,442,993,913
1533062899.398,430,970,914
1533062899.407,437,1001,921
1533062899.414,445,1005,919
1533062899.422,434,986,915
1533062899.43,442,993,919
1533062899.44,436,988,917
1533062899.446,441,993,913
1533062899.453,428,998,918
1533062899.46,430,1000,926
1533062899.47,436,994,917
1533062899.476,446,979,923
1533062899.483,433,991,914
1533062899.49,426,996,916
1533062899.502,442,999,910
1533062899.508,430,1000,920
1533062899.514,436,994,917
1533062899.527,433,1000,917
1533062899.533,439,1000,914
1533062899.54,413,989,915
1533062899.546,425,980,921
1533062899.555,427,970,923
1533062899.564,438,993,925
1533062899.571,432,990,936
1533062899.578,433,1003,914
1533062899.587,432,993,922
1533062899.596,432,987,904
1533062899.602,434,980,915
1533062899.609,436,1018,908
1533062899.621,434,989,918
1533062899.627,430,994,920
1533062899.635,444,989,918
1533062899.642,435,999,916
1533062899.653,431,995,909
1533062899.66,443,994,920
1533062899.668,421,988,917
1533062899.674,425,995,915
1533062899.687,438,996,916
1533062899.695,439,991,917
1533062899.702,421,997,923
1533062899.712,432,990,916
1533062899.721,429,984,933
1533062899.727,428,992,921
1533062899.736,441,992,918
1533062899.749,435,987,919
1533062899.76,429,1002,919
1533062899.766,438,987,919
1533062899.777,420,993,928
1533062899.785,421,997,911
1533062899.792,427,1003,920
1533062899.8,446,997,926
1533062899.806,432,996,925
1533062899.82,424,994,920
1533062899.827,434,998,918
1533062899.835,437,991,911
1533062899.847,427,997,923
1533062899.853,424,1000,920
1533062899.86,437,995,918
1533062899.869,432,987,910
1533062899.877,445,1002,922
1533062899.887,432,996,907
1533062899.894,423,999,910
1533062899.903,439,1000,917
1533062899.914,432,996,922
1533062899.921,446,985,917
1533062899.928,434,986,912
1533062899.934,436,997,920
1533062899.948,438,981,922
1533062899.955,432,990,925
1533062899.963,446,985,923
1533062899.973,423,996,919
1533062899.979,442,999,916
1533062899.986,448,990,916
1533062899.993,440,986,924
1533062900.004,438,993,928
1533062900.011,426,996,922
1533062900.018,437,995,921
1533062900.024,429,987,916
1533062900.035,435,999,910
1533062900.041,436,982,914
1533062900.049,427,991,911
1533062900.055,427,991,926
1533062900.067,430,994,925
1533062900.073,433,991,908
1533062900.081,435,990,933
1533062900.087,438,1005,922
1533062900.096,437,1003,908
1533062900.103,435,984,919
1533062900.111,434,998,927
1533062900.12,427,997,917
1533062900.129,434,989,930
1533062900.136,433,976,911
1533062900.144,442,1002,928
1533062900.158,444,1004,924
1533062900.165,431,983,915
1533062900.172,430,1000,917
1533062900.179,445,990,925
1533062900.185,449,1030,943
1533062900.193,454,1035,954
1533062900.201,450,1037,974
1533062900.207,451,1047,963
1533062900.216,458,1054,961
1533062900.226,460,1053,963
1533062900.233,466,1041,974
1533062900.239,451,1053,969
1533062900.25,450,1040,965
1533062900.257,457,1044,963
1533062900.265,457,1062,966
1533062900.272,459,1046,976
1533062900.282,455,1042,967
1533062900.291,460,1047,977
1533062900.299,467,1072,958
1533062900.307,468,1061,953
1533062900.315,473,1051,970
1533062900.325,468,1055,959
1533062900.333,457,1056,972
1533062900.339,468,1058,976
1533062900.348,453,1058,965
1533062900.357,472,1068,969
1533062900.364,458,1060,958
1533062900.371,456,1061,971
1533062900.382,454,1056,963
1533062900.388,465,1049,971
1533062900.394,459,1046,962
1533062900.401,456,1049,962
1533062900.41,457,1062,975
1533062900.417,467,1057,978
1533062900.423,460,1065,975
1533062900.43,459,1052,971
1533062900.436,443,1054,958
1533062900.446,454,1047,969
1533062900.452,462,1046,971
1533062900.458,453,1052,973
1533062900.465,472,1041,960
1533062900.476,461,1054,964
1533062900.483,465,1040,965
1533062900.489,463,1044,969
1533062900.497,462,1052,956
1533062900.505,468,1058,959
1533062900.512,467,1066,975
1533062900.518,464,1057,970
1533062900.524,457,1053,972
1533062900.534,462,1052,974
1533062900.54,461,1060,975
1533062900.548,467,1054,973
1533062900.555,444,1061,971
1533062900.564,462,1067,959
1533062900.57,468,1061,982
1533062900.576,469,1047,983
1533062900.582,459,1061,977
1533062900.593,461,1051,973
1533062900.6,467,1051,973
1533062900.606,464,1078,964
1533062900.614,464,1054,978
1533062900.624,467,1042,970
1533062900.631,467,1042,964
1533062900.637,467,1060,961
1533062900.644,444,1055,965
1533062900.653,467,1054,964
1533062900.659,465,1037,968
1533062900.665,467,1066,967
1533062900.673,450,1049,968
1533062900.682,467,1057,978
1533062900.689,458,1051,978
1533062900.698,466,1059,975
1533062900.705,465,1061,971
1533062900.718,461,1036,981
1533062900.724,460,1053,960
1533062900.732,455,1054,964
1533062900.742,463,1050,972
1533062900.749,457,1050,966
1533062900.756,463,1044,969
1533062900.765,461,1057,964
1533062900.776,469,1044,974
1533062900.784,466,1056,969
1533062900.792,460,1053,980
1533062900.8,457,1050,969
1533062900.809,470,1054,970
1533062900.816,452,1048,970
1533062900.822,463,1047,972
1533062900.832,458,1048,967
1533062900.84,458,1033,961
1533062900.85,466,1053,966
1533062900.856,468,1049,973
1533062900.864,455,1051,970
1533062900.871,466,1050,975
1533062900.883,463,1044,966
1533062900.889,454,1059,948
1533062900.898,471,1052,965
1533062900.905,453,1061,965
1533062900.914,461,1042,952
1533062900.921,466,1050,966
1533062900.931,470,1054,961
1533062900.938,463,1056,975
1533062900.948,470,1045,970
1533062900.954,450,1061,965
1533062900.964,467,1063,958
1533062900.971,438,1038,951
1533062900.982,459,1043,976
1533062900.988,477,1043,988
1533062900.997,471,1049,965
1533062901.004,465,1046,965
1533062901.013,479,1054,955
1533062901.02,459,1049,974
1533062901.03,466,1062,960
1533062901.038,452,1057,970
1533062901.047,469,1065,960
1533062901.053,464,1072,961
1533062901.064,452,1057,970
1533062901.07,452,1054,955
1533062901.08,459,1052,968
1533062901.087,456,1052,973
1533062901.096,470,1054,973
1533062901.106,453,1052,965
1533062901.113,456,1049,965
1533062901.12,467,1045,970
1533062901.13,455,1045,973
1533062901.137,458,1051,961
1533062901.146,464,1066,981
1533062901.153,468,1067,971
1533062901.163,467,1054,967
1533062901.17,455,1054,958
1533062901.18,462,1052,974
1533062901.187,466,1053,980
1533062901.197,471,1049,974
1533062901.203,466,1059,975
1533062901.214,470,1057,975
1533062901.22,456,1049,968
1533062901.232,476,1048,973
1533062901.239,464,1045,967
1533062901.248,475,1053,972
1533062901.255,463,1041,960
1533062901.265,457,1041,975
1533062901.272,460,1050,960
1533062901.282,460,1053,954
1533062901.289,456,1043,968
1533062901.298,465,1052,968
1533062901.304,464,1060,975
1533062901.315,464,1045,955
1533062901.321,459,1064,959
1533062901.331,456,1046,953
1533062901.339,449,1048,961
1533062901.351,457,1035,951
1533062901.357,445,1047,966
1533062901.365,470,1042,961
1533062901.374,458,1048,952
1533062901.386,448,1041,960
1533062901.395,454,1029,957
1533062901.401,448,1026,945
1533062901.411,457,1047,942
1533062901.426,467,1042,940
1533062901.432,452,1027,952
1533062901.44,458,1048,967
1533062901.448,453,1037,962
1533062901.457,452,1036,946
1533062901.464,450,1025,941
1533062901.472,453,1022,941
1533062901.479,455,1039,949
1533062901.491,454,1041,957
1533062901.498,449,1033,926
1533062901.504,456,1019,941
1533062901.514,452,1027,949
1533062901.523,461,1027,946
1533062901.53,450,1040,950
1533062901.537,442,1020,927
1533062901.546,454,1011,942
1533062901.556,444,1031,950
1533062901.565,452,1018,952
1533062901.572,452,1027,937
1533062901.578,464,1024,934
1533062901.593,445,1011,936
1533062901.6,465,1034,947
1533062901.608,456,1013,935
1533062901.619,437,1019,929
1533062901.627,438,1005,942
1533062901.633,440,1015,934
1533062901.642,453,1022,930
1533062901.651,439,1011,925
1533062901.662,440,1010,935
1533062901.669,452,1000,929
1533062901.677,428,1004,929
1533062901.685,432,1005,925
1533062901.694,433,1012,923
1533062901.703,450,1004,924
1533062901.71,432,1002,928
1533062901.717,455,1012,932
