time,value
1533063078.727,457,1011,924
1533063078.734,457,1002,918
1533063078.743,464,991,908
1533063078.753,452,994,908
1533063078.76,452,964,893
1533063078.768,419,944,859
1533063078.777,314,739,669
1533063078.788,329,753,677
1533063078.795,317,742,669
1533063078.801,312,734,667
1533063078.81,327,740,676
1533063078.821,326,759,685
1533063078.828,344,768,697
1533063078.834,387,871,792
1533063078.843,419,944,850
1533063078.853,441,971,873
1533063078.86,450,983,885
1533063078.866,441,989,900
1533063078.876,447,989,903
1533063078.886,453,977,906
1533063078.893,448,975,898
1533063078.9,456,995,920
1533063078.909,458,997,902
1533063078.917,445,996,901
1533063078.926,461,1000,916
1533063078.933,459,986,900
1533063078.942,458,991,908
1533063078.952,454,978,901
1533063078.958,443,958,890
1533063078.967,363,835,742
1533063078.976,306,722,646
1533063078.986,318,737,664
1533063078.993,307,723,653
1533063078.999,326,732,656
1533063079.009,312,746,661
1533063079.019,334,761,690
1533063079.026,383,867,779
1533063079.032,415,934,858
1533063079.042,431,967,866
1533063079.05,452,973,887
1533063079.058,458,991,905
1533063079.066,465,1004,909
1533063079.075,476,991,902
1533063079.083,453,1004,915
1533063079.092,455,1000,931
1533063079.099,461,1000,922
1533063079.109,454,999,933
1533063079.117,465,1016,920
1533063079.125,468,1013,923
1533063079.132,462,1010,932
1533063079.142,466,1014,918
1533063079.15,474,1001,944
1533063079.158,475,1023,927
1533063079.165,473,1027,931
1533063079.176,468,1004,941
1533063079.185,466,1020,933
1533063079.192,473,1024,934
1533063079.199,455,1000,928
1533063079.209,457,1014,936
1533063079.217,460,1017,933
1533063079.225,473,1018,943
1533063079.232,472,1017,939
1533063079.241,472,1023,942
1533063079.252,470,1027,937
1533063079.259,466,1020,936
1533063079.265,473,1024,940
1533063079.275,469,1020,945
1533063079.287,467,1018,955
1533063079.294,478,1029,945
1533063079.301,471,1019,941
1533063079.308,477,1025,926
1533063079.319,469,1023,933
1533063079.325,468,1022,935
1533063079.332,477,1037,935
1533063079.341,478,1023,936
1533063079.349,463,1029,945
1533063079.363,470,1030,931
1533063079.368,469,1035,942
1533063079.374,470,1033,925
1533063079.382,469,1023,939
1533063079.39,470,1021,940
1533063079.403,466,1032,936
1533063079.409,478,1023,939
1533063079.415,460,1023,942
1533063079.424,481,1017,939
1533063079.43,457,1029,927
1533063079.443,472,1020,942
1533063079.448,465,1025,941
1533063079.456,472,1035,927
1533063079.463,474,1037,938
1533063079.475,480,1037,938
1533063079.481,472,1020,948
1533063079.49,474,1043,923
1533063079.497,468,1019,935
1533063079.508,475,1035,933
1533063079.514,472,1041,933
1533063079.523,482,1021,934
1533063079.53,472,1032,936
1533063079.541,480,1028,944
1533063079.547,473,1024,931
1533063079.556,475,1029,945
1533063079.563,481,1035,933
1533063079.577,473,1048,934
1533063079.583,465,1025,926
1533063079.589,473,1030,937
1533063079.597,474,1010,935
1533063079.608,475,1032,915
1533063079.614,453,1013,926
1533063079.623,460,1020,918
1533063079.63,452,1015,919
1533063079.642,466,1008,924
1533063079.647,456,1016,915
1533063079.656,463,1011,927
1533063079.662,461,1012,931
1533063079.673,467,1015,919
1533063079.68,472,1020,939
1533063079.689,469,1014,933
1533063079.697,471,1007,917
1533063079.709,460,1011,921
1533063079.714,468,1016,926
1533063079.723,472,1014,930
1533063079.729,476,1027,925
1533063079.74,468,1010,920
1533063079.746,463,1032,930
1533063079.755,473,1033,928
1533063079.762,473,1033,917
1533063079.774,472,1017,936
1533063079.779,471,1019,938
1533063079.789,484,1017,933
1533063079.795,465,1025,929
1533063079.806,459,1022,932
1533063079.813,462,1019,926
1533063079.822,466,1041,924
1533063079.829,466,1038,927
1533063079.841,475,1017,930
1533063079.846,464,1018,928
1533063079.855,459,1031,929
1533063079.862,468,1031,923
1533063079.872,463,1029,930
1533063079.88,465,1010,938
1533063079.887,460,1038,921
1533063079.896,473,1030,946
1533063079.905,478,1029,942
1533063079.912,470,1024,931
1533063079.922,474,1031,941
1533063079.929,464,1018,928
1533063079.938,469,1029,936
1533063079.946,461,1024,928
1533063079.956,469,1038,927
1533063079.964,482,1033,937
1533063079.973,476,1036,934
1533063079.979,472,1035,933
1533063079.989,462,1022,929
1533063080.0,465,1031,941
1533063080.008,459,1031,932
1533063080.014,471,1037,929
1533063080.028,459,1019,923
1533063080.036,472,1026,939
1533063080.05,471,1028,923
1533063080.058,476,1042,940
1533063080.065,463,1032,918
1533063080.074,466,1026,924
1533063080.083,462,1031,938
1533063080.09,459,1025,929
1533063080.105,471,1031,941
1533063080.111,469,1023,945
1533063080.119,478,1032,927
1533063080.126,476,1030,940
1533063080.134,461,1027,919
1533063080.141,476,1045,934
1533063080.154,465,1031,938
1533063080.16,468,1013,929
1533063080.167,464,1024,943
1533063080.174,452,1021,931
1533063080.183,455,1033,937
1533063080.196,454,1044,930
1533063080.205,465,1031,923
1533063080.213,461,1033,928
1533063080.223,465,1019,935
1533063080.229,464,1021,931
1533063080.242,466,1032,927
1533063080.25,462,1025,929
1533063080.256,474,1028,920
1533063080.263,463,1026,930
1533063080.27,461,1021,937
1533063080.278,463,1035,936
1533063080.287,466,1023,921
1533063080.299,464,1018,931
1533063080.305,462,1016,923
1533063080.311,465,1016,926
1533063080.32,471,1013,929
1533063080.328,466,1008,924
1533063080.337,456,1013,917
1533063080.348,464,1033,922
1533063080.356,458,1000,922
1533063080.362,460,1020,927
1533063080.371,458,1012,911
1533063080.379,467,1003,928
1533063080.388,462,992,909
1533063080.4,474,1004,909
1533063080.406,464,1006,919
1533063080.412,454,999,912
1533063080.422,460,990,924
1533063080.429,469,993,921
1533063080.438,453,986,914
1533063080.452,466,984,915
1533063080.463,461,1000,911
1533063080.47,455,994,919
1533063080.478,467,991,916
1533063080.486,469,990,918
1533063080.494,463,987,921
1533063080.509,454,981,904
1533063080.515,462,1004,909
1533063080.522,467,1000,911
1533063080.528,461,997,914
1533063080.538,461,988,899
1533063080.546,456,971,894
1533063080.558,466,972,898
1533063080.57,467,967,905
1533063080.576,465,965,894
1533063080.586,458,958,902
1533063080.592,455,958,890
1533063080.606,459,956,897
1533063080.612,462,962,912
1533063080.619,460,972,907
1533063080.625,469,975,904
1533063080.633,465,965,903
1533063080.641,448,957,895
1533063080.654,453,971,900
1533063080.661,457,960,889
1533063080.667,457,975,892
1533063080.674,464,976,905
1533063080.682,462,974,897
1533063080.693,455,967,899
1533063080.701,456,965,891
1533063080.706,461,967,896
1533063080.712,471,974,900
1533063080.72,458,976,890
1533063080.726,462,956,909
1533063080.739,458,967,890
1533063080.745,457,972,895
1533063080.752,452,964,896
1533063080.758,451,975,895
1533063080.766,458,964,893
1533063080.772,459,953,900
1533063080.784,450,980,894
1533063080.79,459,977,900
1533063080.795,461,970,884
1533063080.804,477,974,906
1533063080.81,462,977,909
1533063080.822,449,973,899
1533063080.828,455,976,911
1533063080.836,467,973,902
1533063080.846,458,970,902
1533063080.852,463,978,910
1533063080.861,466,963,910
1533063080.874,462,983,903
1533063080.881,472,975,892
1533063080.89,471,995,920
1533063080.899,461,973,922
1533063080.907,477,998,903
1533063080.915,462,992,900
1533063080.932,478,990,910
1533063080.939,461,1006,928
1533063080.948,478,1002,913
