time,value
1533062230.487,649,665
1533062230.495,660,670
1533062230.506,660,673
1533062230.513,653,669
1533062230.52,665,678
1533062230.528,657,673
1533062230.54,662,678
1533062230.548,662,675
1533062230.555,658,686
1533062230.564,676,680
1533062230.574,670,686
1533062230.582,673,683
1533062230.589,669,688
1533062230.599,680,684
1533062230.607,682,683
1533062230.614,677,696
1533062230.626,689,699
1533062230.633,691,710
1533062230.641,703,701
1533062230.65,804,827
1533062230.657,838,851
1533062230.664,846,853
1533062230.675,845,861
1533062230.683,841,851
1533062230.691,830,826
1533062230.702,812,826
1533062230.711,854,888
1533062230.719,843,880
1533062230.729,856,890
1533062230.736,858,906
1533062230.744,872,905
1533062230.754,871,907
1533062230.762,868,919
1533062230.769,884,929
1533062230.779,865,925
1533062230.796,878,917
1533062230.803,878,920
1533062230.811,878,917
1533062230.819,871,934
1533062230.831,875,923
1533062230.84,871,913
1533062230.847,862,931
1533062230.854,870,918
1533062230.864,863,935
1533062230.871,872,932
1533062230.878,878,929
1533062230.888,879,927
1533062230.895,898,945
1533062230.901,900,947
1533062230.909,914,955
1533062230.915,914,961
1533062230.926,918,971
1533062230.932,920,941
1533062230.94,921,953
1533062230.951,927,956
1533062230.958,917,952
1533062230.965,919,951
1533062230.972,905,952
1533062230.982,913,945
1533062230.99,914,946
1533062230.996,900,959
1533062231.003,915,956
1533062231.014,916,954
1533062231.021,915,953
1533062231.028,912,950
1533062231.038,912,959
1533062231.046,907,942
1533062231.053,902,955
1533062231.061,930,950
1533062231.07,914,958
1533062231.078,909,959
1533062231.085,905,941
1533062231.098,912,942
1533062231.104,902,949
1533062231.112,907,945
1533062231.119,908,964
1533062231.131,912,936
1533062231.138,913,931
1533062231.146,900,939
1533062231.156,905,941
1533062231.163,916,954
1533062231.17,907,951
1533062231.178,911,946
1533062231.189,914,949
1533062231.196,908,943
1533062231.204,893,911
1533062231.215,878,940
1533062231.223,888,930
1533062231.23,887,938
1533062231.237,886,922
1533062231.248,875,929
1533062231.255,844,919
1533062231.262,841,922
1533062231.269,858,921
1533062231.279,845,920
1533062231.286,852,900
1533062231.295,837,909
1533062231.305,840,921
1533062231.313,831,903
1533062231.32,820,895
1533062231.328,830,908
1533062231.335,822,912
1533062231.345,823,913
1533062231.352,834,909
1533062231.36,825,909
1533062231.367,831,903
1533062231.377,824,902
1533062231.384,832,904
1533062231.392,825,915
1533062231.401,812,905
1533062231.411,833,908
1533062231.418,817,916
1533062231.426,831,897
1533062231.437,808,895
1533062231.444,809,908
1533062231.452,813,889
1533062231.46,817,901
1533062231.47,812,911
1533062231.478,835,907
1533062231.485,825,903
1533062231.497,813,906
1533062231.503,824,896
1533062231.511,819,912
1533062231.518,821,905
1533062231.529,827,899
1533062231.536,825,900
1533062231.544,814,904
1533062231.551,813,906
1533062231.561,819,897
1533062231.568,817,913
1533062231.576,815,905
1533062231.586,825,918
1533062231.595,817,895
1533062231.602,821,902
1533062231.61,832,893
1533062231.619,823,898
1533062231.627,823,913
1533062231.634,826,907
1533062231.647,835,913
1533062231.653,846,912
1533062231.66,832,913
1533062231.667,830,926
1533062231.678,830,917
1533062231.685,843,900
1533062231.693,850,925
1533062231.703,829,910
1533062231.71,835,922
1533062231.718,834,912
1533062231.726,840,894
1533062231.735,840,912
1533062231.743,845,920
1533062231.75,856,913
1533062231.762,854,923
1533062231.769,857,905
1533062231.777,848,914
1533062231.784,872,911
1533062231.795,847,898
1533062231.802,859,916
1533062231.812,855,918
1533062231.819,854,917
1533062231.826,849,918
1533062231.836,851,923
1533062231.844,860,920
1533062231.851,848,917
1533062231.858,855,918
1533062231.866,849,921
1533062231.877,861,915
1533062231.884,866,905
1533062231.89,862,916
1533062231.897,856,907
1533062231.904,855,900
1533062231.916,860,914
1533062231.924,846,915
1533062231.931,840,903
1533062231.938,861,915
1533062231.948,840,903
1533062231.956,844,907
1533062231.963,849,900
1533062231.97,840,900
1533062231.979,849,912
1533062231.987,847,901
1533062231.994,844,904
1533062232.005,844,901
1533062232.012,855,909
1533062232.02,845,920
1533062232.027,844,907
1533062232.034,850,907
1533062232.044,846,906
1533062232.051,848,914
1533062232.058,852,912
1533062232.065,854,923
1533062232.075,846,927
1533062232.081,845,911
1533062232.089,860,914
1533062232.096,851,905
1533062232.106,855,900
1533062232.112,848,917
1533062232.12,851,908
1533062232.127,851,917
1533062232.138,848,902
1533062232.144,851,894
1533062232.151,846,906
1533062232.158,852,912
1533062232.168,859,901
1533062232.175,842,914
1533062232.182,855,915
1533062232.193,849,906
1533062232.2,854,914
1533062232.207,853,910
1533062232.214,855,909
1533062232.224,867,921
1533062232.231,863,920
1533062232.239,861,912
1533062232.245,850,904
1533062232.256,853,916
1533062232.263,863,902
1533062232.271,859,901
1533062232.278,848,902
1533062232.288,867,915
1533062232.295,864,906
1533062232.303,858,906
1533062232.313,855,900
1533062232.32,858,915
1533062232.326,856,901
1533062232.333,862,892
1533062232.344,859,907
1533062232.35,858,909
1533062232.357,852,903
1533062232.364,867,915
1533062232.376,851,905
1533062232.382,853,904
1533062232.389,852,906
1533062232.396,841,895
1533062232.411,863,893
1533062232.418,853,893
1533062232.425,853,890
1533062232.433,864,900
1533062232.444,854,891
1533062232.453,855,889
1533062232.459,850,896
1533062232.47,849,900
1533062232.476,854,908
1533062232.482,849,909
1533062232.489,855,895
1533062232.5,846,903
1533062232.507,848,894
1533062232.514,839,902
1533062232.523,849,903
1533062232.531,837,903
1533062232.54,856,901
1533062232.545,861,895
1533062232.557,845,905
1533062232.563,863,899
1533062232.572,845,902
1533062232.58,861,897
1533062232.591,852,909
1533062232.598,861,895
1533062232.605,861,895
1533062232.612,848,888
1533062232.622,854,891
1533062232.628,845,896
1533062232.636,851,894
1533062232.642,854,911
1533062232.653,854,891
1533062232.66,856,901
1533062232.668,851,894
1533062232.674,860,905
1533062232.687,851,908
1533062232.693,855,889
1533062232.701,857,899
1533062232.711,863,899
1533062232.718,845,891
1533062232.725,854,888
1533062232.733,853,893
1533062232.739,857,905
1533062232.748,861,900
1533062232.756,860,896
1533062232.763,857,899
1533062232.771,857,891
1533062232.781,850,887
1533062232.788,842,893
1533062232.796,843,883
1533062232.806,848,894
1533062232.812,850,896
1533062232.821,844,893
1533062232.827,842,876
1533062232.838,853,893
1533062232.844,848,888
1533062232.853,854,894
1533062232.859,858,892
1533062232.871,846,892
1533062232.878,831,906
1533062232.886,850,890
1533062232.892,846,883
1533062232.905,846,895
1533062232.913,844,884
1533062232.921,844,898
1533062232.928,838,892
1533062232.939,853,884
1533062232.946,842,891
1533062232.954,838,901
1533062232.961,831,889
1533062232.972,841,884
1533062232.978,845,894
1533062232.987,839,888
1533062232.994,850,875
1533062233.006,843,889
1533062233.013,838,878
1533062233.021,841,887
1533062233.029,826,895
1533062233.039,843,889
1533062233.046,828,889
1533062233.054,849,886
1533062233.061,830,891
1533062233.073,843,886
1533062233.081,833,876
1533062233.088,845,876
1533062233.095,832,884
1533062233.105,840,895
1533062233.112,828,883
1533062233.12,824,891
1533062233.127,835,872
1533062233.139,827,867
1533062233.146,841,872
1533062233.153,839,888
1533062233.165,844,878
1533062233.171,830,867
1533062233.178,831,880
1533062233.187,832,875
1533062233.194,836,879
1533062233.205,824,873
1533062233.212,842,885
1533062233.22,834,886
1533062233.228,822,880
1533062233.237,831,883
1533062233.244,840,886
1533062233.252,835,875
1533062233.259,821,879
1533062233.269,826,878
1533062233.276,842,870
1533062233.284,835,875
1533062233.291,845,879
1533062233.301,843,883
1533062233.307,821,879
1533062233.315,828,877
1533062233.323,826,878
1533062233.334,825,874
1533062233.34,824,870
1533062233.35,830,882
1533062233.357,831,871
1533062233.368,826,878
1533062233.374,831,874
1533062233.384,829,866
1533062233.392,839,873
1533062233.404,827,870
1533062233.411,834,865
1533062233.418,828,865
1533062233.426,833,867
1533062233.436,832,866
1533062233.443,831,853
1533062233.451,817,866
1533062233.458,816,850
1533062233.467,826,866
1533062233.474,816,847
1533062233.482,809,867
1533062233.488,805,866
1533062233.499,812,858
1533062233.505,816,871
1533062233.513,830,858
1533062233.523,819,865
1533062233.529,831,859
1533062233.536,828,862
1533062233.543,815,870
1533062233.554,823,851
1533062233.562,820,854
1533062233.569,810,871
1533062233.575,835,866
1533062233.585,808,843
1533062233.592,808,851
1533062233.6,812,864
1533062233.607,808,846
1533062233.617,805,843
1533062233.623,813,856
1533062233.63,810,845
1533062233.638,818,847
1533062233.649,813,842
1533062233.658,828,845
1533062233.666,812,852
1533062233.672,812,844
1533062233.688,808,848
1533062233.695,801,850
1533062233.702,795,836
1533062233.709,780,827
1533062233.718,769,786
1533062233.731,714,735
1533062233.741,708,738
1533062233.751,702,717
1533062233.757,679,721
1533062233.769,689,722
1533062233.775,685,718
1533062233.784,685,712
