time,2,4,12,14
1533663038.328,437,579,723,702
1533663038.34,464,600,743,696
1533663038.358,481,626,759,727
1533663038.367,463,629,760,733
1533663038.387,464,633,757,740
1533663038.432,476,627,763,734
1533663038.49,505,638,783,742
1533663038.499,465,622,776,738
1533663038.514,473,639,772,737
1533663038.53,498,619,764,747
1533663038.548,479,633,775,746
1533663038.558,469,623,768,733
1533663038.578,491,636,775,746
1533663038.59,482,633,749,734
1533663038.597,477,625,776,735
1533663038.608,492,631,776,747
1533663038.624,491,627,780,740
1533663038.639,493,635,765,739
1533663038.65,474,643,770,747
1533663038.691,487,629,774,722
1533663038.708,481,626,754,745
1533663038.734,471,634,770,741
1533663038.756,499,647,774,748
1533663038.764,472,635,771,745
1533663038.773,478,638,774,748
1533663038.78,486,637,770,741
1533663038.79,484,620,774,739
1533663038.805,490,635,771,745
1533663038.814,477,619,787,744
1533663038.831,462,634,767,747
1533663038.849,466,623,771,733
1533663038.867,481,620,785,748
1533663038.88,471,637,761,738
1533663038.888,487,632,771,736
1533663038.898,479,636,781,752
1533663038.931,472,635,768,739
1533663038.949,479,618,769,731
1533663038.966,474,637,778,735
1533663038.987,483,640,784,747
1533663039.02,482,627,775,755
1533663039.029,494,639,761,734
1533663039.053,471,625,770,735
1533663039.061,489,634,770,744
1533663039.071,489,634,770,750
1533663039.079,486,637,773,744
1533663039.097,474,625,781,741
1533663039.105,485,633,772,740
1533663039.113,474,628,770,744
1533663039.121,512,632,765,745
1533663039.137,498,643,770,744
1533663039.162,477,628,776,744
1533663039.17,475,623,771,748
1533663039.18,477,622,773,753
1533663039.188,495,628,759,747
1533663039.196,478,638,774,733
1533663039.206,493,641,774,754
1533663039.23,468,634,756,744
1533663039.256,488,624,766,746
1533663039.28,469,620,768,742
1533663039.288,494,627,760,740
1533663039.296,482,627,775,746
1533663039.306,490,638,760,754
1533663039.329,481,635,774,736
1533663039.379,471,637,770,741
1533663039.396,482,639,772,749
1533663039.405,480,631,765,741
1533663039.424,482,636,769,746
1533663039.455,494,639,781,746
1533663039.492,479,627,775,737
1533663039.504,487,626,774,742
1533663039.528,472,614,771,745
1533663039.537,497,627,769,749
1533663039.594,474,631,784,735
1533663039.602,497,642,769,728
1533663039.619,497,636,775,749
1533663039.676,485,630,778,740
1533663039.752,493,644,768,762
1533663039.768,484,620,768,745
1533663039.777,472,635,771,751
1533663039.805,491,648,769,755
1533663039.827,483,646,773,761
1533663039.835,508,640,776,744
1533663039.843,492,643,779,735
1533663039.852,487,635,768,754
1533663039.864,490,641,791,754
1533663039.877,467,633,778,755
1533663039.893,476,645,772,743
1533663039.918,489,634,764,741
1533663039.938,482,633,761,749
1533663039.968,499,632,777,748
1533663039.993,477,631,776,744
1533663040.013,484,626,768,736
1533663040.092,490,647,774,751
1533663040.126,471,631,773,738
1533663040.135,484,635,756,745
1533663040.15,483,637,761,738
1533663040.2,495,643,773,747
1533663040.208,481,623,785,751
1533663040.22,494,630,769,749
1533663040.274,489,634,790,747
1533663040.284,501,637,776,750
1533663040.301,476,630,769,731
1533663040.317,499,644,785,751
1533663040.326,485,639,766,746
1533663040.337,484,629,774,757
1533663040.366,494,621,778,752
1533663040.374,487,638,777,748
1533663040.39,477,634,781,747
1533663040.399,488,633,769,746
1533663040.408,470,639,783,752
1533663040.599,492,637,770,756
1533663040.625,471,628,782,753
1533663040.668,497,630,763,746
1533663040.682,493,629,777,742
1533663040.698,500,624,780,746
1533663040.718,509,659,774,754
1533663040.732,513,642,780,743
1533663040.757,479,621,775,763
1533663040.773,488,633,778,752
1533663040.783,500,627,786,752
1533663040.799,507,627,761,755
1533663040.818,481,626,763,745
1533663040.832,500,639,775,743
1533663040.849,492,634,773,753
1533663040.865,492,646,779,741
1533663040.872,486,631,781,747
1533663040.883,503,648,775,761
1533663040.889,480,637,770,744
1533663040.906,492,631,779,738
1533663040.923,485,642,772,763
1533663040.941,476,633,780,743
1533663040.982,506,632,765,757
1533663040.99,475,632,774,739
1533663040.997,490,626,766,754
1533663041.009,475,632,780,754
1533663041.03,480,625,773,744
1533663041.072,497,642,780,752
1533663041.101,497,639,775,752
1533663041.114,503,633,772,758
1533663041.124,488,642,778,749
1533663041.141,477,637,782,738
1533663041.158,488,633,786,743
1533663041.181,493,629,777,748
1533663041.196,491,642,775,737
1533663041.205,480,643,770,738
1533663041.213,494,645,769,746
1533663041.221,494,660,783,761
1533663041.23,508,643,770,753
1533663041.246,496,632,771,760
1533663041.254,485,636,772,737
1533663041.263,490,638,768,742
1533663041.271,485,621,783,746
1533663041.28,487,629,759,757
1533663041.288,491,633,772,749
1533663041.296,503,644,774,754
1533663041.313,485,633,760,749
1533663041.322,489,634,776,741
1533663041.33,499,647,771,757
1533663041.354,493,641,771,748
1533663041.38,502,632,762,757
1533663041.387,484,626,774,751
1533663041.405,475,632,774,754
1533663041.416,491,633,769,749
1533663041.43,497,636,766,746
1533663041.438,469,647,777,739
1533663041.447,501,628,764,762
1533663041.456,478,620,782,757
1533663041.464,487,632,774,739
1533663041.472,483,634,779,764
1533663041.488,481,644,771,748
1533663041.498,493,650,771,751
1533663041.513,513,648,772,749
1533663041.521,492,652,784,753
1533663041.538,483,637,770,753
1533663041.555,479,636,766,749
1533663041.571,482,639,781,761
1533663041.58,480,634,776,756
1533663041.587,487,632,788,742
1533663041.599,507,636,769,752
1533663041.631,497,636,769,746
1533663041.67,500,632,776,748
1533663041.681,499,641,768,751
1533663041.744,493,626,777,757
1533663041.869,486,640,773,764
1533663041.903,557,662,791,812
1533663041.911,567,654,786,825
1533663041.92,552,651,792,822
1533663041.93,579,644,797,833
1533663041.945,572,643,787,823
1533663041.979,573,653,788,824
1533663041.986,562,652,790,820
1533663041.994,571,648,780,822
1533663042.003,556,658,813,820
1533663042.02,544,664,793,826
1533663042.03,572,667,796,840
1533663042.052,546,654,794,833
1533663042.064,563,650,791,830
1533663042.093,553,655,793,823
1533663042.113,556,667,798,811
1533663042.141,564,663,792,816
1533663042.153,567,668,785,824
1533663042.162,563,659,788,836
1533663042.179,554,650,776,824
1533663042.215,566,643,790,820
1533663042.227,564,663,778,842
1533663042.241,539,656,791,830
1533663042.26,570,662,785,841
1533663042.268,553,655,781,817
1533663042.333,545,653,788,821
1533663042.377,570,659,797,824
1533663042.393,562,646,781,826
1533663042.409,559,664,790,829
1533663042.42,552,666,792,825
1533663042.445,552,672,792,828
1533663042.459,571,654,786,828
1533663042.468,542,647,794,827
1533663042.477,582,659,794,841
1533663042.485,555,666,797,819
1533663042.493,562,664,793,814
1533663042.501,541,655,810,829
1533663042.509,563,659,782,835
1533663042.518,567,656,797,818
1533663042.527,572,667,796,826
1533663042.544,560,662,785,832
1533663042.551,555,669,789,834
1533663042.56,568,648,792,822
1533663042.568,559,658,793,835
1533663042.578,567,654,795,825
1533663042.601,548,665,797,824
1533663042.609,560,656,794,824
1533663042.619,547,661,790,840
1533663042.64,546,654,795,836
1533663042.699,561,657,798,831
1533663042.708,562,670,790,829
1533663042.718,551,656,797,844
1533663042.734,546,654,792,816
1533663042.743,577,654,792,822
1533663042.76,560,659,796,830
1533663042.767,554,668,797,830
1533663042.775,572,649,787,834
1533663042.785,551,650,797,833
1533663042.797,572,673,793,837
1533663042.832,554,656,782,835
1533663042.841,562,661,787,832
1533663042.9,552,663,789,828
1533663042.974,567,653,788,824
1533663043.114,546,666,797,833
1533663043.223,575,667,781,820
1533663043.24,562,657,792,825
1533663043.25,548,647,796,835
1533663043.293,580,654,783,836
1533663043.315,547,661,790,805
1533663043.327,560,662,797,821
1533663043.349,554,638,791,821
1533663043.362,551,656,799,815
1533663043.378,572,667,793,820
1533663043.389,577,660,792,825
1533663043.397,539,665,796,812
1533663043.405,548,656,785,835
1533663043.415,559,655,790,829
1533663043.44,567,647,791,830
1533663043.465,553,661,787,826
1533663043.472,571,654,795,836
1533663043.497,541,661,793,823
1533663043.505,563,650,788,835
1533663043.515,550,646,787,835
1533663043.531,541,667,804,823
1533663043.553,555,651,783,819
1533663043.572,568,666,795,825
1533663043.584,532,658,799,826
1533663043.609,565,648,786,825
1533663043.647,549,654,795,834
1533663043.72,561,657,798,822
1533663043.813,540,654,795,819
1533663043.82,569,658,793,829
1533663043.829,556,661,793,823
1533663043.847,550,652,795,823
1533663043.856,557,659,794,827
1533663043.912,558,675,792,825
1533663043.92,567,656,796,827
1533663043.929,552,651,792,828
1533663043.937,558,666,789,839
1533663043.946,552,654,800,830
1533663043.954,573,659,788,836
1533663043.963,553,655,793,840
1533663043.98,546,642,798,822
1533663043.996,556,661,804,832
1533663044.004,549,657,795,836
1533663044.012,542,647,788,827
1533663044.021,572,667,796,829
1533663044.029,541,667,790,837
1533663044.046,545,650,808,832
1533663044.067,536,662,791,818
1533663044.087,559,649,796,829
1533663044.095,550,658,796,823
1533663044.112,541,643,784,814
1533663044.137,543,645,786,822
1533663044.145,536,656,805,830
1533663044.219,554,650,797,821
1533663044.253,564,656,788,832
1533663044.335,571,657,792,819
1533663044.417,547,646,793,832
1533663044.427,512,659,785,833
1533663044.451,505,662,768,821
1533663044.462,484,644,788,832
1533663044.477,502,649,787,831
1533663044.493,489,637,790,823
1533663044.502,497,642,783,828
1533663044.51,494,651,780,828
1533663044.535,505,637,779,826
1533663044.552,514,646,781,823
1533663044.569,511,643,790,832
1533663044.611,487,647,779,806
1533663044.623,506,645,778,819
1533663044.641,479,657,786,825
1533663044.653,490,659,774,774
1533663044.66,481,638,765,757
1533663044.668,476,642,772,737
1533663044.677,473,636,781,743
1533663044.687,511,625,759,747
1533663044.705,499,638,777,751
1533663044.737,500,654,772,743
1533663044.745,501,658,773,759
1533663044.771,503,645,763,746
1533663044.798,492,637,764,767
1533663044.811,491,630,769,763
1533663044.834,510,639,763,758
1533663044.841,498,643,770,756
1533663044.85,518,638,777,754
1533663044.86,506,647,771,762
1533663044.868,530,656,780,751
1533663044.882,514,643,761,753
1533663044.892,526,652,778,764
1533663044.914,523,640,764,756
1533663044.934,514,634,767,764
1533663044.945,467,645,769,754
1533663044.975,475,632,762,748
1533663044.994,468,631,778,755
1533663045.006,466,635,774,748
1533663045.018,480,640,764,756
1533663045.041,494,639,766,752
1533663045.053,490,617,765,751
1533663045.082,484,617,774,754
1533663045.092,479,633,775,755
1533663045.101,501,646,767,753
1533663045.123,508,628,770,761
1533663045.146,486,619,773,750
1533663045.153,487,620,777,757
1533663045.17,473,621,766,755
1533663045.209,478,638,780,757
1533663045.231,484,626,771,760
1533663045.244,457,620,762,748
1533663045.277,468,637,776,753
1533663045.294,493,641,774,757
1533663045.308,491,633,769,761
1533663045.33,497,630,772,752
1533663045.344,481,620,762,745
1533663045.383,477,643,767,741
1533663045.4,494,624,769,755
1533663045.432,486,631,773,750
1533663045.439,475,632,785,756
1533663045.448,496,626,777,745
1533663045.478,472,635,782,751
1533663045.501,496,629,765,757
1533663045.541,494,642,781,758
1533663045.562,485,627,783,752
1533663045.583,495,634,784,773
1533663045.592,496,635,780,754
1533663045.632,494,636,778,752
1533663045.639,480,631,770,756
1533663045.649,488,627,769,769
1533663045.657,492,637,790,764
1533663045.691,485,633,780,755
1533663045.713,467,633,778,763
1533663045.748,468,631,778,750
1533663045.764,490,644,780,763
1533663045.779,542,665,825,768
1533663045.8,541,658,830,759
1533663045.813,568,654,846,763
1533663045.831,552,657,838,778
1533663045.838,550,661,850,773
1533663045.847,580,645,846,766
1533663045.865,557,659,840,777
1533663045.897,569,652,853,779
1533663045.906,546,663,855,772
1533663045.913,574,648,835,778
1533663045.921,555,663,843,775
1533663045.931,567,663,858,778
1533663045.949,564,654,846,760
1533663045.964,566,653,842,765
1533663045.983,566,671,848,771
1533663045.997,571,663,843,784
1533663046.014,566,653,845,777
1533663046.028,558,654,849,769
1533663046.043,551,644,854,771
1533663046.056,557,659,848,768
1533663046.077,545,644,851,768
1533663046.09,542,656,851,771
1533663046.108,545,662,851,757
1533663046.125,552,663,855,775
1533663046.139,554,662,851,774
1533663046.159,566,665,854,786
1533663046.174,543,666,855,769
1533663046.19,564,663,858,781
1533663046.214,570,659,837,765
1533663046.253,542,656,837,783
1533663046.271,545,653,848,771
1533663046.28,577,657,832,769
1533663046.296,559,658,847,770
1533663046.309,536,656,851,759
1533663046.326,563,641,851,768
1533663046.338,550,670,856,770
1533663046.347,555,657,846,766
1533663046.362,570,659,854,771
1533663046.38,566,664,855,782
1533663046.392,557,659,839,757
1533663046.412,562,658,836,767
1533663046.485,562,655,859,773
1533663046.553,552,657,855,766
1533663046.571,549,651,849,778
1533663046.603,554,662,848,780
1533663046.613,569,649,850,770
1533663046.628,566,650,842,777
1533663046.637,536,644,848,774
1533663046.646,563,659,860,765
1533663046.664,556,670,847,767
1533663046.683,557,659,851,765
1533663046.7,558,639,846,778
1533663046.727,550,637,841,773
1533663046.753,569,655,847,779
1533663046.762,568,658,839,762
1533663046.779,569,673,841,770
1533663046.809,554,641,842,768
1533663046.857,569,658,847,753
1533663046.871,547,649,853,779
1533663046.894,566,665,854,768
1533663046.918,561,660,840,772
1533663046.935,549,642,855,766
1533663046.945,571,672,855,763
1533663046.961,562,655,836,776
1533663046.971,556,652,850,788
1533663047.006,557,653,848,768
1533663047.016,552,648,855,772
1533663047.024,553,658,856,773
1533663047.034,552,654,858,763
1533663047.049,556,658,850,767
1533663047.059,566,656,860,768
1533663047.071,553,661,847,761
1533663047.094,543,654,860,766
1533663047.108,545,647,851,777
1533663047.119,552,654,855,778
1533663047.126,564,642,852,760
1533663047.135,545,665,851,777
1533663047.16,563,653,845,768
1533663047.168,548,659,839,762
1533663047.176,543,651,852,763
1533663047.193,570,656,834,777
1533663047.208,542,656,851,768
1533663047.224,560,656,848,765
1533663047.233,553,658,867,767
1533663047.242,568,657,846,772
1533663047.26,540,654,860,754
1533663047.308,560,659,837,786
1533663047.345,557,644,840,765
1533663047.359,566,658,850,770
1533663047.369,544,652,850,767
1533663047.383,549,651,846,766
1533663047.396,562,658,827,779
1533663047.408,562,646,850,770
1533663047.425,573,653,842,768
1533663047.451,559,646,850,764
1533663047.457,567,653,851,786
