time,value
1536230165.866,1
1536230165.879,4
1536230165.889,-6
1536230165.898,8
1536230165.905,10
1536230165.924,25
1536230165.937,1
1536230165.947,15
1536230165.953,0
1536230165.969,4
1536230165.98,19
1536230165.987,11
1536230166.003,5
1536230166.012,11
1536230166.019,27
1536230166.04,5
1536230166.052,15
1536230166.063,8
1536230166.069,17
1536230166.079,4
1536230166.099,5
1536230166.115,12
1536230166.128,15
1536230166.135,12
1536230166.144,10
1536230166.151,6
1536230166.161,1
1536230166.168,9
1536230166.197,14
1536230166.222,-2
1536230166.254,10
1536230166.266,14
1536230166.276,-1
1536230166.283,3
1536230166.293,0
1536230166.327,-1
1536230166.409,0
1536230166.451,2
1536230166.526,-10
1536230166.539,3
1536230166.546,-8
1536230166.558,7
1536230166.565,-2
1536230166.632,-4
1536230166.645,5
1536230166.654,-1
1536230166.662,1
1536230166.67,9
1536230166.679,12
1536230166.693,1
1536230166.723,-1
1536230166.811,9
1536230166.859,-5
1536230166.868,4
1536230166.886,9
1536230166.893,1
1536230166.901,-2
1536230166.911,-2
1536230166.92,0
1536230166.934,3
1536230166.943,-4
1536230166.951,10
1536230166.976,0
1536230166.984,1
1536230167.001,-1
1536230167.026,8
1536230167.091,-4
1536230167.149,-8
1536230167.165,0
1536230167.173,0
1536230167.183,-5
1536230167.19,2
1536230167.211,5
1536230167.227,-5
1536230167.24,8
1536230167.256,3
1536230167.266,2
1536230167.283,-1
1536230167.305,0
1536230167.316,-9
1536230167.343,-3
1536230167.398,6
1536230167.423,-9
1536230167.529,398
1536230167.542,397
1536230167.553,373
1536230167.563,383
1536230167.57,383
1536230167.579,365
1536230167.586,379
1536230167.596,366
1536230167.605,367
1536230167.629,378
1536230167.637,368
1536230167.651,384
1536230167.679,378
1536230167.686,378
1536230167.714,364
1536230167.736,381
1536230167.765,369
1536230167.779,373
1536230167.826,377
1536230167.863,374
1536230167.915,370
1536230167.926,362
1536230167.968,380
1536230167.993,374
1536230168.0,377
1536230168.025,376
1536230168.031,374
1536230168.064,372
1536230168.106,377
1536230168.115,385
1536230168.142,361
1536230168.155,374
1536230168.221,373
1536230168.24,377
1536230168.278,376
1536230168.321,369
1536230168.329,358
1536230168.356,385
1536230168.407,376
1536230168.476,376
1536230168.51,377
1536230168.518,387
1536230168.584,387
1536230168.656,370
1536230168.666,377
1536230168.676,382
1536230168.709,383
1536230168.767,379
1536230168.824,368
1536230168.865,366
1536230168.873,372
1536230168.925,378
1536230168.98,367
1536230169.015,361
1536230169.021,363
1536230169.095,375
1536230169.112,367
1536230169.123,370
1536230169.208,368
1536230169.252,387
1536230169.26,373
1536230169.279,384
1536230169.284,362
1536230169.327,375
1536230169.361,380
1536230169.367,378
1536230169.425,370
1536230169.459,368
1536230169.508,372
1536230169.532,370
1536230169.55,360
1536230169.557,366
1536230169.565,370
1536230169.574,368
1536230169.581,368
1536230169.592,367
1536230169.617,352
1536230169.625,362
1536230169.664,363
1536230169.685,362
1536230169.698,365
1536230169.705,351
1536230169.714,351
1536230169.723,352
1536230169.73,355
1536230169.74,354
1536230169.761,356
1536230169.771,352
1536230169.79,355
1536230169.796,349
1536230169.804,336
1536230169.834,336
1536230169.845,348
1536230169.855,336
1536230169.862,351
1536230169.872,336
1536230169.879,349
1536230169.899,336
1536230169.912,346
1536230169.921,339
1536230169.929,336
1536230169.938,336
1536230169.945,331
1536230169.956,330
1536230169.986,333
1536230170.02,333
1536230170.027,330
1536230170.035,328
1536230170.109,330
1536230170.147,315
1536230170.217,313
1536230170.225,310
1536230170.233,313
1536230170.261,302
1536230170.275,322
1536230170.285,309
1536230170.326,308
1536230170.341,314
1536230170.401,318
1536230170.415,314
1536230170.52,304
1536230170.53,297
1536230170.608,292
1536230170.654,286
1536230170.662,295
1536230170.67,294
1536230170.68,302
1536230170.69,290
1536230170.744,293
1536230170.811,292
1536230170.819,276
1536230170.845,287
1536230170.852,281
1536230170.86,291
1536230170.871,303
1536230170.909,293
1536230170.927,141
1536230170.934,116
1536230170.953,95
1536230170.959,88
