time,value
1533062156.614,999,1013
1533062156.622,1002,1007
1533062156.63,1009,1032
1533062156.641,1008,1031
1533062156.649,1017,1028
1533062156.656,1010,1033
1533062156.667,1008,1025
1533062156.675,1007,1033
1533062156.682,1017,1034
1533062156.694,1022,1044
1533062156.7,1012,1026
1533062156.71,1004,1018
1533062156.717,1007,1015
1533062156.729,1008,1004
1533062156.736,1006,1020
1533062156.744,1006,1017
1533062156.755,1014,1031
1533062156.763,1004,1009
1533062156.771,1009,1023
1533062156.78,995,1009
1533062156.791,984,1004
1533062156.798,1001,1006
1533062156.807,987,1010
1533062156.817,986,1003
1533062156.825,983,992
1533062156.832,981,1007
1533062156.838,986,1000
1533062156.851,997,996
1533062156.857,977,989
1533062156.865,992,991
1533062156.872,998,1000
1533062156.879,969,994
1533062156.891,986,1003
1533062156.898,983,997
1533062156.906,989,989
1533062156.913,994,999
1533062156.921,988,993
1533062156.931,993,998
1533062156.938,983,997
1533062156.945,986,994
1533062156.952,988,990
1533062156.961,972,1000
1533062156.968,993,995
1533062156.976,987,1001
1533062156.983,995,1003
1533062156.993,990,1004
1533062157.0,991,1008
1533062157.008,996,995
1533062157.014,984,1004
1533062157.024,979,1008
1533062157.031,990,992
1533062157.038,983,1000
1533062157.044,986,989
1533062157.054,984,992
1533062157.061,986,997
1533062157.069,988,993
1533062157.08,994,996
1533062157.086,984,998
1533062157.093,989,997
1533062157.1,985,990
1533062157.108,977,989
1533062157.117,981,987
1533062157.125,972,987
1533062157.132,965,988
1533062157.139,964,984
1533062157.148,958,990
1533062157.155,973,979
1533062157.166,975,998
1533062157.175,982,979
1533062157.185,963,983
1533062157.193,966,983
1533062157.201,961,984
1533062157.211,983,989
1533062157.217,965,996
1533062157.225,967,984
1533062157.233,980,983
1533062157.243,975,987
1533062157.249,983,983
1533062157.256,972,989
1533062157.264,980,989
1533062157.275,974,986
1533062157.281,973,988
1533062157.289,965,979
1533062157.295,970,992
1533062157.305,980,989
1533062157.312,977,986
1533062157.319,969,989
1533062157.327,965,985
1533062157.337,971,980
1533062157.345,966,988
1533062157.353,978,984
1533062157.362,969,989
1533062157.372,971,986
1533062157.38,981,989
1533062157.388,980,991
1533062157.395,974,988
1533062157.406,983,983
1533062157.413,983,991
1533062157.421,969,997
1533062157.427,963,983
1533062157.434,980,989
1533062157.446,983,991
1533062157.454,972,987
1533062157.461,990,995
1533062157.468,965,990
1533062157.477,981,998
1533062157.483,963,989
1533062157.49,978,981
1533062157.497,980,977
1533062157.508,974,974
1533062157.515,971,980
1533062157.523,970,975
1533062157.529,965,976
1533062157.54,970,1001
1533062157.546,965,982
1533062157.555,974,983
1533062157.561,971,989
1533062157.573,977,992
1533062157.579,976,988
1533062157.587,970,990
1533062157.598,971,983
1533062157.605,959,973
1533062157.612,966,983
1533062157.619,965,976
1533062157.628,963,971
1533062157.635,967,982
1533062157.642,968,996
1533062157.648,962,979
1533062157.658,957,983
1533062157.665,954,986
1533062157.673,970,972
1533062157.679,980,989
1533062157.691,972,980
1533062157.698,972,977
1533062157.706,974,974
1533062157.716,965,990
1533062157.724,970,982
1533062157.73,976,991
1533062157.739,967,978
1533062157.745,978,981
1533062157.755,973,979
1533062157.776,959,987
1533062157.784,968,982
1533062157.791,971,993
1533062157.801,971,980
1533062157.808,974,989
1533062157.822,984,990
1533062157.83,957,977
1533062157.84,972,972
1533062157.847,963,983
1533062157.857,960,977
1533062157.865,960,980
1533062157.875,960,980
1533062157.89,970,973
1533062157.899,956,979
1533062157.906,961,992
1533062157.914,957,977
1533062157.921,966,974
1533062157.937,964,975
1533062157.944,971,977
1533062157.953,968,976
1533062157.96,957,974
1533062157.969,966,989
1533062157.981,962,979
1533062157.99,964,966
1533062157.997,966,989
1533062158.007,969,974
1533062158.018,963,974
1533062158.024,966,971
1533062158.033,960,983
1533062158.044,972,977
1533062158.05,967,981
1533062158.058,970,988
1533062158.067,969,980
1533062158.075,971,974
1533062158.085,962,967
1533062158.092,959,982
1533062158.098,974,986
1533062158.106,959,979
1533062158.119,970,976
1533062158.126,971,973
1533062158.135,961,978
1533062158.144,969,983
1533062158.151,963,974
1533062158.163,969,977
1533062158.177,969,977
1533062158.186,965,982
1533062158.204,958,984
1533062158.212,957,983
1533062158.226,973,979
1533062158.243,953,979
1533062158.251,974,989
1533062158.258,962,976
1533062158.265,971,988
1533062158.274,981,969
1533062158.284,972,987
1533062158.291,963,983
1533062158.3,972,992
1533062158.321,962,973
1533062158.33,966,983
1533062158.337,952,978
1533062158.344,960,968
1533062158.35,968,982
1533062158.357,964,975
1533062158.375,968,976
1533062158.386,964,984
1533062158.406,964,984
1533062158.416,965,976
1533062158.424,976,973
1533062158.432,969,971
1533062158.44,969,983
1533062158.453,956,982
1533062158.461,960,980
1533062158.469,955,966
1533062158.476,945,962
1533062158.485,951,971
1533062158.492,962,967
1533062158.503,949,960
1533062158.516,956,967
1533062158.522,942,962
1533062158.531,948,965
1533062158.538,951,965
1533062158.544,957,968
1533062158.559,944,964
1533062158.567,957,947
1533062158.574,938,964
1533062158.583,946,948
1533062158.599,935,958
1533062158.608,932,955
1533062158.618,941,938
1533062158.625,935,944
1533062158.634,943,945
1533062158.644,925,954
1533062158.651,942,956
1533062158.658,932,949
1533062158.669,941,946
1533062158.678,941,944
1533062158.695,940,948
1533062158.703,935,946
1533062158.71,934,942
1533062158.719,945,944
1533062158.726,926,958
1533062158.742,923,946
1533062158.75,928,954
1533062158.757,941,952
1533062158.768,933,959
1533062158.778,934,940
1533062158.789,947,946
1533062158.797,932,935
1533062158.805,926,929
1533062158.816,929,943
1533062158.827,925,931
1533062158.835,927,945
1533062158.844,921,936
1533062158.854,930,939
1533062158.866,922,931
1533062158.873,922,937
1533062158.881,921,924
1533062158.888,909,921
1533062158.903,926,923
1533062158.909,921,921
1533062158.919,929,932
1533062158.926,938,941
1533062158.935,928,931
1533062158.942,914,932
1533062158.953,921,918
1533062158.96,914,929
1533062158.973,919,922
1533062158.981,926,938
1533062158.987,919,928
1533062158.996,915,915
1533062159.008,917,920
1533062159.016,917,926
1533062159.023,915,930
1533062159.031,894,912
1533062159.041,924,924
1533062159.049,902,932
1533062159.056,919,928
1533062159.064,914,935
1533062159.074,922,940
1533062159.082,927,933
1533062159.089,919,943
1533062159.096,917,932
1533062159.107,936,918
1533062159.113,924,936
1533062159.121,917,935
1533062159.127,919,940
1533062159.134,930,942
1533062159.145,936,944
1533062159.152,930,950
1533062159.159,933,956
1533062159.167,933,962
1533062159.179,930,956
1533062159.199,930,939
1533062159.208,937,957
1533062159.22,941,958
