time,value
1533062297.096,452,473
1533062297.102,451,478
1533062297.111,457,478
1533062297.119,472,469
1533062297.131,461,473
1533062297.137,456,486
1533062297.144,457,478
1533062297.151,453,480
1533062297.164,468,474
1533062297.171,468,474
1533062297.182,456,477
1533062297.19,461,485
1533062297.199,451,463
1533062297.207,448,487
1533062297.214,459,477
1533062297.225,458,476
1533062297.23,455,476
1533062297.24,465,471
1533062297.247,456,471
1533062297.259,458,473
1533062297.266,463,469
1533062297.278,449,470
1533062297.284,457,487
1533062297.293,459,471
1533062297.3,450,459
1533062297.307,468,468
1533062297.317,458,464
1533062297.325,462,468
1533062297.331,446,470
1533062297.338,459,474
1533062297.351,454,472
1533062297.359,439,481
1533062297.364,456,474
1533062297.372,443,470
1533062297.381,451,478
1533062297.391,454,484
1533062297.397,457,484
1533062297.405,445,472
1533062297.412,444,474
1533062297.423,456,465
1533062297.429,457,466
1533062297.438,454,469
1533062297.444,442,466
1533062297.456,438,471
1533062297.462,445,460
1533062297.471,456,462
1533062297.479,460,466
1533062297.489,464,461
1533062297.495,457,469
1533062297.505,461,467
1533062297.514,459,462
1533062297.52,470,462
1533062297.527,475,470
1533062297.534,475,470
1533062297.543,459,468
1533062297.549,460,460
1533062297.56,472,463
1533062297.566,464,464
1533062297.578,454,478
1533062297.585,466,478
1533062297.595,463,457
1533062297.604,463,475
1533062297.611,456,459
1533062297.619,449,464
1533062297.626,457,463
1533062297.632,456,468
1533062297.644,459,462
1533062297.651,446,464
1533062297.66,454,454
1533062297.667,453,456
1533062297.68,451,463
1533062297.686,453,465
1533062297.694,459,456
1533062297.703,449,461
1533062297.709,461,467
1533062297.722,446,455
1533062297.728,458,449
1533062297.735,465,459
1533062297.743,458,452
1533062297.754,468,471
1533062297.76,455,461
1533062297.766,448,454
1533062297.776,448,463
1533062297.782,452,458
1533062297.796,448,454
1533062297.801,434,464
1533062297.808,444,445
1533062297.814,436,457
1533062297.825,441,442
1533062297.832,437,444
1533062297.844,432,450
1533062297.852,437,444
1533062297.865,435,453
1533062297.873,446,455
1533062297.883,436,451
1533062297.89,429,421
1533062297.9,430,443
1533062297.907,429,433
1533062297.913,438,450
1533062297.92,424,431
1533062297.926,421,428
1533062297.938,413,429
1533062297.944,439,446
1533062297.952,423,450
1533062297.958,441,450
1533062297.967,433,446
1533062297.974,431,438
1533062297.981,453,445
1533062297.991,440,447
1533062298.001,439,443
1533062298.009,432,442
1533062298.015,432,465
1533062298.024,426,447
1533062298.033,446,447
1533062298.041,435,459
1533062298.048,431,449
1533062298.058,445,446
1533062298.069,437,444
1533062298.081,433,448
1533062298.089,433,451
1533062298.096,438,442
1533062298.106,430,454
1533062298.112,448,448
1533062298.12,447,453
1533062298.125,438,465
1533062298.136,450,456
1533062298.142,447,450
1533062298.148,440,458
1533062298.156,437,444
1533062298.162,443,444
1533062298.177,433,448
1533062298.184,436,446
1533062298.191,424,440
1533062298.197,419,423
1533062298.215,425,432
1533062298.222,397,407
1533062298.23,266,278
1533062298.239,248,245
1533062298.256,236,234
1533062298.261,225,232
1533062298.269,223,233
1533062298.276,219,235
1533062298.288,229,218
1533062298.294,243,226
1533062298.301,244,233
1533062298.309,300,280
