time,1,3,4,10,11,13
1533163360.486,869,731,691,772,1002,554
1533163360.549,874,755,702,777,1004,559
1533163360.588,866,771,694,793,1022,569
1533163360.623,873,757,704,785,1009,564
1533163360.635,863,756,697,796,999,571
1533163360.653,889,754,702,792,1016,571
1533163360.671,868,752,702,792,1010,565
1533163360.681,863,727,682,769,996,543
1533163360.697,873,747,698,785,1012,552
1533163360.71,900,781,723,819,1045,571
1533163360.719,854,731,676,787,991,548
1533163360.738,875,759,709,784,1002,571
1533163360.75,861,744,689,776,1003,552
1533163360.76,859,758,693,777,998,556
1533163360.777,878,749,709,802,1011,557
1533163360.787,868,751,693,774,1004,562
1533163360.796,855,729,674,773,986,541
1533163360.815,875,740,697,793,999,563
1533163360.826,870,760,692,794,1020,561
1533163360.849,857,734,691,775,988,540
1533163360.863,894,772,724,800,1041,569
1533163360.908,859,767,696,792,1010,562
1533163360.922,890,746,700,775,1002,551
1533163360.945,870,747,698,785,1006,552
1533163360.953,864,741,683,785,997,561
1533163360.975,875,746,700,790,1002,560
1533163360.989,873,751,698,791,997,558
1533163361.0,840,703,668,762,960,535
1533163361.024,855,744,698,797,994,570
1533163361.033,869,737,694,805,1002,557
1533163361.046,880,758,708,792,1018,570
1533163361.058,892,760,698,803,1017,546
1533163361.083,869,762,709,778,1011,548
1533163361.112,866,746,682,775,999,554
1533163361.133,879,747,692,785,1015,555
1533163361.169,870,757,704,779,994,552
1533163361.199,905,783,728,816,1047,579
1533163361.223,898,782,721,812,1041,575
1533163361.241,925,801,733,823,1067,590
1533163361.259,925,804,733,847,1064,595
1533163361.274,896,770,714,801,1030,573
1533163361.285,892,761,719,801,1036,567
1533163361.301,906,784,729,814,1043,580
1533163361.332,905,789,737,816,1044,582
1533163361.346,907,788,742,815,1052,581
1533163361.367,921,793,735,814,1057,586
1533163361.376,894,794,730,823,1047,569
1533163361.402,913,791,727,818,1041,575
1533163361.412,926,802,728,824,1056,585
1533163361.422,933,796,732,828,1054,598
1533163361.446,905,770,711,798,1036,576
1533163361.456,920,808,740,839,1068,593
1533163361.484,909,797,712,808,1045,574
1533163361.514,871,755,713,801,1009,556
1533163361.534,907,791,716,815,1041,578
1533163361.563,926,808,746,836,1071,605
1533163361.593,918,803,732,817,1054,583
1533163361.605,899,780,719,810,1024,593
1533163361.614,914,805,722,804,1030,582
1533163361.631,915,806,747,828,1057,597
1533163361.653,928,797,727,823,1049,595
1533163361.663,915,781,721,826,1054,589
1533163361.675,922,810,745,835,1050,593
1533163361.704,917,792,743,816,1036,582
1533163361.716,907,807,730,817,1046,595
1533163361.73,919,822,730,826,1067,593
1533163361.752,915,796,726,822,1060,592
1533163361.762,907,788,727,809,1047,587
1533163361.771,917,792,716,821,1033,576
1533163361.784,891,769,727,812,1055,578
1533163361.797,873,754,710,794,1012,558
1533163361.821,907,782,718,815,1041,578
1533163361.832,903,771,723,820,1028,566
1533163361.848,896,792,731,819,1042,579
1533163361.872,923,817,752,821,1071,608
1533163361.897,893,796,721,823,1043,583
1533163361.917,902,770,725,816,1027,573
1533163361.937,909,806,723,823,1049,583
1533163361.978,888,782,713,823,1046,575
1533163361.989,864,741,701,794,1003,549
1533163362.013,905,780,708,813,1019,582
1533163362.055,902,776,717,804,1013,556
1533163362.07,890,774,712,808,1031,571
1533163362.087,892,770,717,801,1027,573
1533163362.105,935,808,740,848,1068,602
1533163362.118,896,784,715,814,1028,566
1533163362.131,885,776,704,818,1026,578
1533163362.155,861,747,692,779,1006,555
1533163362.171,916,776,716,815,1032,575
1533163362.188,888,769,713,806,1038,587
1533163362.208,895,783,720,810,1033,573
1533163362.219,903,787,718,837,1043,580
1533163362.239,899,783,722,819,1045,567
1533163362.253,917,792,752,827,1056,591
1533163362.27,912,803,732,831,1057,580
1533163362.286,910,800,742,832,1055,587
1533163362.301,924,818,741,825,1075,586
1533163362.314,929,808,749,824,1074,576
1533163362.332,938,792,755,836,1077,582
1533163362.349,933,821,759,840,1089,583
1533163362.367,935,795,746,819,1068,576
1533163362.377,938,827,764,854,1097,596
1533163362.386,884,778,715,811,1025,574
1533163362.407,913,819,754,830,1061,576
1533163362.422,947,823,755,845,1080,591
1533163362.453,930,809,750,837,1066,574
1533163362.462,933,834,753,840,1066,591
1533163362.493,925,807,748,826,1070,581
1533163362.503,919,804,742,832,1046,569
1533163362.538,923,811,746,836,1074,588
1533163362.548,927,806,759,825,1060,589
1533163362.57,929,820,749,833,1068,582
1533163362.585,917,814,743,845,1062,588
1533163362.597,924,803,756,828,1063,594
1533163362.621,928,804,754,838,1073,578
1533163362.63,932,796,743,827,1068,579
1533163362.642,917,814,740,839,1059,568
1533163362.659,907,785,724,815,1032,567
1533163362.672,929,798,740,839,1071,579
1533163362.69,923,811,758,827,1080,585
1533163362.709,901,804,736,806,1049,578
1533163362.742,903,803,741,817,1063,574
1533163362.751,928,823,745,835,1070,575
1533163362.77,895,789,725,807,1042,556
1533163362.784,920,801,734,839,1065,576
1533163362.798,907,807,745,821,1049,593
1533163362.812,933,837,762,861,1083,611
1533163362.834,901,785,719,809,1038,575
1533163362.841,917,792,731,824,1056,576
1533163362.85,954,843,762,840,1098,601
1533163362.86,918,796,747,825,1063,574
1533163362.875,920,808,740,816,1062,582
1533163362.888,894,807,739,815,1052,575
1533163362.9,916,804,748,832,1058,584
1533163362.918,926,811,746,842,1065,576
1533163362.952,924,815,759,846,1069,592
1533163362.978,923,808,737,822,1056,579
1533163363.001,903,787,735,820,1049,571
1533163363.011,926,814,746,839,1091,582
1533163363.029,972,855,785,880,1126,622
1533163363.042,915,793,747,814,1063,592
1533163363.051,968,869,787,877,1134,621
1533163363.078,913,797,748,815,1044,581
1533163363.092,898,776,733,806,1029,560
1533163363.11,928,816,751,841,1070,581
1533163363.129,918,806,744,828,1054,583
1533163363.149,891,781,733,818,1053,567
1533163363.157,926,814,746,830,1059,579
1533163363.167,917,811,749,822,1053,579
1533163363.188,930,825,756,822,1072,597
1533163363.2,921,806,750,834,1072,592
1533163363.227,928,826,751,829,1058,595
1533163363.24,866,762,717,781,1025,557
1533163363.254,910,794,742,821,1052,578
1533163363.265,902,795,740,824,1056,576
1533163363.276,926,817,761,845,1076,585
1533163363.292,941,821,755,854,1091,599
1533163363.316,982,878,789,893,1141,629
1533163363.332,948,847,771,864,1115,606
1533163363.353,956,855,785,878,1117,625
1533163363.377,964,856,774,876,1121,600
1533163363.387,949,842,769,868,1093,592
1533163363.4,966,852,782,866,1114,614
1533163363.432,958,847,780,867,1115,597
1533163363.442,974,860,784,874,1125,607
1533163363.453,952,857,769,874,1102,598
1533163363.481,963,861,776,875,1111,605
1533163363.493,964,850,792,867,1124,606
1533163363.513,960,837,774,867,1107,603
1533163363.523,953,861,773,851,1105,588
1533163363.556,954,831,771,849,1101,603
1533163363.583,959,839,782,863,1114,608
1533163363.616,981,877,809,892,1146,622
1533163363.65,965,854,778,859,1113,613
1533163363.68,967,856,795,867,1115,600
1533163363.706,948,834,768,846,1112,612
1533163363.739,954,855,788,854,1108,613
1533163363.781,947,858,785,863,1120,613
1533163363.807,961,846,780,873,1112,618
1533163363.831,958,854,778,868,1125,622
1533163363.863,939,828,759,846,1101,583
1533163363.889,936,837,780,861,1112,612
1533163363.909,937,826,754,850,1096,589
1533163363.923,954,828,777,843,1072,597
1533163363.94,956,830,770,845,1088,588
1533163363.955,954,839,779,857,1108,596
1533163363.97,953,846,788,857,1108,602
1533163363.982,961,822,783,837,1092,597
1533163364.003,949,832,769,847,1081,595
1533163364.014,981,864,811,869,1137,625
1533163364.033,950,826,773,842,1097,591
1533163364.047,971,863,799,862,1125,604
1533163364.078,928,838,775,847,1096,618
1533163364.093,911,799,746,824,1059,564
1533163364.11,969,840,777,876,1113,604
1533163364.122,916,813,757,829,1079,587
1533163364.162,945,843,756,834,1095,594
1533163364.197,923,811,749,842,1065,588
1533163364.228,933,818,747,831,1063,577
1533163364.237,923,811,740,827,1062,573
1533163364.249,909,794,738,805,1048,568
1533163364.266,961,837,777,864,1118,600
1533163364.283,929,808,743,822,1062,602
1533163364.304,929,827,746,836,1085,588
1533163364.32,922,813,745,823,1058,578
1533163364.33,908,792,734,818,1062,559
1533163364.355,915,806,747,805,1063,577
1533163364.374,925,813,742,829,1070,584
1533163364.388,909,803,735,817,1048,571
1533163364.415,907,804,748,821,1067,567
1533163364.446,887,771,725,804,1024,558
1533163364.461,916,797,745,832,1058,578
1533163364.494,916,798,736,823,1049,581
1533163364.511,930,816,759,816,1063,574
1533163364.522,930,806,753,822,1066,568
1533163364.547,933,793,750,819,1066,577
1533163364.573,918,793,747,831,1066,557
1533163364.592,926,811,755,827,1065,594
1533163364.605,919,801,748,829,1061,581
1533163364.624,933,806,741,819,1066,600
1533163364.648,920,802,740,821,1065,573
1533163364.659,871,749,722,777,1018,541
1533163364.668,919,795,742,817,1058,569
1533163364.677,909,775,744,817,1048,574
1533163364.689,913,804,745,820,1049,566
1533163364.702,921,791,741,816,1057,577
1533163364.715,934,795,745,835,1067,575
1533163364.727,905,799,731,821,1050,573
1533163364.745,905,789,746,818,1053,573
1533163364.759,904,767,727,797,1035,569
1533163364.768,927,806,735,834,1060,577
1533163364.801,882,767,712,791,1029,558
1533163364.828,927,815,759,822,1072,583
1533163364.844,915,803,741,819,1060,565
1533163364.861,910,804,745,826,1061,572
1533163364.886,905,793,734,807,1053,573
1533163364.905,915,784,732,816,1057,571
1533163364.918,920,802,740,810,1059,573
1533163364.926,919,810,739,820,1081,581
1533163364.944,916,804,742,812,1058,566
1533163364.963,903,793,732,819,1077,591
1533163365.001,927,784,747,831,1063,563
1533163365.022,920,799,737,818,1074,588
1533163365.035,923,799,740,816,1053,564
1533163365.052,921,803,744,822,1063,577
1533163365.075,926,811,746,830,1056,564
1533163365.083,917,802,740,836,1073,576
1533163365.093,913,791,739,820,1055,563
1533163365.107,906,781,726,816,1057,577
1533163365.122,951,852,770,848,1097,584
1533163365.135,919,795,736,814,1058,566
1533163365.17,904,798,751,811,1058,569
1533163365.185,918,803,744,816,1063,583
1533163365.201,928,798,739,814,1070,575
1533163365.209,948,816,750,837,1074,600
1533163365.22,941,802,764,830,1065,562
1533163365.243,911,786,737,821,1056,564
1533163365.285,930,809,747,820,1078,594
1533163365.305,907,813,754,826,1067,575
1533163365.319,915,800,747,814,1063,565
1533163365.334,926,802,749,810,1062,584
1533163365.353,915,794,738,825,1060,562
1533163365.366,903,784,717,811,1048,562
1533163365.378,907,791,724,817,1058,563
1533163365.391,938,821,761,830,1097,599
1533163365.408,948,812,773,842,1079,576
1533163365.424,937,832,751,835,1087,589
1533163365.443,959,842,772,856,1116,609
1533163365.465,971,848,787,862,1130,607
1533163365.478,955,844,765,852,1098,597
1533163365.491,942,841,774,840,1106,585
1533163365.517,949,835,765,843,1109,600
1533163365.533,960,839,773,848,1120,587
1533163365.548,940,826,760,844,1107,589
1533163365.557,944,820,769,841,1092,583
1533163365.577,942,834,761,839,1084,587
1533163365.61,931,823,759,840,1085,585
1533163365.625,917,787,734,827,1067,569
